                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 0.5614,                0.73408,                0.50676,                 0.9297,                0.34929,                0.47126,                0.25795,                0.18409,                0.33705,                0.45716,                0.24206,                0.14274,                 1.1561,                 7.1493,                 1.8714,                 1.4456,              0.0019208,              0.0019208,              0.0019208
                     23,                0.60556,                0.78535,                0.53202,                0.93763,                0.09009,                0.20987,                0.05402,                0.03239,                 0.0683,                0.14805,                0.03842,                0.02159,                 2.3306,                 32.736,                 7.0205,                 3.7001,              0.0019168,              0.0019168,              0.0019168
                     24,                0.57559,                0.74577,                0.52046,                0.91766,                0.69409,                0.65618,                  0.611,                0.43701,                0.67901,                0.63503,                0.58107,                0.36374,                0.99711,                 4.1234,                 1.3678,                 1.1553,              0.0019129,              0.0019129,              0.0019129
                     25,                0.56679,                0.78348,                0.52444,                0.92793,                0.67476,                0.49391,                 0.5357,                0.39282,                0.66694,                 0.4789,                0.51885,                0.33447,                 1.0585,                 3.2708,                  1.261,                 1.1943,              0.0019089,              0.0019089,              0.0019089
                     26,                0.56602,                0.77821,                0.57577,                0.93834,                0.52651,                 0.3102,                0.32543,                 0.2499,                0.54661,                0.29421,                0.30786,                0.19579,                 1.3022,                  3.606,                 1.8341,                 1.3855,               0.001905,               0.001905,               0.001905
                     27,                0.57018,                0.74245,                0.54188,                0.92276,                0.56019,                0.38178,                0.35789,                0.27143,                0.55689,                0.37961,                0.35537,                0.23639,                 1.1403,                 3.1491,                  2.162,                 1.2758,               0.001901,               0.001901,               0.001901
                     28,                0.54043,                0.71562,                0.51057,                0.91895,                0.76303,                0.64696,                0.65325,                0.49873,                0.75622,                0.63774,                0.64295,                0.43674,                0.82323,                 2.7223,                 1.0534,                 1.0789,               0.001897,               0.001897,               0.001897
                     29,                0.52821,                0.69111,                0.48969,                0.91878,                0.80041,                0.68059,                0.68953,                0.51166,                0.81472,                 0.6677,                0.68347,                0.45264,                0.86497,                 2.4327,                 1.0514,                 1.0897,              0.0018931,              0.0018931,              0.0018931
                     30,                0.52711,                0.66521,                0.51337,                0.89795,                0.81001,                0.70607,                0.71973,                 0.5482,                 0.8149,                0.69476,                0.71651,                0.48386,                0.78741,                 2.3365,                 0.9011,                 1.0584,              0.0018891,              0.0018891,              0.0018891
                     31,                0.49059,                0.70273,                0.50651,                0.90115,                0.80339,                0.68547,                0.71392,                0.54298,                0.80417,                0.66649,                0.70693,                0.48575,                 0.7968,                 2.3163,                0.93962,                 1.0573,              0.0018852,              0.0018852,              0.0018852
                     32,                0.50759,                0.70448,                0.51239,                0.90742,                0.82303,                0.71881,                0.74358,                 0.5626,                0.81611,                0.70716,                0.73318,                0.50968,                0.80601,                 2.4697,                0.95392,                 1.0213,              0.0018812,              0.0018812,              0.0018812
                     33,                 0.5553,                 0.7566,                0.46602,                0.91245,                0.73072,                0.73698,                0.63432,                0.49086,                0.73504,                0.72614,                 0.6282,                 0.4245,                0.71667,                 2.0254,                 1.2648,                 1.0014,              0.0018772,              0.0018772,              0.0018772
                     34,                0.50671,                0.70446,                0.47848,                0.90801,                0.87386,                0.73048,                0.77405,                0.59431,                0.86695,                0.72451,                0.76592,                0.53173,                0.76641,                 1.9603,                0.73595,                 1.0207,              0.0018733,              0.0018733,              0.0018733
                     35,                0.49691,                0.69083,                0.46434,                0.89849,                0.84272,                0.75488,                0.77057,                0.59812,                0.85186,                0.73595,                0.76768,                0.52558,                0.74225,                 1.9549,                0.77805,                 1.0299,              0.0018693,              0.0018693,              0.0018693
                     36,                0.55862,                0.71015,                0.48575,                0.91771,                0.82903,                0.71001,                0.74352,                0.56346,                0.83162,                0.69089,                 0.7349,                0.50152,                0.79776,                 2.1648,                0.74651,                  1.029,              0.0018654,              0.0018654,              0.0018654
                     37,                0.49642,                0.64258,                0.47266,                0.89928,                0.85762,                0.70119,                0.74269,                0.57692,                0.85627,                0.69786,                0.73954,                0.51935,                0.74227,                 2.0881,                0.74418,                 1.0092,              0.0018614,              0.0018614,              0.0018614
                     38,                0.52349,                0.71177,                 0.4568,                0.91284,                 0.8768,                0.69685,                0.75185,                0.57998,                0.87184,                 0.6899,                0.74514,                0.52096,                0.73505,                 2.1987,                0.68857,                 1.0088,              0.0018574,              0.0018574,              0.0018574
                     39,                0.47746,                0.66903,                0.43916,                0.89332,                0.84193,                0.68709,                0.73238,                0.57248,                0.84718,                0.67896,                0.73199,                0.53145,                0.74888,                 2.0958,                0.64239,                 1.0103,              0.0018535,              0.0018535,              0.0018535
                     40,                0.49873,                0.65347,                0.53037,                0.91855,                0.85591,                0.65998,                0.72769,                0.55786,                0.85582,                0.65944,                0.72511,                0.51473,                0.79074,                 2.0385,                0.65162,                 1.0506,              0.0018495,              0.0018495,              0.0018495
                     41,                0.52248,                0.67934,                0.46204,                0.90362,                0.86583,                0.73698,                0.76826,                0.58672,                0.84936,                0.73427,                0.77064,                0.54662,                0.79273,                 2.1519,                0.58707,                 1.0204,              0.0018456,              0.0018456,              0.0018456
                     42,                0.51653,                0.64997,                0.49082,                0.91767,                0.85993,                0.74243,                0.77036,                 0.6187,                0.85289,                 0.7359,                0.77231,                0.55002,                0.68517,                 1.8197,                0.65379,                0.99226,              0.0018416,              0.0018416,              0.0018416
                     43,                0.51573,                0.67522,                 0.4653,                  0.907,                0.85894,                0.72017,                0.75787,                0.60556,                0.86202,                0.70987,                0.76237,                0.54157,                0.70731,                 1.7954,                0.74548,                0.98914,              0.0018376,              0.0018376,              0.0018376
                     44,                 0.5012,                 0.6239,                0.44085,                0.88369,                0.42595,                0.72752,                0.35464,                0.26846,                0.41801,                0.71396,                0.34394,                0.23152,                0.80483,                  2.247,                    inf,                 1.0287,              0.0018337,              0.0018337,              0.0018337
                     45,                0.52297,                 0.6864,                0.46205,                0.90361,                0.42477,                0.71855,                0.34911,                0.26566,                0.41798,                0.71041,                0.34201,                0.22927,                0.72676,                 1.9174,                    inf,                0.99884,              0.0018297,              0.0018297,              0.0018297
                     46,                0.49642,                 0.6028,                0.42814,                  0.873,                0.50837,                0.70011,                0.41822,                0.31327,                0.50374,                0.69359,                0.41499,                0.27227,                0.78019,                 1.9686,                    inf,                 1.0247,              0.0018258,              0.0018258,              0.0018258
                     47,                0.45984,                0.59977,                0.42535,                0.87872,                0.52026,                0.67338,                 0.4252,                 0.3198,                 0.5181,                0.64805,                 0.4153,                0.27444,                0.79251,                 1.9925,                 2.8612,                 1.0406,              0.0018218,              0.0018218,              0.0018218
                     48,                0.49323,                0.60091,                0.44779,                0.89325,                0.87084,                0.70119,                0.74894,                0.57738,                0.86969,                0.70011,                0.75255,                0.53574,                0.78186,                 2.0561,                0.59459,                 1.0421,              0.0018178,              0.0018178,              0.0018178
                     49,                0.43549,                0.58078,                0.42221,                0.87137,                   0.85,                0.70499,                 0.7461,                0.58546,                0.86159,                0.70889,                0.76086,                0.54996,                0.74567,                 1.8023,                0.60867,                 1.0217,              0.0018139,              0.0018139,              0.0018139
                     50,                0.44537,                0.57775,                0.39375,                0.87371,                0.86761,                0.70282,                0.75441,                0.58964,                0.86849,                0.69848,                0.75898,                0.54457,                0.74565,                 1.8184,                0.61777,                 1.0075,              0.0018099,              0.0018099,              0.0018099
                     51,                0.49109,                 0.6004,                0.41361,                  0.882,                0.86752,                0.68535,                0.74437,                0.58691,                0.88737,                0.67082,                0.73436,                0.50749,                0.73075,                 1.7893,                0.61092,                0.99822,               0.001806,               0.001806,               0.001806
                     52,                0.46753,                 0.5516,                0.40086,                0.87686,                0.83876,                0.64534,                0.70964,                0.54913,                0.86482,                 0.6245,                0.69966,                0.49999,                0.80763,                 1.9062,                0.63215,                  1.033,               0.001802,               0.001802,               0.001802
                     53,                0.50668,                0.58282,                0.41945,                0.88184,                0.86464,                0.70499,                0.75311,                0.59278,                0.85744,                0.69794,                0.74923,                0.52805,                0.75196,                 1.8037,                0.55923,                 1.0035,               0.001798,               0.001798,               0.001798
                     54,                0.48304,                0.61093,                0.43115,                0.90372,                0.86263,                0.71515,                0.76024,                0.60115,                0.85218,                0.71475,                0.75536,                0.53496,                0.71174,                 1.8462,                0.53588,                0.99177,              0.0017941,              0.0017941,              0.0017941
                     55,                0.43757,                 0.5623,                0.39648,                0.87405,                0.86464,                0.72402,                 0.7691,                0.59735,                0.85286,                0.71258,                  0.763,                0.54278,                0.77171,                 2.1694,                0.55297,                 1.0139,              0.0017901,              0.0017901,              0.0017901
                     56,                0.41896,                0.57483,                0.37157,                0.86165,                0.86247,                0.73797,                0.78358,                0.62189,                0.86546,                0.73319,                0.78864,                0.56468,                0.72262,                 1.5348,                0.56197,                 1.0151,              0.0017862,              0.0017862,              0.0017862
                     57,                0.44836,                0.59808,                0.38726,                0.87062,                0.85314,                0.73753,                0.77793,                0.59839,                0.85087,                0.72885,                 0.7771,                 0.5502,                0.79998,                 1.7754,                0.56483,                 1.0217,              0.0017822,              0.0017822,              0.0017822
                     58,                0.45951,                0.64705,                0.40469,                0.87811,                0.86532,                0.72777,                0.77524,                0.60457,                0.87637,                0.72271,                0.77694,                0.56849,                0.74652,                 1.5757,                0.53799,                0.99312,              0.0017782,              0.0017782,              0.0017782
                     59,                0.46746,                 0.6509,                0.41857,                0.88685,                0.86064,                   0.75,                0.78316,                0.61853,                0.84974,                0.74024,                0.77476,                 0.5626,                0.69144,                 1.7093,                0.53782,                0.98195,              0.0017743,              0.0017743,              0.0017743
                     60,                0.45034,                0.58832,                0.42199,                0.87477,                0.85215,                0.75271,                0.78681,                  0.628,                0.85179,                0.74798,                0.79048,                 0.5761,                0.68635,                 1.7699,                0.59917,                0.98048,              0.0017703,              0.0017703,              0.0017703
                     61,                0.45797,                0.59691,                0.42499,                0.88268,                0.86209,                0.75599,                0.78304,                0.61624,                0.85977,                0.75108,                0.78598,                0.58191,                0.73327,                 1.6022,                0.55414,                 0.9875,              0.0017664,              0.0017664,              0.0017664
                     62,                0.44097,                0.60126,                0.39905,                0.87154,                0.86702,                0.74187,                0.78128,                0.61925,                 0.8689,                0.72397,                0.77228,                0.55111,                0.72736,                 1.7837,                0.53373,                0.99913,              0.0017624,              0.0017624,              0.0017624
                     63,                0.42294,                0.55872,                0.38982,                0.85664,                0.85721,                0.75597,                0.78302,                 0.6157,                0.84288,                0.74184,                0.77911,                0.54917,                0.73168,                 1.9463,                0.54797,                 1.0093,              0.0017584,              0.0017584,              0.0017584
                     64,                0.46835,                0.69944,                0.41874,                 0.8926,                0.87533,                0.75651,                0.78375,                0.62633,                0.87163,                0.75163,                 0.7884,                 0.5544,                0.69094,                 1.7361,                0.52875,                0.97943,              0.0017545,              0.0017545,              0.0017545
                     65,                0.44858,                 0.5991,                0.40914,                0.88655,                0.86052,                0.72505,                0.77093,                0.59733,                0.84851,                0.71381,                0.76636,                0.54197,                0.76918,                 2.0354,                0.53091,                0.99331,              0.0017505,              0.0017505,              0.0017505
                     66,                0.46991,                0.64026,                0.40812,                0.87745,                0.87013,                0.73644,                0.77625,                0.61145,                0.85669,                0.72289,                0.76923,                0.54157,                0.73168,                 2.2132,                 0.5214,                0.99174,              0.0017466,              0.0017466,              0.0017466
                     67,                0.46814,                0.60539,                0.49533,                0.87933,                0.86408,                 0.7397,                0.77686,                0.62317,                0.86691,                0.72417,                 0.7768,                0.55833,                0.67109,                 1.9656,                0.52388,                0.97716,              0.0017426,              0.0017426,              0.0017426
                     68,                0.46367,                0.57905,                0.38308,                0.86616,                0.87284,                0.74295,                0.77567,                0.59566,                0.86272,                0.73482,                0.77288,                0.55004,                0.76446,                   1.91,                0.55619,                0.99855,              0.0017386,              0.0017386,              0.0017386
                     69,                0.45222,                0.52037,                 0.3822,                0.87294,                 0.8837,                 0.7321,                0.77468,                0.61504,                 0.8766,                 0.7218,                0.77218,                0.54861,                0.70292,                 1.9119,                0.54225,                0.98234,              0.0017347,              0.0017347,              0.0017347
                     70,                 0.4498,                0.61944,                0.37524,                 0.8687,                0.86725,                0.73373,                0.77243,                0.62912,                0.87122,                0.71692,                0.76918,                0.56234,                  0.652,                 1.6921,                0.53472,                0.96789,              0.0017307,              0.0017307,              0.0017307
                     71,                0.46614,                0.61903,                0.37997,                0.87283,                0.87744,                0.75813,                0.78413,                0.63081,                0.86992,                0.74187,                0.78391,                0.56342,                0.67444,                 1.8651,                0.50642,                0.96882,              0.0017268,              0.0017268,              0.0017268
                     72,                0.43496,                0.53699,                0.36322,                0.85608,                0.86338,                0.75054,                0.77744,                0.61316,                0.85223,                0.73915,                0.77547,                0.55014,                0.74256,                 2.0103,                0.53299,                0.99755,              0.0017228,              0.0017228,              0.0017228
                     73,                0.42948,                  0.536,                0.37443,                 0.8625,                0.87884,                0.73557,                0.77404,                 0.6178,                0.86695,                0.72794,                0.77036,                0.55695,                0.69874,                 1.7853,                0.50638,                0.98152,              0.0017188,              0.0017188,              0.0017188
                     74,                 0.4224,                0.54982,                0.36206,                0.84833,                0.87794,                0.73328,                0.77601,                0.61518,                0.86375,                0.72234,                0.76731,                0.55227,                0.71959,                 1.9549,                0.51992,                0.99471,              0.0017149,              0.0017149,              0.0017149
                     75,                0.42785,                0.58639,                0.36488,                0.86552,                0.86671,                0.72996,                0.77103,                0.60695,                0.86266,                0.70852,                0.76006,                0.54935,                0.72764,                  2.077,                0.54294,                 1.0015,              0.0017109,              0.0017109,              0.0017109
                     76,                 0.4451,                0.57796,                0.36055,                0.84975,                0.85328,                0.71279,                0.76133,                0.60323,                0.85173,                0.70445,                0.75415,                0.53588,                0.71183,                 2.0692,                0.55403,                0.99412,               0.001707,               0.001707,               0.001707
                     77,                0.42757,                0.54709,                0.35675,                0.85071,                0.87064,                0.72397,                0.76821,                0.60533,                0.86234,                0.71421,                0.75995,                0.53505,                0.71563,                  2.207,                0.55034,                0.99662,               0.001703,               0.001703,               0.001703
                     78,                0.41612,                0.56871,                0.34926,                0.85169,                0.88318,                0.71692,                0.76774,                0.59571,                0.87627,                0.70662,                0.76268,                0.55175,                0.76312,                 2.1291,                0.53553,                 1.0125,               0.001699,               0.001699,               0.001699
                     79,                0.40681,                0.54356,                0.34244,                0.85779,                0.86558,                0.69035,                0.75379,                0.58429,                0.86595,                0.68314,                0.74965,                0.54242,                0.76473,                  1.709,                0.55692,                 1.0237,              0.0016951,              0.0016951,              0.0016951
                     80,                0.40243,                0.55897,                0.34179,                0.85223,                0.85364,                0.72234,                0.76405,                 0.5992,                0.88876,                0.70336,                 0.7696,                0.55716,                0.75093,                  1.617,                0.54327,                 1.0246,              0.0016911,              0.0016911,              0.0016911
                     81,                0.45058,                 0.5807,                0.40456,                0.91387,                 0.8773,                0.71963,                0.77247,                0.61958,                0.87472,                0.71312,                0.77395,                0.55424,                0.69525,                 1.6897,                0.51521,                 1.0125,              0.0016872,              0.0016872,              0.0016872
                     82,                0.43171,                 0.5677,                0.36866,                0.88418,                0.87197,                0.72451,                0.77269,                0.62078,                0.86413,                0.71692,                0.77076,                0.54851,                0.68771,                 1.7189,                0.51722,                0.99635,              0.0016832,              0.0016832,              0.0016832
                     83,                0.44152,                0.52218,                0.35859,                0.87093,                0.88665,                0.73482,                0.77695,                 0.6153,                0.88469,                0.73102,                0.77776,                0.56604,                0.74938,                 1.8605,                 0.5371,                0.99207,              0.0016792,              0.0016792,              0.0016792
                     84,                0.41722,                0.54696,                0.35548,                0.86352,                0.88504,                0.73063,                0.77633,                0.62431,                0.87388,                 0.7177,                0.76759,                0.55179,                0.69577,                 1.6431,                0.51249,                0.99056,              0.0016753,              0.0016753,              0.0016753
                     85,                0.43817,                0.55158,                0.35236,                0.85493,                0.88634,                0.73807,                0.78032,                0.62006,                0.87773,                0.72777,                0.77375,                0.55292,                0.71316,                 1.7103,                0.51665,                 1.0053,              0.0016713,              0.0016713,              0.0016713
                     86,                0.42984,                0.55413,                0.36231,                 0.8718,                0.87205,                  0.754,                 0.7809,                0.61292,                0.86648,                0.74607,                0.77875,                0.55822,                0.73462,                 1.7104,                0.49027,                 1.0143,              0.0016674,              0.0016674,              0.0016674
                     87,                0.40754,                0.50197,                0.32521,                0.85507,                0.87092,                0.75163,                 0.7787,                 0.6251,                0.87491,                0.73206,                0.77699,                0.55856,                0.69362,                  1.548,                0.47535,                  1.003,              0.0016634,              0.0016634,              0.0016634
                     88,                0.41859,                0.50618,                0.36793,                0.86096,                0.87246,                0.76047,                0.79456,                0.62502,                0.89076,                 0.7256,                0.78834,                0.57437,                0.75136,                 1.6134,                0.47548,                 1.0034,              0.0016594,              0.0016594,              0.0016594
                     89,                0.40681,                0.50918,                0.34449,                0.84349,                0.89242,                0.75325,                0.79903,                0.63726,                0.87489,                0.73573,                0.78749,                 0.5681,                0.70635,                 1.5992,                0.46606,                0.97823,              0.0016555,              0.0016555,              0.0016555
                     90,                0.38498,                 0.4985,                0.32816,                0.84888,                0.88116,                0.75996,                 0.7999,                0.64971,                0.87153,                 0.7468,                0.79369,                0.57995,                0.66041,                 1.5339,                0.45899,                0.96765,              0.0016515,              0.0016515,              0.0016515
                     91,                0.39205,                0.49259,                0.32369,                0.85037,                0.85693,                0.76302,                0.78595,                0.62373,                 0.8594,                 0.7591,                0.79195,                0.58464,                 0.7329,                 1.6924,                0.51452,                 1.0041,              0.0016476,              0.0016476,              0.0016476
                     92,                0.41024,                0.53669,                 0.3358,                0.85566,                 0.8647,                 0.7462,                0.78351,                0.63523,                0.86988,                0.73595,                0.78661,                0.58078,                0.69906,                 1.8012,                0.48352,                0.99232,              0.0016436,              0.0016436,              0.0016436
                     93,                0.38244,                0.48649,                0.31816,                0.84321,                0.88667,                0.73861,                0.79208,                0.64105,                0.88342,                0.73156,                0.79374,                0.58303,                0.69889,                 1.7585,                0.45268,                0.99694,              0.0016396,              0.0016396,              0.0016396
                     94,                 0.3963,                 0.4955,                0.35486,                0.85043,                0.90505,                0.72887,                 0.7924,                0.63211,                0.90465,                0.72397,                0.79143,                0.58825,                0.71306,                 1.6042,                 0.4671,                0.99525,              0.0016357,              0.0016357,              0.0016357
                     95,                0.37345,                0.47621,                0.32337,                0.83776,                0.89526,                0.72778,                0.78413,                0.62422,                0.87847,                0.73302,                0.78525,                0.57208,                0.70255,                   1.48,                0.47789,                0.99493,              0.0016317,              0.0016317,              0.0016317
                     96,                0.41739,                0.54793,                0.34088,                0.85533,                0.89289,                0.72451,                0.77652,                0.61664,                0.89656,                0.71448,                0.77554,                0.56198,                0.72174,                 1.6987,                0.51228,                 1.0102,              0.0016278,              0.0016278,              0.0016278
                     97,                0.42154,                0.49766,                0.33142,                0.85367,                0.88241,                0.72505,                0.76715,                0.61016,                0.88796,                0.70824,                0.76128,                0.54963,                   0.71,                 1.7149,                0.50956,                 1.0141,              0.0016238,              0.0016238,              0.0016238
                     98,                0.40354,                0.49298,                0.32001,                0.84951,                0.89332,                0.72208,                0.76836,                0.61487,                 0.8879,                0.70874,                0.76094,                0.54212,                0.68506,                 1.6849,                0.48889,                0.99554,              0.0016198,              0.0016198,              0.0016198
                     99,                0.39023,                0.48776,                0.31558,                0.83997,                0.89219,                0.73644,                0.78973,                0.62932,                0.88946,                0.72343,                0.78403,                0.57315,                0.71274,                 1.7965,                0.48806,                 1.0024,              0.0016159,              0.0016159,              0.0016159
                    100,                0.42885,                0.52648,                0.34528,                0.84954,                0.87841,                 0.7522,                0.80184,                0.63834,                0.86871,                0.74078,                0.79684,                0.56771,                 0.7111,                 1.7372,                0.50337,                 1.0018,              0.0016119,              0.0016119,              0.0016119
                    101,                  0.398,                0.51777,                0.33676,                0.84947,                 0.8875,                0.71871,                0.78417,                0.61382,                0.87276,                0.70678,                0.77863,                0.54778,                0.76687,                 1.6831,                0.51489,                 1.0271,               0.001608,               0.001608,               0.001608
                    102,                0.41045,                0.49522,                0.32842,                0.84367,                0.87912,                0.70991,                0.77086,                0.59731,                0.86667,                 0.6974,                0.76386,                0.54655,                 0.7867,                 1.7314,                0.53025,                 1.0457,               0.001604,               0.001604,               0.001604
                    103,                 0.3854,                0.47879,                0.31814,                0.84759,                0.87597,                0.71367,                0.76829,                0.60066,                0.86898,                0.70824,                0.76433,                 0.5631,                0.75381,                 1.7181,                0.52234,                 1.0443,                 0.0016,                 0.0016,                 0.0016
                    104,                0.41453,                0.49309,                 0.3368,                0.86174,                0.87153,                0.75705,                0.78912,                0.63406,                0.86105,                0.74266,                0.78272,                 0.5599,                0.69316,                 1.5478,                0.51329,                 1.0084,              0.0015961,              0.0015961,              0.0015961
                    105,                0.41722,                0.50268,                  0.326,                0.85098,                0.88605,                0.75271,                0.79255,                0.61524,                0.88297,                0.73807,                0.78657,                0.56139,                0.75865,                 1.6765,                0.50896,                  1.013,              0.0015921,              0.0015921,              0.0015921
                    106,                0.37477,                0.43583,                0.31429,                0.83829,                 0.8851,                0.75195,                0.78776,                 0.6094,                0.88031,                0.74729,                0.78899,                0.56248,                0.75122,                 1.6046,                0.52042,                 1.0052,              0.0015882,              0.0015882,              0.0015882
                    107,                0.39963,                0.50643,                0.33836,                 0.8488,                0.87887,                0.74946,                0.78571,                0.62009,                0.87432,                 0.7397,                0.78658,                0.56669,                0.68982,                 1.4877,                0.50577,                0.99407,              0.0015842,              0.0015842,              0.0015842
                    108,                 0.4032,                0.49685,                0.34643,                0.86087,                0.86063,                0.76686,                 0.7909,                 0.6073,                0.85099,                0.74949,                0.78441,                 0.5557,                0.76471,                 1.8831,                0.55088,                 1.0235,              0.0015802,              0.0015802,              0.0015802
                    109,                0.40308,                0.54494,                0.34383,                0.86042,                 0.8417,                0.76302,                 0.7818,                0.61512,                0.83917,                0.75266,                0.78272,                0.55838,                0.72619,                 1.9438,                0.57867,                 1.0282,              0.0015763,              0.0015763,              0.0015763
                    110,                0.39191,                0.49014,                0.34019,                0.85743,                0.84704,                0.76278,                0.78818,                0.63564,                0.84263,                0.75784,                0.78957,                0.56879,                0.68276,                 1.7792,                0.54229,                   1.02,              0.0015723,              0.0015723,              0.0015723
