                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 2.3313,                 3.0582,                 2.1144,                0.96975,                0.03867,                0.17365,                0.03121,                0.01232,                  0.054,                0.24251,                0.03936,                0.01263,                 2.2891,                 3.1463,                 3.1606,                0.91839,             0.00044998,             0.00044998,             0.00044998
                     13,                 2.3279,                 2.8835,                 2.0897,                 0.9514,                0.05733,                0.25749,                0.04474,                0.01763,                0.06133,                0.27545,                0.04848,                0.01493,                 2.2698,                 3.0285,                 3.0394,                0.91497,             0.00048812,             0.00048812,             0.00048812
                     14,                 2.2743,                 2.8841,                 1.9726,                 0.9753,                0.06867,                0.30838,                0.08549,                0.04194,                  0.072,                0.32335,                0.07447,                0.02761,                 2.1412,                 3.0588,                 2.9084,                0.91293,              0.0005261,              0.0005261,              0.0005261
                     15,                 1.9154,                  2.358,                 1.7565,                0.92018,                0.07133,                0.32036,                0.13142,                0.06758,                0.08267,                0.37126,                0.12428,                0.04781,                 2.0964,                 3.0769,                 2.7859,                 0.9147,             0.00056392,             0.00056392,             0.00056392
                     16,                 2.4223,                  3.353,                 2.1052,                0.95267,                0.07333,                0.32934,                0.16348,                0.07959,                0.08933,                 0.4012,                0.15926,                0.05597,                 2.1052,                 3.1645,                 2.6736,                0.92324,             0.00060159,             0.00060159,             0.00060159
                     17,                 2.1397,                 2.6019,                  1.849,                0.93061,                  0.078,                 0.3503,                0.18671,                0.08899,                   0.09,                0.40419,                0.16616,                0.05334,                  2.055,                  3.059,                 2.5856,                0.92187,             0.00063909,             0.00063909,             0.00063909
                     18,                  2.318,                 2.9081,                 1.8565,                 0.9324,                0.08067,                0.36228,                 0.2267,                 0.1017,                  0.078,                 0.3503,                0.16523,                0.05023,                 2.0939,                 3.0817,                 2.5002,                0.91649,             0.00067644,             0.00067644,             0.00067644
                     19,                 2.1502,                 2.5563,                 1.7325,                0.92883,                0.09124,                0.37126,                0.25539,                0.10928,                   0.08,                0.35928,                 0.1863,                0.04836,                 2.1468,                 3.0712,                 2.4215,                0.91913,             0.00071363,             0.00071363,             0.00071363
                     20,                 2.1561,                 2.5939,                 1.6535,                0.91158,                0.56941,                0.25736,                 0.2792,                0.10996,                 0.4008,                0.22156,                0.21011,                0.05835,                 2.1537,                 2.9947,                 2.3357,                0.92573,             0.00075066,             0.00075066,             0.00075066
                     21,                 2.3715,                 3.0849,                 1.8515,                0.95424,                0.74569,                0.17559,                0.26442,                0.10664,                0.61815,                0.18563,                0.23329,                0.07616,                  2.153,                 2.9946,                 2.2619,                0.93565,             0.00078753,             0.00078753,             0.00078753
                     22,                 2.1879,                 2.9069,                 1.7532,                0.93029,                0.83666,                0.12874,                0.27118,                0.11481,                 0.6226,                0.17288,                0.22505,                0.07037,                 2.1232,                 3.1217,                  2.207,                0.93835,             0.00082424,             0.00082424,             0.00082424
                     23,                 2.3581,                 3.3848,                 1.8883,                 0.9137,                0.87884,                0.13032,                0.27184,                0.12545,                0.71802,                0.12962,                0.22686,                 0.0731,                 2.0634,                 3.2505,                  2.234,                0.93109,              0.0008608,              0.0008608,              0.0008608
                     24,                 1.9366,                 2.3917,                 1.6549,                0.91846,                0.82334,                0.15868,                0.25818,                0.12103,                0.45807,                0.20659,                 0.1935,                0.06373,                 2.0722,                 3.4648,                 2.3438,                0.93532,             0.00089719,             0.00089719,             0.00089719
                     25,                 2.0828,                 2.6961,                 1.8276,                0.94466,                0.47128,                0.24551,                0.22133,                0.09541,                0.07333,                0.32934,                0.13938,                0.04619,                 2.1396,                 3.9788,                 2.4602,                0.93433,             0.00093343,             0.00093343,             0.00093343
                     26,                 2.0706,                 2.5607,                 1.5703,                0.89841,                0.07867,                0.35329,                0.20491,                0.07635,                   0.06,                0.26946,                 0.0943,                0.03023,                 2.2083,                 4.3027,                 2.5386,                0.94134,             0.00096951,             0.00096951,             0.00096951
                     27,                 2.1241,                 2.4324,                 1.5358,                0.89571,                0.08133,                0.36527,                0.25103,                0.10637,                0.06733,                 0.3024,                0.12859,                0.04048,                 2.1258,                 4.0817,                 2.4667,                0.93198,              0.0010054,              0.0010054,              0.0010054
                     28,                 2.0206,                 2.4611,                 1.5674,                0.89099,                0.08133,                0.36527,                0.25103,                0.10637,                0.06733,                 0.3024,                0.12859,                0.04048,                 2.1258,                 4.0817,                 2.4667,                0.93198,              0.0010412,              0.0010412,              0.0010412
                     29,                 2.1067,                 2.5482,                 1.5495,                0.88662,                 0.6145,                0.21856,                0.27917,                0.12899,                0.09133,                0.41018,                0.23094,                0.07458,                 2.1072,                 3.7104,                 2.3013,                0.92818,              0.0010768,              0.0010768,              0.0010768
                     30,                 2.5291,                 3.7027,                 1.8972,                0.91727,                0.83884,                0.16467,                0.29685,                0.12971,                0.58345,                0.21557,                0.27458,                0.09952,                 2.1425,                  3.364,                 2.1353,                0.92962,              0.0011122,              0.0011122,              0.0011122
                     31,                 1.9547,                 2.2271,                 1.4789,                0.88636,                0.83884,                0.16467,                0.29685,                0.12971,                0.58345,                0.21557,                0.27458,                0.09952,                 2.1425,                  3.364,                 2.1353,                0.92962,              0.0011475,              0.0011475,              0.0011475
                     32,                 1.9325,                 2.3168,                 1.5264,                0.93549,                0.79828,                0.17774,                0.32068,                0.14043,                0.55392,                0.19333,                0.26046,                0.09205,                  2.088,                  3.126,                 1.9786,                0.92237,              0.0011827,              0.0011827,              0.0011827
                     33,                 2.0133,                 2.6603,                 1.5332,                0.87743,                0.75638,                0.20659,                0.32036,                0.14234,                0.53545,                 0.1622,                0.24363,                0.07903,                 2.0669,                 2.8668,                 1.9274,                0.91495,              0.0012176,              0.0012176,              0.0012176
                     34,                  1.866,                 2.3307,                 1.4297,                0.90277,                0.75638,                0.20659,                0.32036,                0.14234,                0.53545,                 0.1622,                0.24363,                0.07903,                 2.0669,                 2.8668,                 1.9274,                0.91495,              0.0012524,              0.0012524,              0.0012524
                     35,                 2.3106,                 3.1273,                 1.7342,                0.89614,                0.74294,                0.20359,                0.30882,                0.12666,                 0.4491,                0.20359,                0.21707,                0.06268,                 2.1605,                 2.9039,                 2.0086,                0.91654,              0.0012871,              0.0012871,              0.0012871
                     36,                 2.1193,                 2.6755,                 1.5799,                0.88879,                0.54927,                0.20659,                0.23368,                0.09482,                0.40203,                0.19727,                0.16794,                0.04768,                 2.2208,                 2.9477,                 2.1907,                0.91979,              0.0013216,              0.0013216,              0.0013216
                     37,                 2.0071,                 2.5434,                 1.4777,                0.89143,                0.54927,                0.20659,                0.23368,                0.09482,                0.40203,                0.19727,                0.16794,                0.04768,                 2.2208,                 2.9477,                 2.1907,                0.91979,              0.0013559,              0.0013559,              0.0013559
                     38,                 2.0414,                 2.5522,                 1.4472,                0.89251,                0.62599,                0.26048,                 0.2976,                0.12526,                0.45789,                 0.2006,                0.22256,                0.06708,                  2.128,                 2.8718,                 1.9302,                0.91774,              0.0013901,              0.0013901,              0.0013901
                     39,                 2.0661,                 2.8948,                  1.669,                0.87721,                0.53302,                0.26647,                0.26054,                0.11071,                0.45307,                 0.2381,                 0.2216,                0.06764,                 2.1419,                 2.9498,                 1.8655,                0.92457,              0.0014241,              0.0014241,              0.0014241
                     40,                 1.8956,                 2.1689,                 1.3291,                 0.8942,                0.53302,                0.26647,                0.26054,                0.11071,                0.45307,                 0.2381,                 0.2216,                0.06764,                 2.1419,                 2.9498,                 1.8655,                0.92457,               0.001458,               0.001458,               0.001458
                     41,                  2.024,                 2.2168,                 1.4169,                0.93224,                0.45279,                 0.2515,                0.22753,                0.09789,                0.38038,                 0.2515,                0.22964,                0.08006,                 2.2211,                 3.1423,                 1.8872,                0.93698,              0.0014917,              0.0014917,              0.0014917
                     42,                 1.8084,                 2.2054,                 1.3974,                0.88531,                0.41075,                0.23353,                0.21375,                0.09858,                0.40527,                 0.2515,                0.22537,                0.07518,                 2.1787,                 3.1353,                 2.0234,                0.93362,              0.0015252,              0.0015252,              0.0015252
                     43,                 1.8262,                 2.1865,                 1.5668,                0.92985,                0.41075,                0.23353,                0.21375,                0.09858,                0.40527,                 0.2515,                0.22537,                0.07518,                 2.1787,                 3.1353,                 2.0234,                0.93362,              0.0015586,              0.0015586,              0.0015586
                     44,                 1.8953,                 2.3147,                 1.3587,                0.87552,                0.44562,                0.28144,                0.25776,                0.12012,                0.36092,                0.24551,                0.21199,                0.07205,                 2.0609,                 3.0038,                 1.8992,                0.91151,              0.0015919,              0.0015919,              0.0015919
                     45,                 2.2566,                 2.9377,                 1.6547,                0.89627,                0.44562,                0.28144,                0.25776,                0.12012,                0.36092,                0.24551,                0.21199,                0.07205,                 2.0609,                 3.0038,                 1.8992,                0.91151,              0.0016249,              0.0016249,              0.0016249
                     46,                 2.0815,                 2.6014,                 1.4558,                0.90988,                0.38788,                 0.2994,                0.20547,                0.08511,                0.30552,                0.26347,                0.16188,                0.05172,                  2.066,                 3.0887,                 2.4696,                 0.9065,              0.0016578,              0.0016578,              0.0016578
                     47,                 1.8452,                 2.1773,                 1.3807,                0.87645,                0.38788,                 0.2994,                0.20547,                0.08511,                0.30552,                0.26347,                0.16188,                0.05172,                  2.066,                 3.0887,                 2.4696,                 0.9065,              0.0016906,              0.0016906,              0.0016906
                     48,                 2.0462,                 2.3512,                 1.6168,                0.87232,                0.40424,                0.27832,                 0.2079,                0.08713,                0.31881,                0.27246,                0.18033,                0.06483,                 2.0618,                 2.9944,                 2.2173,                0.90898,              0.0017232,              0.0017232,              0.0017232
                     49,                 2.0241,                 2.6275,                 1.4415,                0.89907,                0.40424,                0.27832,                 0.2079,                0.08713,                0.31881,                0.27246,                0.18033,                0.06483,                 2.0618,                 2.9944,                 2.2173,                0.90898,              0.0017556,              0.0017556,              0.0017556
                     50,                   2.24,                 2.9496,                 1.5533,                0.88908,                0.54803,                 0.2759,                0.32016,                0.13517,                0.48207,                0.26347,                0.30562,                 0.0995,                    2.1,                 3.2101,                 1.7881,                 0.9222,              0.0017879,              0.0017879,              0.0017879
                     51,                 2.0548,                 2.4327,                 1.4453,                0.89373,                0.54803,                 0.2759,                0.32016,                0.13517,                0.48207,                0.26347,                0.30562,                 0.0995,                    2.1,                 3.2101,                 1.7881,                 0.9222,               0.001802,               0.001802,               0.001802
                     52,                 1.9316,                 2.3292,                 1.4226,                0.88769,                0.56596,                0.27719,                0.33285,                  0.141,                0.46838,                0.24251,                0.27782,                0.08617,                 2.1124,                 3.3685,                 1.8346,                0.92251,               0.001802,               0.001802,               0.001802
                     53,                 1.9864,                  2.464,                 1.4454,                0.89504,                0.56596,                0.27719,                0.33285,                  0.141,                0.46838,                0.24251,                0.27782,                0.08617,                 2.1124,                 3.3685,                 1.8346,                0.92251,               0.001798,               0.001798,               0.001798
                     54,                 2.0816,                 2.6593,                 1.4491,                 0.8863,                0.56976,                0.26048,                0.32462,                0.13771,                0.48574,                 0.2485,                0.28516,                0.09378,                  2.111,                 3.2492,                 1.8465,                 0.9247,              0.0017941,              0.0017941,              0.0017941
                     55,                 2.1823,                 2.6997,                 1.4276,                0.87356,                0.56976,                0.26048,                0.32462,                0.13771,                0.48574,                 0.2485,                0.28516,                0.09378,                  2.111,                 3.2492,                 1.8465,                 0.9247,              0.0017901,              0.0017901,              0.0017901
                     56,                 1.9693,                 2.4927,                 1.3896,                0.87473,                0.57759,                0.29042,                0.35374,                0.14757,                0.50509,                0.27501,                0.32985,                 0.1189,                 2.0765,                 3.3007,                 1.7611,                0.92491,              0.0017862,              0.0017862,              0.0017862
                     57,                 1.8322,                 2.3594,                 1.3686,                0.91744,                0.57759,                0.29042,                0.35374,                0.14757,                0.50509,                0.27501,                0.32985,                 0.1189,                 2.0765,                 3.3007,                 1.7611,                0.92491,              0.0017822,              0.0017822,              0.0017822
                     58,                 1.7938,                  2.085,                 1.3081,                 0.8849,                0.55565,                0.30838,                0.36951,                0.15361,                0.47066,                0.29341,                0.30824,                0.10962,                 2.0973,                 3.3522,                 1.6297,                0.91723,              0.0017782,              0.0017782,              0.0017782
                     59,                 1.9728,                 2.1887,                 1.4178,                0.86419,                0.55565,                0.30838,                0.36951,                0.15361,                0.47066,                0.29341,                0.30824,                0.10962,                 2.0973,                 3.3522,                 1.6297,                0.91723,              0.0017743,              0.0017743,              0.0017743
                     60,                 2.2333,                 2.8463,                 1.6304,                0.88056,                0.55866,                0.32973,                0.35658,                0.15545,                0.47367,                0.30178,                0.29439,                0.09994,                 2.0545,                 3.5076,                 1.5639,                0.91793,              0.0017703,              0.0017703,              0.0017703
                     61,                 1.9608,                 2.1248,                 1.2867,                0.87096,                0.55866,                0.32973,                0.35658,                0.15545,                0.47367,                0.30178,                0.29439,                0.09994,                 2.0545,                 3.5076,                 1.5639,                0.91793,              0.0017664,              0.0017664,              0.0017664
                     62,                 2.0379,                 2.3051,                 1.3873,                0.88351,                0.53351,                 0.3024,                0.33663,                0.14791,                0.43381,                0.29641,                0.28816,                0.09462,                 2.0437,                 3.5911,                  1.568,                0.92817,              0.0017624,              0.0017624,              0.0017624
                     63,                 1.7155,                 2.0859,                 1.3648,                 0.8848,                0.53351,                 0.3024,                0.33663,                0.14791,                0.43381,                0.29641,                0.28816,                0.09462,                 2.0437,                 3.5911,                  1.568,                0.92817,              0.0017584,              0.0017584,              0.0017584
                     64,                 1.9424,                 2.1914,                 1.3255,                0.87827,                0.51496,                0.28443,                0.30895,                0.13836,                0.43494,                0.32034,                0.29614,                0.10449,                 2.0903,                  3.525,                 1.5312,                0.93092,              0.0017545,              0.0017545,              0.0017545
                     65,                 1.8793,                 1.9684,                 1.2735,                0.88023,                0.51496,                0.28443,                0.30895,                0.13836,                0.43494,                0.32034,                0.29614,                0.10449,                 2.0903,                  3.525,                 1.5312,                0.93092,              0.0017505,              0.0017505,              0.0017505
                     66,                 2.0231,                 2.6383,                 1.4013,                0.87996,                0.50478,                0.27162,                0.30017,                0.13512,                0.42401,                0.31138,                0.29766,                0.10893,                 2.1115,                 3.5552,                 1.5218,                0.93142,              0.0017466,              0.0017466,              0.0017466
                     67,                 1.8277,                 2.1137,                 1.2795,                0.88008,                0.50478,                0.27162,                0.30017,                0.13512,                0.42401,                0.31138,                0.29766,                0.10893,                 2.1115,                 3.5552,                 1.5218,                0.93142,              0.0017426,              0.0017426,              0.0017426
                     68,                 2.1026,                 2.7789,                 1.8384,                 0.9563,                0.46177,                0.26647,                0.26742,                0.11697,                0.44064,                0.26048,                0.27074,                0.09984,                 2.1528,                 3.5636,                 1.6275,                0.94426,              0.0017386,              0.0017386,              0.0017386
                     69,                 2.0688,                 2.4563,                 1.4028,                0.88745,                0.46177,                0.26647,                0.26742,                0.11697,                0.44064,                0.26048,                0.27074,                0.09984,                 2.1528,                 3.5636,                 1.6275,                0.94426,              0.0017347,              0.0017347,              0.0017347
                     70,                 2.0642,                 2.4124,                   1.47,                0.86911,                0.52022,                0.22455,                0.27701,                0.11195,                0.45086,                0.19461,                0.23833,                0.08858,                 2.1394,                 3.5947,                 1.8148,                0.93663,              0.0017307,              0.0017307,              0.0017307
                     71,                 1.8926,                 2.3132,                 1.4191,                0.94639,                0.52022,                0.22455,                0.27701,                0.11195,                0.45086,                0.19461,                0.23833,                0.08858,                 2.1394,                 3.5947,                 1.8148,                0.93663,              0.0017268,              0.0017268,              0.0017268
                     72,                 1.9128,                  2.106,                 1.3121,                0.87278,                0.65591,                0.18862,                0.27063,                0.10535,                0.49785,                0.15269,                0.22523,                0.07795,                 2.1267,                 3.6768,                 1.9908,                0.92759,              0.0017228,              0.0017228,              0.0017228
                     73,                 1.9972,                 2.4619,                 1.7296,                0.88497,                0.65591,                0.18862,                0.27063,                0.10535,                0.49785,                0.15269,                0.22523,                0.07795,                 2.1267,                 3.6768,                 1.9908,                0.92759,              0.0017188,              0.0017188,              0.0017188
                     74,                 1.8093,                 2.0257,                 1.2934,                0.88603,                0.65339,                0.19754,                0.27016,                0.10446,                0.51188,                0.17269,                0.23267,                0.08429,                 2.1472,                 3.6299,                 2.0092,                0.92723,              0.0017149,              0.0017149,              0.0017149
                     75,                 1.9533,                 2.2041,                 1.3029,                0.89425,                0.65339,                0.19754,                0.27016,                0.10446,                0.51188,                0.17269,                0.23267,                0.08429,                 2.1472,                 3.6299,                 2.0092,                0.92723,              0.0017109,              0.0017109,              0.0017109
                     76,                 1.9233,                 2.0391,                 1.3191,                0.89027,                 0.5433,                0.21856,                0.26898,                0.10412,                0.47253,                0.19461,                0.25057,                0.09345,                 2.1745,                 3.3696,                 1.9018,                0.93821,               0.001707,               0.001707,               0.001707
                     77,                 1.7657,                 2.0842,                 1.2814,                0.89721,                 0.5433,                0.21856,                0.26898,                0.10412,                0.47253,                0.19461,                0.25057,                0.09345,                 2.1745,                 3.3696,                 1.9018,                0.93821,               0.001703,               0.001703,               0.001703
                     78,                 1.9224,                 2.1075,                  1.266,                0.87518,                0.51332,                0.26211,                0.31402,                0.11829,                 0.4678,                0.24475,                 0.2684,                0.09845,                 2.1239,                 3.2394,                 1.7297,                0.93239,               0.001699,               0.001699,               0.001699
                     79,                 1.9332,                 2.2464,                  1.243,                0.86761,                0.51332,                0.26211,                0.31402,                0.11829,                 0.4678,                0.24475,                 0.2684,                0.09845,                 2.1239,                 3.2394,                 1.7297,                0.93239,              0.0016951,              0.0016951,              0.0016951
                     80,                 1.8874,                 2.1802,                 1.2962,                0.86557,                0.53411,                0.29042,                0.32683,                0.14127,                0.42787,                0.29341,                0.29655,                0.10506,                 2.0063,                 3.0087,                 1.5142,                0.91107,              0.0016911,              0.0016911,              0.0016911
                     81,                 2.0112,                 2.4499,                 1.3287,                0.85793,                0.53411,                0.29042,                0.32683,                0.14127,                0.42787,                0.29341,                0.29655,                0.10506,                 2.0063,                 3.0087,                 1.5142,                0.91107,              0.0016872,              0.0016872,              0.0016872
                     82,                 1.6026,                 1.7207,                 1.1174,                0.85519,                0.53271,                0.28443,                0.32873,                0.15219,                0.38568,                0.31138,                0.30865,                0.10972,                 1.9625,                 3.0028,                 1.4387,                0.90699,              0.0016832,              0.0016832,              0.0016832
                     83,                 1.7417,                 1.9869,                 1.1579,                0.86227,                0.53271,                0.28443,                0.32873,                0.15219,                0.38568,                0.31138,                0.30865,                0.10972,                 1.9625,                 3.0028,                 1.4387,                0.90699,              0.0016792,              0.0016792,              0.0016792
                     84,                 1.9665,                 2.2953,                 1.3837,                0.88112,                0.45894,                0.30729,                0.33089,                0.14921,                0.39996,                0.32036,                0.32606,                0.12451,                  2.014,                 2.9579,                 1.4441,                0.90945,              0.0016753,              0.0016753,              0.0016753
                     85,                 1.9914,                 2.4323,                 1.3463,                0.86703,                0.45894,                0.30729,                0.33089,                0.14921,                0.39996,                0.32036,                0.32606,                0.12451,                  2.014,                 2.9579,                 1.4441,                0.90945,              0.0016713,              0.0016713,              0.0016713
                     86,                 1.6799,                 2.0105,                 1.2281,                0.87465,                0.46672,                0.29641,                0.30591,                0.11676,                0.42391,                0.34132,                0.37272,                0.13611,                 2.1764,                 2.9716,                 1.5105,                0.93362,              0.0016674,              0.0016674,              0.0016674
                     87,                 1.7636,                 2.2091,                 1.2628,                0.86954,                0.46672,                0.29641,                0.30591,                0.11676,                0.42391,                0.34132,                0.37272,                0.13611,                 2.1764,                 2.9716,                 1.5105,                0.93362,              0.0016634,              0.0016634,              0.0016634
                     88,                 1.9249,                 2.1722,                 1.2815,                0.88004,                0.49709,                0.29641,                0.30207,                0.12235,                0.43549,                0.33234,                0.37526,                0.14923,                 2.0983,                 2.9058,                  1.542,                0.92056,              0.0016594,              0.0016594,              0.0016594
                     89,                 1.8595,                 2.1707,                 1.3829,                0.88378,                0.49709,                0.29641,                0.30207,                0.12235,                0.43549,                0.33234,                0.37526,                0.14923,                 2.0983,                 2.9058,                  1.542,                0.92056,              0.0016555,              0.0016555,              0.0016555
                     90,                 1.8328,                 2.0684,                 1.2548,                0.87385,                0.51217,                0.31737,                 0.3395,                0.13857,                0.38169,                0.32335,                0.33755,                0.12638,                 2.0109,                 2.8717,                 1.4908,                 0.9031,              0.0016515,              0.0016515,              0.0016515
                     91,                 1.8682,                 2.3254,                 1.2903,                0.85703,                0.51217,                0.31737,                 0.3395,                0.13857,                0.38169,                0.32335,                0.33755,                0.12638,                 2.0109,                 2.8717,                 1.4908,                 0.9031,              0.0016476,              0.0016476,              0.0016476
                     92,                 1.6849,                 1.9385,                 1.1845,                0.86595,                0.56325,                0.29341,                0.35052,                0.14739,                0.38872,                0.34132,                0.33353,                0.11545,                 1.9912,                 2.9125,                 1.4344,                0.89999,              0.0016436,              0.0016436,              0.0016436
                     93,                 2.0447,                  2.683,                 1.4166,                0.86071,                0.56325,                0.29341,                0.35052,                0.14739,                0.38872,                0.34132,                0.33353,                0.11545,                 1.9912,                 2.9125,                 1.4344,                0.89999,              0.0016396,              0.0016396,              0.0016396
                     94,                 1.9198,                 2.0373,                 1.3444,                0.85512,                0.47662,                0.32934,                0.35518,                0.14553,                0.40103,                0.37286,                0.36458,                0.13561,                 2.0638,                 3.0822,                 1.4557,                0.91079,              0.0016357,              0.0016357,              0.0016357
                     95,                 1.8445,                 2.1868,                 1.2471,                0.86069,                0.47662,                0.32934,                0.35518,                0.14553,                0.40103,                0.37286,                0.36458,                0.13561,                 2.0638,                 3.0822,                 1.4557,                0.91079,              0.0016317,              0.0016317,              0.0016317
                     96,                 2.0507,                 2.5323,                 1.4518,                  0.878,                0.50089,                0.35928,                0.37218,                0.14192,                0.51439,                0.38057,                0.39989,                0.15697,                 2.1238,                  2.987,                 1.4758,                0.91624,              0.0016278,              0.0016278,              0.0016278
                     97,                 1.8096,                 2.0021,                 1.3324,                0.88374,                0.50089,                0.35928,                0.37218,                0.14192,                0.51439,                0.38057,                0.39989,                0.15697,                 2.1238,                  2.987,                 1.4758,                0.91624,              0.0016238,              0.0016238,              0.0016238
                     98,                 1.7299,                 1.8759,                 1.2323,                0.88326,                0.48258,                0.34431,                0.36838,                0.14374,                0.47657,                 0.4012,                0.41198,                0.14782,                 2.0891,                 2.9782,                 1.4943,                0.90921,              0.0016198,              0.0016198,              0.0016198
                     99,                 1.9861,                 2.4786,                 1.3936,                0.85407,                0.48258,                0.34431,                0.36838,                0.14374,                0.47657,                 0.4012,                0.41198,                0.14782,                 2.0891,                 2.9782,                 1.4943,                0.90921,              0.0016159,              0.0016159,              0.0016159
                    100,                 1.8237,                 2.3189,                 1.2691,                0.85851,                0.58169,                0.35629,                0.39007,                0.15483,                0.45047,                0.41317,                0.38878,                0.12501,                 2.0815,                 2.9496,                 1.4771,                0.90931,              0.0016119,              0.0016119,              0.0016119
                    101,                 2.2529,                 2.8678,                 1.5108,                0.88491,                0.58169,                0.35629,                0.39007,                0.15483,                0.45047,                0.41317,                0.38878,                0.12501,                 2.0815,                 2.9496,                 1.4771,                0.90931,               0.001608,               0.001608,               0.001608
                    102,                 2.1145,                 2.4837,                 1.3921,                0.86455,                0.60907,                0.33234,                0.39525,                0.16627,                0.47551,                0.35928,                0.36079,                0.11142,                 2.0891,                 2.8304,                 1.4347,                   0.91,               0.001604,               0.001604,               0.001604
                    103,                 1.7862,                 2.0802,                 1.1525,                0.87547,                0.60907,                0.33234,                0.39525,                0.16627,                0.47551,                0.35928,                0.36079,                0.11142,                 2.0891,                 2.8304,                 1.4347,                   0.91,                 0.0016,                 0.0016,                 0.0016
                    104,                 1.8388,                 2.0151,                 1.2398,                0.86624,                0.55517,                0.34731,                0.38723,                 0.1581,                0.48428,                0.35426,                0.35614,                0.11244,                 2.0586,                 2.7922,                 1.4277,                0.90922,              0.0015961,              0.0015961,              0.0015961
                    105,                 1.8134,                 2.0626,                 1.2364,                0.84939,                0.55517,                0.34731,                0.38723,                 0.1581,                0.48428,                0.35426,                0.35614,                0.11244,                 2.0586,                 2.7922,                 1.4277,                0.90922,              0.0015921,              0.0015921,              0.0015921
                    106,                 1.9047,                 2.4859,                 1.2475,                0.85893,                0.58504,                0.34731,                0.39387,                0.16404,                0.52287,                0.35928,                 0.3698,                0.11794,                 2.0585,                 2.7972,                 1.3987,                0.90329,              0.0015882,              0.0015882,              0.0015882
                    107,                 1.8165,                 2.0237,                 1.1391,                 0.8433,                0.58504,                0.34731,                0.39387,                0.16404,                0.52287,                0.35928,                 0.3698,                0.11794,                 2.0585,                 2.7972,                 1.3987,                0.90329,              0.0015842,              0.0015842,              0.0015842
