                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                 1.6749,                 2.1784,                 1.0238,                0.84259,                0.06508,                0.25259,                 0.0413,                0.01596,                0.05804,                0.24551,                0.03634,                0.01341,                 2.5523,                 179.86,                    inf,                 3.4609,              0.0011552,              0.0011552,              0.0011552
                     67,                 1.5845,                 1.6164,                 0.9274,                0.85624,                0.06508,                0.25259,                 0.0413,                0.01596,                0.05804,                0.24551,                0.03634,                0.01341,                 2.5523,                 179.86,                    inf,                 3.4609,               0.001142,               0.001142,               0.001142
                     68,                 1.6872,                 1.8134,                 1.2749,                0.87013,                 0.0363,                0.11976,                0.01911,                0.00768,                0.03533,                0.15868,                0.02138,                 0.0094,                 3.2126,                 68.015,                 168.78,                 3.6349,              0.0011288,              0.0011288,              0.0011288
                     69,                 1.7478,                 1.9408,                 1.0424,                0.85077,                 0.0363,                0.11976,                0.01911,                0.00768,                0.03533,                0.15868,                0.02138,                 0.0094,                 3.2126,                 68.015,                 168.78,                 3.6349,              0.0011156,              0.0011156,              0.0011156
                     70,                  1.782,                 1.8111,                 1.1442,                0.84264,                0.25181,                0.18263,                 0.1034,                0.03924,                0.21577,                0.20958,                0.09753,                0.03281,                 2.6006,                   8.42,                 2.3674,                 1.1608,              0.0011024,              0.0011024,              0.0011024
                     71,                 1.6753,                  1.867,                 1.1416,                0.90032,                0.25181,                0.18263,                 0.1034,                0.03924,                0.21577,                0.20958,                0.09753,                0.03281,                 2.6006,                   8.42,                 2.3674,                 1.1608,              0.0010892,              0.0010892,              0.0010892
                     72,                 1.6347,                 1.6817,                0.99997,                0.84663,                0.15988,                0.26048,                0.07863,                0.03591,                0.16102,                0.29341,                  0.092,                0.03627,                 2.1224,                 36.695,                 9.5004,                 1.1428,               0.001076,               0.001076,               0.001076
                     73,                  1.725,                 2.0096,                 1.4134,                0.85713,                0.15988,                0.26048,                0.07863,                0.03591,                0.16102,                0.29341,                  0.092,                0.03627,                 2.1224,                 36.695,                 9.5004,                 1.1428,              0.0010628,              0.0010628,              0.0010628
                     74,                 1.6349,                 1.8666,                 1.0038,                0.87094,                0.44995,                0.29042,                0.29197,                0.13471,                0.35028,                0.30539,                0.24648,                0.08362,                 1.9714,                  42.41,                 1.6815,                 0.9902,              0.0010496,              0.0010496,              0.0010496
                     75,                 1.5358,                 1.7078,                0.97031,                0.86227,                0.44995,                0.29042,                0.29197,                0.13471,                0.35028,                0.30539,                0.24648,                0.08362,                 1.9714,                  42.41,                 1.6815,                 0.9902,              0.0010364,              0.0010364,              0.0010364
                     76,                 1.6459,                 1.6847,                0.99355,                0.85523,                0.58341,                0.33125,                0.36811,                0.16014,                0.38948,                0.37725,                0.30234,                0.09729,                 1.9594,                 8.8277,                  1.457,                  0.906,              0.0010232,              0.0010232,              0.0010232
                     77,                 1.4451,                 1.6619,                 0.8806,                0.86212,                0.58341,                0.33125,                0.36811,                0.16014,                0.38948,                0.37725,                0.30234,                0.09729,                 1.9594,                 8.8277,                  1.457,                  0.906,                0.00101,                0.00101,                0.00101
                     78,                 1.6191,                 1.6702,                 0.9687,                0.83312,                0.55827,                 0.3982,                0.40404,                0.15159,                0.35599,                0.38323,                0.27895,                0.08748,                 1.9883,                 13.667,                 1.5339,                0.91428,              0.0009968,              0.0009968,              0.0009968
                     79,                 1.6174,                 1.8258,                0.96208,                0.83562,                0.55827,                 0.3982,                0.40404,                0.15159,                0.35599,                0.38323,                0.27895,                0.08748,                 1.9883,                 13.667,                 1.5339,                0.91428,              0.0009836,              0.0009836,              0.0009836
                     80,                  1.579,                 1.7706,                0.97883,                 0.8336,                0.15203,                0.43713,                0.10525,                0.04399,                0.12919,                0.39222,                0.08818,                0.03744,                  2.039,                 12.428,                 33.553,                0.94462,              0.0009704,              0.0009704,              0.0009704
                     81,                 1.6249,                 1.8297,                0.95758,                0.82338,                0.15203,                0.43713,                0.10525,                0.04399,                0.12919,                0.39222,                0.08818,                0.03744,                  2.039,                 12.428,                 33.553,                0.94462,              0.0009572,              0.0009572,              0.0009572
                     82,                 1.4724,                 1.4533,                0.99175,                0.84034,                  0.022,                 0.0988,                0.01209,                0.00643,                0.01533,                0.06886,                 0.0082,                0.00256,                 2.0398,                 21.835,                    inf,                 0.9654,               0.000944,               0.000944,               0.000944
                     83,                 1.5546,                 1.8081,                 0.9272,                0.84391,                  0.022,                 0.0988,                0.01209,                0.00643,                0.01533,                0.06886,                 0.0082,                0.00256,                 2.0398,                 21.835,                    inf,                 0.9654,              0.0009308,              0.0009308,              0.0009308
                     84,                 1.6681,                 1.7488,                  1.015,                0.85288,                0.00333,                0.01497,                0.00176,                0.00055,                0.00296,                0.01198,                0.00147,                0.00032,                 2.0358,                 16.026,                    inf,                0.93176,              0.0009176,              0.0009176,              0.0009176
                     85,                 1.6878,                 1.9013,                0.99953,                0.85134,                0.00333,                0.01497,                0.00176,                0.00055,                0.00296,                0.01198,                0.00147,                0.00032,                 2.0358,                 16.026,                    inf,                0.93176,              0.0009044,              0.0009044,              0.0009044
                     86,                 1.5149,                   1.69,                0.96105,                0.85851,                0.05012,                0.21557,                0.02966,                0.01515,                0.04502,                0.19461,                0.02628,                0.01149,                 1.8659,                 3.9925,                    inf,                0.90068,              0.0008912,              0.0008912,              0.0008912
                     87,                 1.4466,                 1.6602,                0.92789,                0.83747,                0.05012,                0.21557,                0.02966,                0.01515,                0.04502,                0.19461,                0.02628,                0.01149,                 1.8659,                 3.9925,                    inf,                0.90068,               0.000878,               0.000878,               0.000878
                     88,                 1.6281,                 1.6115,                0.93008,                 0.8498,                0.09315,                0.36527,                0.06132,                0.02921,                0.08114,                0.33533,                0.05336,                0.02258,                  1.811,                 3.2265,                    inf,                0.89366,              0.0008648,              0.0008648,              0.0008648
                     89,                 1.5657,                 1.6435,                0.98086,                0.84464,                0.09315,                0.36527,                0.06132,                0.02921,                0.08114,                0.33533,                0.05336,                0.02258,                  1.811,                 3.2265,                    inf,                0.89366,              0.0008516,              0.0008516,              0.0008516
