                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     43,                 1.8036,                 2.0904,                 1.5836,                0.92426,                0.56414,                0.23952,                 0.2925,                0.12969,                0.48916,                0.23054,                0.29464,                0.09981,                 2.1279,                 2.8483,                 1.8004,                0.92959,              0.0012288,              0.0012288,              0.0012288
                     44,                 1.9263,                  2.388,                 1.3272,                0.88032,                0.62709,                0.26647,                0.32847,                0.15615,                0.49103,                0.25749,                0.27423,                0.08584,                 2.0354,                  2.854,                 1.7074,                0.91452,              0.0012462,              0.0012462,              0.0012462
                     45,                 2.2193,                 3.0583,                  1.688,                0.89541,                0.62709,                0.26647,                0.32847,                0.15615,                0.49103,                0.25749,                0.27423,                0.08584,                 2.0354,                  2.854,                 1.7074,                0.91452,              0.0012631,              0.0012631,              0.0012631
                     46,                 2.0959,                 2.7134,                 1.4773,                0.90703,                0.58153,                0.28443,                0.32714,                0.15885,                 0.4622,                0.26048,                0.28795,                0.10501,                 1.9793,                 2.8123,                 1.6877,                0.91063,              0.0012795,              0.0012795,              0.0012795
                     47,                 1.8184,                 2.0033,                 1.3183,                0.87574,                0.58153,                0.28443,                0.32714,                0.15885,                 0.4622,                0.26048,                0.28795,                0.10501,                 1.9793,                 2.8123,                 1.6877,                0.91063,              0.0012953,              0.0012953,              0.0012953
                     48,                 1.9889,                 2.2235,                 1.5421,                 0.8679,                0.57612,                0.28443,                0.33508,                0.15508,                0.48769,                0.27246,                0.31425,                0.11708,                 2.0082,                 2.8631,                 1.7275,                0.91392,              0.0013106,              0.0013106,              0.0013106
                     49,                 1.9799,                 2.6068,                 1.4152,                0.89408,                0.57612,                0.28443,                0.33508,                0.15508,                0.48769,                0.27246,                0.31425,                0.11708,                 2.0082,                 2.8631,                 1.7275,                0.91392,              0.0013254,              0.0013254,              0.0013254
                     50,                  2.239,                 2.9655,                 1.5229,                0.88794,                0.56945,                  0.297,                 0.3342,                0.13636,                0.50229,                 0.3024,                0.33178,                0.11599,                 2.1149,                 3.0362,                 1.7619,                0.92096,              0.0013397,              0.0013397,              0.0013397
                     51,                 2.0383,                 2.3961,                 1.4395,                0.88941,                0.56945,                  0.297,                 0.3342,                0.13636,                0.50229,                 0.3024,                0.33178,                0.11599,                 2.1149,                 3.0362,                 1.7619,                0.92096,                0.00134,                0.00134,                0.00134
                     52,                  1.953,                 2.3051,                 1.4239,                0.88437,                0.53845,                0.31435,                0.33873,                0.14525,                0.46043,                0.30838,                0.29622,                0.09458,                 2.0777,                  3.294,                 1.6901,                 0.9163,                0.00134,                0.00134,                0.00134
                     53,                 2.0741,                 2.5397,                 1.5891,                0.90004,                0.53845,                0.31435,                0.33873,                0.14525,                0.46043,                0.30838,                0.29622,                0.09458,                 2.0777,                  3.294,                 1.6901,                 0.9163,              0.0013268,              0.0013268,              0.0013268
                     54,                 2.0942,                 2.6661,                   1.48,                0.88501,                0.55926,                0.30539,                0.35102,                0.15708,                 0.4961,                0.32335,                0.33049,                0.10944,                 1.9867,                  3.169,                 1.6062,                0.91032,              0.0013136,              0.0013136,              0.0013136
                     55,                 2.1326,                 2.7118,                 1.3944,                0.87401,                0.55926,                0.30539,                0.35102,                0.15708,                 0.4961,                0.32335,                0.33049,                0.10944,                 1.9867,                  3.169,                 1.6062,                0.91032,              0.0013004,              0.0013004,              0.0013004
                     56,                 1.9776,                  2.466,                  1.388,                0.87135,                0.52094,                0.31581,                0.34674,                0.15935,                0.46881,                0.34731,                 0.3277,                0.12044,                 1.9469,                 3.2158,                 1.5301,                0.90867,              0.0012872,              0.0012872,              0.0012872
                     57,                 1.8603,                 2.2567,                  1.331,                0.91296,                0.52094,                0.31581,                0.34674,                0.15935,                0.46881,                0.34731,                 0.3277,                0.12044,                 1.9469,                 3.2158,                 1.5301,                0.90867,               0.001274,               0.001274,               0.001274
                     58,                   1.71,                 2.0168,                 1.2736,                0.87382,                 0.5093,                0.33234,                0.34667,                0.15849,                0.44923,                0.32335,                0.31403,                0.12587,                 1.9579,                 3.3107,                 1.5072,                0.90672,              0.0012608,              0.0012608,              0.0012608
                     59,                  1.958,                 2.1917,                   1.43,                0.86718,                 0.5093,                0.33234,                0.34667,                0.15849,                0.44923,                0.32335,                0.31403,                0.12587,                 1.9579,                 3.3107,                 1.5072,                0.90672,              0.0012476,              0.0012476,              0.0012476
                     60,                 2.1635,                  2.824,                 1.6313,                0.87497,                 0.5336,                0.33569,                0.34018,                0.15472,                0.43464,                0.30539,                0.31111,                0.12666,                 1.9652,                 3.3669,                 1.4973,                0.90878,              0.0012344,              0.0012344,              0.0012344
                     61,                 1.9373,                 2.1569,                 1.3096,                0.86669,                 0.5336,                0.33569,                0.34018,                0.15472,                0.43464,                0.30539,                0.31111,                0.12666,                 1.9652,                 3.3669,                 1.4973,                0.90878,              0.0012212,              0.0012212,              0.0012212
                     62,                  2.004,                  2.307,                 1.4069,                0.87858,                0.53407,                0.30838,                0.33579,                0.15325,                 0.4394,                0.32385,                0.33372,                0.12738,                 1.9693,                 3.3986,                 1.5071,                0.90808,               0.001208,               0.001208,               0.001208
                     63,                 1.6559,                 2.0187,                 1.2933,                0.87417,                0.53407,                0.30838,                0.33579,                0.15325,                 0.4394,                0.32385,                0.33372,                0.12738,                 1.9693,                 3.3986,                 1.5071,                0.90808,              0.0011948,              0.0011948,              0.0011948
                     64,                 1.8411,                  2.086,                 1.2989,                0.86552,                0.54696,                0.31086,                0.32024,                0.14771,                0.48875,                0.34061,                0.32889,                0.11128,                 1.9976,                 3.3998,                 1.5512,                0.91567,              0.0011816,              0.0011816,              0.0011816
                     65,                 1.8195,                 1.9136,                 1.2452,                0.87072,                0.54696,                0.31086,                0.32024,                0.14771,                0.48875,                0.34061,                0.32889,                0.11128,                 1.9976,                 3.3998,                 1.5512,                0.91567,              0.0011684,              0.0011684,              0.0011684
                     66,                 1.9593,                 2.6076,                 1.3779,                 0.8758,                0.51742,                0.31138,                0.34099,                0.14981,                0.45254,                0.31437,                0.29519,                0.09676,                 2.0148,                 3.4142,                 1.5653,                0.91215,              0.0011552,              0.0011552,              0.0011552
                     67,                 1.7704,                 1.9903,                 1.2705,                0.87886,                0.51742,                0.31138,                0.34099,                0.14981,                0.45254,                0.31437,                0.29519,                0.09676,                 2.0148,                 3.4142,                 1.5653,                0.91215,               0.001142,               0.001142,               0.001142
                     68,                 1.9392,                 2.5566,                 1.8196,                0.91486,                0.51061,                0.31863,                0.34553,                 0.1468,                0.45605,                0.30539,                0.28812,                0.09557,                 2.0362,                 3.3621,                 1.5883,                0.90903,              0.0011288,              0.0011288,              0.0011288
                     69,                 1.9713,                 2.4895,                 1.3707,                0.87328,                0.51061,                0.31863,                0.34553,                 0.1468,                0.45605,                0.30539,                0.28812,                0.09557,                 2.0362,                 3.3621,                 1.5883,                0.90903,              0.0011156,              0.0011156,              0.0011156
                     70,                  1.994,                 2.3598,                 1.3649,                0.86192,                0.56974,                0.31717,                0.36289,                0.14702,                0.47823,                0.29641,                0.31242,                0.10053,                 2.0976,                 3.2532,                 1.6216,                0.90974,              0.0011024,              0.0011024,              0.0011024
                     71,                 1.8709,                 2.1587,                 1.5156,                0.92756,                0.56974,                0.31717,                0.36289,                0.14702,                0.47823,                0.29641,                0.31242,                0.10053,                 2.0976,                 3.2532,                 1.6216,                0.90974,              0.0010892,              0.0010892,              0.0010892
                     72,                 1.9071,                 2.0219,                 1.2543,                0.87108,                0.54454,                0.32574,                 0.3604,                0.13666,                0.46102,                0.28426,                0.28806,                0.09778,                 2.1214,                 3.2375,                 1.6334,                 0.9081,               0.001076,               0.001076,               0.001076
                     73,                 1.9347,                 2.3771,                 1.7269,                0.87801,                0.54454,                0.32574,                 0.3604,                0.13666,                0.46102,                0.28426,                0.28806,                0.09778,                 2.1214,                 3.2375,                 1.6334,                 0.9081,              0.0010628,              0.0010628,              0.0010628
                     74,                 1.7306,                 1.9347,                 1.2439,                0.88182,                0.55388,                0.31437,                0.33903,                0.13772,                0.44167,                0.27237,                0.28473,                 0.1064,                 2.0831,                 3.1246,                 1.5743,                0.90107,              0.0010496,              0.0010496,              0.0010496
                     75,                 1.7927,                 2.1375,                  1.253,                0.88105,                0.55388,                0.31437,                0.33903,                0.13772,                0.44167,                0.27237,                0.28473,                 0.1064,                 2.0831,                 3.1246,                 1.5743,                0.90107,              0.0010364,              0.0010364,              0.0010364
                     76,                 1.8888,                 2.0273,                 1.2742,                0.88314,                 0.5294,                0.31437,                0.33414,                 0.1375,                0.47963,                0.30838,                0.32273,                0.11819,                 2.0377,                 2.9981,                 1.5397,                0.90484,              0.0010232,              0.0010232,              0.0010232
                     77,                 1.6723,                 2.0299,                 1.2444,                0.88123,                 0.5294,                0.31437,                0.33414,                 0.1375,                0.47963,                0.30838,                0.32273,                0.11819,                 2.0377,                 2.9981,                 1.5397,                0.90484,                0.00101,                0.00101,                0.00101
                     78,                 1.8252,                  2.061,                 1.2786,                0.86016,                0.51693,                0.32036,                0.34434,                0.14422,                0.48569,                0.30539,                0.33646,                0.12527,                 2.0321,                 2.9893,                 1.5122,                0.90764,              0.0009968,              0.0009968,              0.0009968
                     79,                 1.8833,                 2.3418,                 1.2099,                0.86413,                0.51693,                0.32036,                0.34434,                0.14422,                0.48569,                0.30539,                0.33646,                0.12527,                 2.0321,                 2.9893,                 1.5122,                0.90764,              0.0009836,              0.0009836,              0.0009836
                     80,                 1.8747,                 2.0896,                 1.3147,                0.86359,                0.53115,                0.32934,                0.35888,                0.15631,                0.46285,                0.34731,                0.34606,                0.11844,                 1.9673,                 3.0695,                 1.4314,                0.89905,              0.0009704,              0.0009704,              0.0009704
                     81,                 1.9749,                  2.455,                 1.3275,                0.85693,                0.53115,                0.32934,                0.35888,                0.15631,                0.46285,                0.34731,                0.34606,                0.11844,                 1.9673,                 3.0695,                 1.4314,                0.89905,              0.0009572,              0.0009572,              0.0009572
                     82,                 1.5754,                 1.7018,                 1.1445,                0.85111,                0.58384,                0.33234,                 0.3726,                0.16368,                0.43986,                0.35329,                0.34257,                0.11053,                 1.9129,                 3.1203,                 1.3684,                0.89533,               0.000944,               0.000944,               0.000944
                     83,                 1.7249,                 1.9214,                 1.1782,                0.85751,                0.58384,                0.33234,                 0.3726,                0.16368,                0.43986,                0.35329,                0.34257,                0.11053,                 1.9129,                 3.1203,                 1.3684,                0.89533,              0.0009308,              0.0009308,              0.0009308
                     84,                 1.9205,                 2.3058,                 1.3345,                  0.877,                 0.5431,                0.34878,                0.37683,                0.16996,                0.47225,                0.31138,                0.32416,                0.10193,                 1.9301,                 3.0337,                 1.3475,                0.89375,              0.0009176,              0.0009176,              0.0009176
                     85,                 1.9871,                 2.4756,                 1.3231,                0.86586,                 0.5431,                0.34878,                0.37683,                0.16996,                0.47225,                0.31138,                0.32416,                0.10193,                 1.9301,                 3.0337,                 1.3475,                0.89375,              0.0009044,              0.0009044,              0.0009044
                     86,                 1.6966,                 2.0561,                 1.2243,                0.87142,                0.53727,                0.34763,                0.36273,                 0.1621,                0.45523,                0.34132,                0.34543,                 0.1183,                 1.9499,                 2.9728,                 1.3541,                0.89829,              0.0008912,              0.0008912,              0.0008912
                     87,                 1.7736,                 2.2292,                    1.2,                0.86731,                0.53727,                0.34763,                0.36273,                 0.1621,                0.45523,                0.34132,                0.34543,                 0.1183,                 1.9499,                 2.9728,                 1.3541,                0.89829,               0.000878,               0.000878,               0.000878
                     88,                 1.8677,                 2.1279,                 1.2547,                 0.8742,                0.51495,                0.34731,                0.35942,                0.15445,                0.40925,                0.36228,                0.33075,                0.11812,                  1.936,                 2.8757,                 1.3651,                0.89465,              0.0008648,              0.0008648,              0.0008648
                     89,                 1.7927,                 2.2949,                 1.4304,                0.87376,                0.51495,                0.34731,                0.35942,                0.15445,                0.40925,                0.36228,                0.33075,                0.11812,                  1.936,                 2.8757,                 1.3651,                0.89465,              0.0008516,              0.0008516,              0.0008516
                     90,                 1.8421,                 2.0421,                  1.212,                0.86777,                0.50831,                0.34431,                0.35565,                 0.1573,                 0.4326,                 0.3561,                0.33552,                0.12548,                  1.907,                 2.8353,                 1.3595,                0.88949,              0.0008384,              0.0008384,              0.0008384
                     91,                 1.7662,                 2.1484,                 1.2599,                0.84642,                0.50831,                0.34431,                0.35565,                 0.1573,                 0.4326,                 0.3561,                0.33552,                0.12548,                  1.907,                 2.8353,                 1.3595,                0.88949,              0.0008252,              0.0008252,              0.0008252
                     92,                 1.6445,                  1.876,                 1.1413,                0.85531,                0.54852,                0.34132,                 0.3684,                0.17306,                0.43298,                0.32694,                0.32403,                0.11603,                 1.8964,                 2.8666,                 1.3574,                0.88707,               0.000812,               0.000812,               0.000812
                     93,                 1.9406,                 2.6226,                 1.3147,                0.85769,                0.54852,                0.34132,                 0.3684,                0.17306,                0.43298,                0.32694,                0.32403,                0.11603,                 1.8964,                 2.8666,                 1.3574,                0.88707,              0.0007988,              0.0007988,              0.0007988
                     94,                 1.8734,                 2.1185,                 1.2938,                0.84883,                0.59337,                0.33234,                0.37702,                0.17354,                0.42136,                0.31831,                 0.3187,                0.10854,                 1.9139,                 2.8713,                 1.3504,                0.89011,              0.0007856,              0.0007856,              0.0007856
                     95,                 1.7814,                 2.1174,                 1.1651,                0.85324,                0.59337,                0.33234,                0.37702,                0.17354,                0.42136,                0.31831,                 0.3187,                0.10854,                 1.9139,                 2.8713,                 1.3504,                0.89011,              0.0007724,              0.0007724,              0.0007724
                     96,                 1.9277,                  2.529,                 1.3322,                0.86665,                0.66537,                0.31737,                0.38061,                0.17102,                0.43055,                0.34731,                0.34332,                0.10832,                 1.8977,                 2.8958,                 1.3424,                0.89185,              0.0007592,              0.0007592,              0.0007592
                     97,                 1.6788,                 1.9861,                 1.1997,                0.87136,                0.66537,                0.31737,                0.38061,                0.17102,                0.43055,                0.34731,                0.34332,                0.10832,                 1.8977,                 2.8958,                 1.3424,                0.89185,               0.000746,               0.000746,               0.000746
                     98,                 1.6025,                 1.9175,                 1.1642,                 0.8714,                0.66314,                0.30838,                0.37446,                0.16796,                 0.3925,                0.34626,                0.33321,                0.11058,                 1.9351,                 2.9052,                 1.3752,                0.89957,              0.0007328,              0.0007328,              0.0007328
                     99,                 1.9633,                 2.4033,                 1.3843,                0.85467,                0.66314,                0.30838,                0.37446,                0.16796,                 0.3925,                0.34626,                0.33321,                0.11058,                 1.9351,                 2.9052,                 1.3752,                0.89957,              0.0007196,              0.0007196,              0.0007196
                    100,                 1.7833,                 2.1978,                 1.2397,                0.85667,                0.67101,                0.31138,                0.37717,                0.16936,                0.44366,                0.32934,                0.33202,                0.10844,                 1.9624,                 2.9335,                  1.391,                 0.9004,              0.0007064,              0.0007064,              0.0007064
                    101,                 2.1332,                 2.7886,                  1.486,                0.87783,                0.67101,                0.31138,                0.37717,                0.16936,                0.44366,                0.32934,                0.33202,                0.10844,                 1.9624,                 2.9335,                  1.391,                 0.9004,              0.0006932,              0.0006932,              0.0006932
                    102,                 2.0112,                 2.3323,                 1.3704,                0.85746,                0.65706,                0.32635,                0.38811,                0.16605,                0.43138,                0.30838,                0.31096,                 0.0971,                 2.0132,                 2.9459,                 1.3891,                0.90304,                0.00068,                0.00068,                0.00068
                    103,                 1.7161,                  2.056,                 1.0796,                0.86502,                0.65706,                0.32635,                0.38811,                0.16605,                0.43138,                0.30838,                0.31096,                 0.0971,                 2.0132,                 2.9459,                 1.3891,                0.90304,              0.0006668,              0.0006668,              0.0006668
                    104,                 1.7604,                 1.8976,                 1.1898,                0.85843,                0.60617,                0.32635,                0.36865,                0.15574,                0.39198,                 0.2994,                0.28655,                0.08652,                  2.076,                 2.9577,                 1.4419,                0.90636,              0.0006536,              0.0006536,              0.0006536
                    105,                  1.793,                 1.9966,                 1.1315,                0.84637,                0.60617,                0.32635,                0.36865,                0.15574,                0.39198,                 0.2994,                0.28655,                0.08652,                  2.076,                 2.9577,                 1.4419,                0.90636,              0.0006404,              0.0006404,              0.0006404
                    106,                 1.8645,                 2.3504,                 1.1872,                0.84699,                0.57454,                0.33234,                0.37454,                0.15363,                0.39235,                0.29341,                0.27921,                0.08243,                 2.0608,                 2.9023,                 1.4438,                0.90463,              0.0006272,              0.0006272,              0.0006272
                    107,                 1.8368,                 2.0389,                 1.1469,                0.84077,                0.57454,                0.33234,                0.37454,                0.15363,                0.39235,                0.29341,                0.27921,                0.08243,                 2.0608,                 2.9023,                 1.4438,                0.90463,               0.000614,               0.000614,               0.000614
