                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     40,                  1.696,                 1.9276,                 1.0114,                0.86954,                0.00067,                0.00299,                0.00034,                  3e-05,                0.00067,                0.00299,                0.00034,                  3e-05,                 4.8108,                 292.03,                 925.37,                 5.8863,              0.0014444,              0.0014444,              0.0014444
                     41,                 1.7888,                 1.9031,                 1.1305,                0.89622,                0.01445,                0.04491,                0.00617,                 0.0022,                0.01532,                0.03892,                 0.0069,                0.00259,                 4.1117,                 94.455,                 97.822,                 3.3096,              0.0014774,              0.0014774,              0.0014774
                     42,                 1.7176,                 1.9307,                 1.1183,                0.87558,                0.00074,                0.00299,                0.00034,                0.00014,                0.00074,                0.00299,                0.00034,                 0.0001,                 3.9421,                 67.585,                    inf,                 2.2801,              0.0015103,              0.0015103,              0.0015103
                     43,                 1.6876,                 1.8133,                 1.1697,                0.89949,                0.00074,                0.00299,                0.00034,                0.00014,                0.00074,                0.00299,                0.00034,                 0.0001,                 3.9421,                 67.585,                    inf,                 2.2801,              0.0015429,              0.0015429,              0.0015429
                     44,                 1.9008,                 2.2486,                 1.0824,                0.87444,                0.00267,                0.01198,                0.00148,                0.00043,                0.00133,                0.00599,                0.00069,                0.00021,                 3.6468,                 23.901,                    inf,                 1.5443,              0.0015754,              0.0015754,              0.0015754
                     45,                 2.0283,                 2.4425,                 1.4853,                0.86503,                0.00267,                0.01198,                0.00148,                0.00043,                0.00133,                0.00599,                0.00069,                0.00021,                 3.6468,                 23.901,                    inf,                 1.5443,              0.0016077,              0.0016077,              0.0016077
                     46,                 1.8614,                 2.5103,                 1.1935,                0.89703,                0.06826,                0.25749,                0.03964,                0.01691,                0.06574,                 0.2485,                0.03788,                 0.0142,                   2.48,                 9.4749,                    inf,                 1.0616,              0.0016398,              0.0016398,              0.0016398
                     47,                 1.6947,                 1.9067,                 1.1187,                0.86121,                0.06826,                0.25749,                0.03964,                0.01691,                0.06574,                 0.2485,                0.03788,                 0.0142,                   2.48,                 9.4749,                    inf,                 1.0616,              0.0016718,              0.0016718,              0.0016718
                     48,                 1.7973,                 2.0462,                 1.2555,                0.85202,                 0.4448,                0.31437,                0.29549,                0.11769,                0.29342,                0.32036,                0.21602,                0.06727,                 2.1986,                 4.0343,                  2.854,                0.94772,              0.0017035,              0.0017035,              0.0017035
                     49,                 1.8286,                  2.137,                 1.0783,                0.87144,                 0.4448,                0.31437,                0.29549,                0.11769,                0.29342,                0.32036,                0.21602,                0.06727,                 2.1986,                 4.0343,                  2.854,                0.94772,              0.0017351,              0.0017351,              0.0017351
                     50,                 1.9524,                 2.2639,                 1.1642,                0.86562,                0.45379,                0.33829,                0.31233,                0.10039,                0.26662,                0.33832,                0.22131,                0.05747,                 2.3656,                 6.0169,                 2.5455,                0.96564,              0.0017666,              0.0017666,              0.0017666
                     51,                 1.7968,                 1.9924,                 1.1312,                0.86541,                0.45379,                0.33829,                0.31233,                0.10039,                0.26662,                0.33832,                0.22131,                0.05747,                 2.3656,                 6.0169,                 2.5455,                0.96564,                0.00178,                0.00178,                0.00178
                     52,                 1.7828,                 2.1501,                 1.0919,                0.86707,                0.03067,                0.13772,                0.01768,                 0.0071,                0.02133,                0.09581,                0.01175,                0.00352,                 2.9076,                 93.924,                    inf,                 1.6449,                0.00178,                0.00178,                0.00178
                     53,                 1.8442,                 2.2125,                 1.2454,                0.87489,                0.03067,                0.13772,                0.01768,                 0.0071,                0.02133,                0.09581,                0.01175,                0.00352,                 2.9076,                 93.924,                    inf,                 1.6449,              0.0017756,              0.0017756,              0.0017756
                     54,                  1.948,                 2.1645,                  1.278,                0.85845,                0.03067,                0.13772,                0.01768,                 0.0071,                0.02133,                0.09581,                0.01175,                0.00352,                 4.2876,                 239.44,                    inf,                 5.2035,              0.0017712,              0.0017712,              0.0017712
                     55,                 1.8924,                  2.209,                 1.1418,                0.84677,                0.03067,                0.13772,                0.01768,                 0.0071,                0.02133,                0.09581,                0.01175,                0.00352,                 4.2876,                 239.44,                    inf,                 5.2035,              0.0017668,              0.0017668,              0.0017668
                     56,                 1.7837,                 2.1769,                 1.1193,                0.86025,                0.03067,                0.13772,                0.01768,                 0.0071,                0.02133,                0.09581,                0.01175,                0.00352,                 5.2139,                  450.3,                    inf,                 4.5454,              0.0017624,              0.0017624,              0.0017624
                     57,                 1.8492,                 2.1495,                 1.2314,                0.92787,                0.03067,                0.13772,                0.01768,                 0.0071,                0.02133,                0.09581,                0.01175,                0.00352,                 5.2139,                  450.3,                    inf,                 4.5454,               0.001758,               0.001758,               0.001758
                     58,                 1.7832,                 1.8963,                 1.0273,                0.88622,                0.03067,                0.13772,                0.01768,                 0.0071,                0.02133,                0.09581,                0.01175,                0.00352,                 5.4272,                 2472.9,                    inf,                 6.7666,              0.0017536,              0.0017536,              0.0017536
                     59,                 1.8943,                 2.0008,                 1.2241,                0.87063,                0.03067,                0.13772,                0.01768,                 0.0071,                0.02133,                0.09581,                0.01175,                0.00352,                 5.4272,                 2472.9,                    inf,                 6.7666,              0.0017492,              0.0017492,              0.0017492
                     60,                 1.9527,                 2.4159,                  1.297,                0.85794,                0.00067,                0.00299,                0.00034,                0.00027,                      0,                      0,                      0,                      0,                 5.3522,                 1037.5,                    inf,                 5.8604,              0.0017448,              0.0017448,              0.0017448
                     61,                 1.8272,                 1.9216,                 1.0753,                0.86046,                0.00067,                0.00299,                0.00034,                0.00027,                      0,                      0,                      0,                      0,                 5.3522,                 1037.5,                    inf,                 5.8604,              0.0017404,              0.0017404,              0.0017404
                     62,                 1.9015,                 1.9315,                 1.1391,                0.86881,                0.00267,                0.01198,                0.00141,                0.00048,                0.00067,                0.00299,                 0.0004,                  4e-05,                  4.751,                 164.21,                    inf,                 2.5338,               0.001736,               0.001736,               0.001736
                     63,                 1.6646,                   1.88,                 1.3542,                0.87954,                0.00267,                0.01198,                0.00141,                0.00048,                0.00067,                0.00299,                 0.0004,                  4e-05,                  4.751,                 164.21,                    inf,                 2.5338,              0.0017316,              0.0017316,              0.0017316
                     64,                 1.7378,                 1.8448,                 1.0642,                0.84757,                0.00467,                0.02096,                0.00336,                0.00127,                0.00071,                0.00299,                0.00033,                0.00027,                 3.2481,                 950.82,                    inf,                 4.5373,              0.0017272,              0.0017272,              0.0017272
                     65,                 1.6965,                 1.8395,                  1.092,                0.86532,                0.00467,                0.02096,                0.00336,                0.00127,                0.00071,                0.00299,                0.00033,                0.00027,                 3.2481,                 950.82,                    inf,                 4.5373,              0.0017228,              0.0017228,              0.0017228
                     66,                 1.7895,                 1.9931,                 1.2002,                0.85169,                  0.004,                0.01796,                0.00204,                0.00108,                0.00267,                0.01198,                0.00135,                 0.0002,                 4.4517,                    nan,                    inf,                 53.327,              0.0017184,              0.0017184,              0.0017184
                     67,                 1.6415,                 1.6665,                 1.1201,                0.85991,                  0.004,                0.01796,                0.00204,                0.00108,                0.00267,                0.01198,                0.00135,                 0.0002,                 4.4517,                    nan,                    inf,                 53.327,               0.001714,               0.001714,               0.001714
                     68,                 1.8236,                 2.0556,                 1.3609,                0.90661,                0.02837,                0.02096,                0.00471,                0.00175,                0.03242,                0.02395,                0.00703,                0.00385,                 3.9379,                 300.74,                 101.57,                 2.0947,              0.0017096,              0.0017096,              0.0017096
                     69,                 1.9162,                 2.1619,                 1.1467,                0.85742,                0.02837,                0.02096,                0.00471,                0.00175,                0.03242,                0.02395,                0.00703,                0.00385,                 3.9379,                 300.74,                 101.57,                 2.0947,              0.0017052,              0.0017052,              0.0017052
                     70,                 1.9294,                 1.9593,                 1.2028,                0.85644,                0.00516,                0.00599,                0.00152,                0.00061,                      0,                      0,                      0,                      0,                 5.7381,                  15855,                 724.18,                 59.955,              0.0017008,              0.0017008,              0.0017008
                     71,                  1.857,                 2.2246,                 1.3353,                   0.92,                0.00516,                0.00599,                0.00152,                0.00061,                      0,                      0,                      0,                      0,                 5.7381,                  15855,                 724.18,                 59.955,              0.0016964,              0.0016964,              0.0016964
                     72,                 1.7759,                 1.8166,                 1.1617,                0.86559,                0.00069,                0.00299,                0.00033,                 0.0001,                      0,                      0,                      0,                      0,                 5.6519,                 945.66,                    inf,                 16.683,               0.001692,               0.001692,               0.001692
                     73,                 1.8492,                 2.2565,                 1.4935,                0.87839,                0.00069,                0.00299,                0.00033,                 0.0001,                      0,                      0,                      0,                      0,                 5.6519,                 945.66,                    inf,                 16.683,              0.0016876,              0.0016876,              0.0016876
                     74,                  1.731,                 2.0912,                 1.1228,                0.88854,                  0.026,                0.11677,                0.01455,                0.00536,                  0.032,                0.14371,                0.01838,                0.00895,                 3.2285,                 74.569,                    inf,                 1.8292,              0.0016832,              0.0016832,              0.0016832
                     75,                 1.6711,                   1.86,                  1.089,                0.87705,                  0.026,                0.11677,                0.01455,                0.00536,                  0.032,                0.14371,                0.01838,                0.00895,                 3.2285,                 74.569,                    inf,                 1.8292,              0.0016788,              0.0016788,              0.0016788
                     76,                  1.777,                 1.8821,                 1.1601,                0.87325,                0.11172,                0.29042,                0.06532,                0.02517,                0.10624,                0.29341,                  0.064,                0.02438,                  2.466,                 21.468,                    inf,                 1.0817,              0.0016744,              0.0016744,              0.0016744
                     77,                 1.5516,                 1.8689,                 1.0614,                0.88508,                0.11172,                0.29042,                0.06532,                0.02517,                0.10624,                0.29341,                  0.064,                0.02438,                  2.466,                 21.468,                    inf,                 1.0817,                0.00167,                0.00167,                0.00167
                     78,                 1.7241,                 1.7833,                 1.1072,                0.85399,                0.12931,                 0.3503,                0.07781,                0.02718,                0.10459,                0.29042,                0.05966,                0.02125,                 2.4403,                 5.7545,                  13.26,                0.98485,              0.0016656,              0.0016656,              0.0016656
                     79,                 1.7383,                 2.0181,                 1.0296,                0.84798,                0.12931,                 0.3503,                0.07781,                0.02718,                0.10459,                0.29042,                0.05966,                0.02125,                 2.4403,                 5.7545,                  13.26,                0.98485,              0.0016612,              0.0016612,              0.0016612
                     80,                 1.7176,                 1.8297,                 1.1055,                0.84705,                0.03267,                0.14671,                 0.0188,                0.00754,                  0.034,                0.15269,                0.01963,                0.00864,                 3.0262,                  10.23,                    inf,                 1.1622,              0.0016568,              0.0016568,              0.0016568
                     81,                 1.7719,                 1.9692,                 1.0919,                 0.8354,                0.03267,                0.14671,                 0.0188,                0.00754,                  0.034,                0.15269,                0.01963,                0.00864,                 3.0262,                  10.23,                    inf,                 1.1622,              0.0016524,              0.0016524,              0.0016524
                     82,                 1.6211,                 1.5885,                 1.1305,                0.85912,                0.00067,                0.00299,                0.00034,                  7e-05,                0.00067,                0.00299,                0.00033,                  3e-05,                 3.3857,                 10.389,                    inf,                 1.3722,               0.001648,               0.001648,               0.001648
                     83,                 1.6741,                 2.0266,                 1.0726,                0.85927,                0.00067,                0.00299,                0.00034,                  7e-05,                0.00067,                0.00299,                0.00033,                  3e-05,                 3.3857,                 10.389,                    inf,                 1.3722,              0.0016436,              0.0016436,              0.0016436
                     84,                 1.8696,                 1.9019,                 1.0846,                0.87376,                0.04342,                0.17964,                0.02501,                0.01062,                  0.048,                0.21557,                0.03411,                0.01519,                 2.2628,                 4.4776,                 117.35,                 1.0017,              0.0016392,              0.0016392,              0.0016392
