                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.8522,                 2.3242,                 1.1431,                0.85915,                0.51508,                0.40419,                0.41778,                0.15731,                0.37687,                0.38922,                0.30716,                 0.0862,                 1.9384,                 2.9505,                   1.81,                 0.8871,             0.00051192,             0.00051192,             0.00051192
                     25,                 1.6657,                 1.9873,                 1.0899,                0.86526,                0.48618,                0.41317,                0.40563,                0.15814,                0.33997,                0.35928,                0.26118,                0.07727,                  1.934,                 2.8714,                 1.8194,                0.88257,              0.0005143,              0.0005143,              0.0005143
                     26,                 1.8652,                  2.485,                 1.2653,                0.86381,                0.54195,                 0.3982,                0.40892,                 0.1647,                0.38685,                0.29657,                0.23889,                0.07273,                 1.9007,                 2.8637,                 1.8592,                0.88024,              0.0005151,              0.0005151,              0.0005151
                     27,                 1.6243,                 1.9388,                 1.1061,                0.87464,                0.55904,                0.43114,                0.46242,                0.17899,                0.42746,                0.30838,                0.28749,                0.07759,                 1.8371,                 2.7214,                 1.9777,                0.87358,             0.00051431,             0.00051431,             0.00051431
                     28,                 1.7906,                 2.7898,                 1.2013,                0.85959,                0.55904,                0.43114,                0.46242,                0.17899,                0.42746,                0.30838,                0.28749,                0.07759,                 1.8371,                 2.7214,                 1.9777,                0.87358,             0.00051194,             0.00051194,             0.00051194
                     29,                 1.5023,                 1.8236,                 1.0211,                0.84695,                0.60068,                0.43114,                0.46089,                0.18808,                0.42732,                0.32335,                0.29528,                0.08276,                 1.8204,                 2.6694,                 1.7877,                0.87926,             0.00050798,             0.00050798,             0.00050798
                     30,                 1.7837,                 2.2107,                 1.1352,                0.86148,                0.60859,                0.43413,                0.46516,                0.18578,                0.44469,                0.34431,                0.31202,                0.09521,                 1.8248,                  2.812,                 1.7132,                0.87657,             0.00050244,             0.00050244,             0.00050244
                     31,                 1.6003,                 1.8979,                 1.0575,                0.87179,                0.60859,                0.43413,                0.46516,                0.18578,                0.44469,                0.34431,                0.31202,                0.09521,                 1.8248,                  2.812,                 1.7132,                0.87657,             0.00049532,             0.00049532,             0.00049532
                     32,                 1.7205,                 1.8415,                 1.0918,                0.84726,                0.58462,                0.42515,                0.43595,                0.17496,                0.40271,                0.35329,                0.30235,                0.09616,                 1.8553,                 2.9749,                 1.7932,                0.87202,             0.00048661,             0.00048661,             0.00048661
                     33,                 1.7001,                 2.0403,                 1.0499,                0.87039,                0.58487,                0.42814,                0.44972,                0.17993,                 0.3647,                 0.3503,                0.27988,                0.08324,                 1.8437,                 2.9586,                 1.6113,                0.87022,             0.00047632,             0.00047632,             0.00047632
                     34,                 1.7278,                 2.3444,                 1.1672,                0.85233,                0.58487,                0.42814,                0.44972,                0.17993,                 0.3647,                 0.3503,                0.27988,                0.08324,                 1.8437,                 2.9586,                 1.6113,                0.87022,             0.00046444,             0.00046444,             0.00046444
                     35,                 1.6451,                 1.8639,                  1.048,                0.85877,                0.58702,                0.43114,                0.47399,                0.19911,                 0.3756,                0.31437,                0.27325,                0.07868,                 1.8323,                 2.5917,                  1.397,                0.87018,             0.00045098,             0.00045098,             0.00045098
                     36,                 1.7759,                 2.2082,                 1.1226,                0.86536,                0.60211,                0.43713,                0.47418,                0.21246,                0.43027,                0.32335,                0.31345,                0.08799,                 1.8117,                  2.403,                 1.3144,                0.87308,             0.00043594,             0.00043594,             0.00043594
                     37,                 1.6348,                 2.0641,                 1.0345,                0.84417,                0.60211,                0.43713,                0.47418,                0.21246,                0.43027,                0.32335,                0.31345,                0.08799,                 1.8117,                  2.403,                 1.3144,                0.87308,             0.00041931,             0.00041931,             0.00041931
                     38,                 1.8634,                 2.4048,                 1.3539,                0.84654,                0.59105,                0.44012,                0.47263,                0.21027,                0.41424,                0.34431,                 0.3262,                0.09357,                 1.8093,                  2.339,                 1.2778,                0.87344,              0.0004011,              0.0004011,              0.0004011
                     39,                 1.5528,                 1.8352,                 1.1306,                0.83608,                 0.5567,                0.42814,                0.43528,                0.18924,                 0.4459,                0.32335,                0.31922,                 0.0943,                  1.825,                 2.3906,                 1.4202,                0.87742,              0.0003813,              0.0003813,              0.0003813
                     40,                 1.5981,                 1.8541,                 1.0035,                0.87202,                 0.5567,                0.42814,                0.43528,                0.18924,                 0.4459,                0.32335,                0.31922,                 0.0943,                  1.825,                 2.3906,                 1.4202,                0.87742,             0.00035992,             0.00035992,             0.00035992
                     41,                   1.67,                 2.0919,                 1.1543,                0.86898,                0.50766,                0.43713,                0.40156,                0.17286,                0.40305,                0.34163,                0.29951,                0.09195,                  1.838,                 2.4555,                 1.5769,                0.87664,             0.00033696,             0.00033696,             0.00033696
                     42,                 1.4951,                 1.8395,                0.90731,                0.84233,                0.45125,                0.44562,                0.33652,                0.14551,                0.30956,                0.34731,                0.23334,                0.07263,                 1.8232,                 2.5386,                 1.8037,                0.87486,             0.00031241,             0.00031241,             0.00031241
                     43,                 1.6324,                 1.8316,                 1.0451,                 0.8711,                0.45125,                0.44562,                0.33652,                0.14551,                0.30956,                0.34731,                0.23334,                0.07263,                 1.8232,                 2.5386,                 1.8037,                0.87486,             0.00028628,             0.00028628,             0.00028628
                     44,                 1.5487,                 1.5725,                  1.042,                0.85398,                0.45269,                0.41916,                0.32624,                0.14498,                0.30243,                0.33533,                 0.2231,                0.06673,                 1.8001,                 2.5455,                 1.8118,                 0.8745,             0.00025856,             0.00025856,             0.00025856
                     45,                 1.5559,                 1.7884,                 1.1976,                0.85351,                0.45269,                0.41916,                0.32624,                0.14498,                0.30243,                0.33533,                 0.2231,                0.06673,                 1.8001,                 2.5455,                 1.8118,                 0.8745,             0.00022926,             0.00022926,             0.00022926
                     46,                 1.6017,                 1.7464,                 1.0091,                0.85767,                0.54579,                0.41018,                0.40225,                0.18129,                0.38954,                0.28144,                0.26324,                0.07905,                   1.78,                 2.5149,                 1.3924,                0.87417,             0.00019838,             0.00019838,             0.00019838
                     47,                 1.5467,                 1.7772,                 0.9646,                0.85314,                0.54579,                0.41018,                0.40225,                0.18129,                0.38954,                0.28144,                0.26324,                0.07905,                   1.78,                 2.5149,                 1.3924,                0.87417,             0.00016591,             0.00016591,             0.00016591
                     48,                 1.5864,                 1.8659,                 1.0576,                0.85479,                0.53697,                0.43713,                0.45411,                0.21089,                0.36185,                0.32935,                0.30815,                 0.0891,                 1.7936,                 2.5087,                 1.2775,                0.87541,             0.00013186,             0.00013186,             0.00013186
                     49,                 1.4856,                 1.7556,                0.91421,                0.84996,                0.53697,                0.43713,                0.45411,                0.21089,                0.36185,                0.32935,                0.30815,                 0.0891,                 1.7936,                 2.5087,                 1.2775,                0.87541,             9.6224e-05,             9.6224e-05,             9.6224e-05
                     50,                 1.5063,                 1.7804,                0.89884,                0.84478,                0.57063,                0.43769,                0.46991,                0.21663,                0.38292,                0.33533,                0.31628,                 0.0897,                 1.7992,                 2.4797,                 1.2474,                0.87606,             5.9004e-05,             5.9004e-05,             5.9004e-05
