                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                0.54593,                0.68204,                0.49624,                0.87672,                0.82162,                0.70824,                0.72039,                0.53647,                0.80904,                 0.6974,                 0.7037,                0.46035,                0.84591,                  2.884,                0.75655,                0.95655,              0.0015331,              0.0015331,              0.0015331
                     17,                0.60664,                0.70947,                  0.517,                0.88239,                0.83482,                0.68709,                0.73029,                 0.5436,                0.81717,                0.67245,                0.71038,                0.50836,                0.88074,                 2.9827,                0.86047,                0.97709,              0.0016268,              0.0016268,              0.0016268
                     18,                0.62686,                0.64753,                  0.508,                0.88152,                0.82253,                0.68384,                 0.7268,                0.54969,                0.81963,                0.67028,                0.71605,                0.49156,                0.85816,                 2.7057,                0.78833,                0.98132,              0.0017201,              0.0017201,              0.0017201
                     19,                0.63061,                0.76873,                0.55006,                0.90419,                0.78954,                0.68562,                0.72076,                0.53143,                0.84838,                0.64371,                0.71605,                0.46965,                0.91126,                 2.4934,                0.72973,                0.99131,               0.001813,               0.001813,               0.001813
                     20,                0.63003,                0.72018,                0.51151,                0.89076,                0.79129,                0.69685,                0.70988,                0.51285,                0.77742,                0.69306,                0.70424,                0.48495,                0.88239,                 2.5595,                0.77562,                0.96558,              0.0019055,              0.0019055,              0.0019055
                     21,                0.58413,                0.71082,                  0.531,                0.88871,                0.75739,                0.70282,                0.68148,                0.49099,                0.76282,                0.69685,                0.67859,                0.45487,                0.91882,                 2.3847,                0.85982,                0.97841,              0.0019208,              0.0019208,              0.0019208
                     22,                0.55196,                  0.667,                0.47649,                0.87691,                0.72955,                0.68709,                0.63926,                0.47595,                0.72569,                 0.6833,                0.63036,                0.40902,                0.83789,                 2.9048,                 0.8566,                0.97039,              0.0019208,              0.0019208,              0.0019208
                     23,                 0.5458,                0.74755,                0.49057,                 0.8766,                0.74311,                0.65781,                0.65171,                0.48408,                 0.7377,                0.64974,                0.64309,                  0.405,                0.84373,                 2.8201,                 0.8235,                0.97571,              0.0019168,              0.0019168,              0.0019168
                     24,                0.55375,                 0.7555,                0.49554,                0.87222,                0.76294,                0.67787,                0.66355,                0.48855,                0.76071,                0.67235,                0.67009,                0.43372,                0.90246,                 2.5692,                0.88619,                 1.0297,              0.0019129,              0.0019129,              0.0019129
                     25,                0.54955,                0.71356,                0.48113,                0.88731,                0.71981,                0.67137,                0.61501,                0.46377,                0.72654,                0.65889,                0.62042,                0.41297,                0.81952,                 2.3009,                0.94124,                 1.0139,              0.0019089,              0.0019089,              0.0019089
                     26,                0.53435,                0.70136,                0.51867,                0.89099,                0.62945,                0.54772,                0.51424,                0.37595,                0.63129,                0.55043,                0.52281,                0.33302,                0.93413,                 2.3557,                 1.0088,                 1.0714,               0.001905,               0.001905,               0.001905
                     27,                0.50781,                0.66426,                0.50219,                0.86967,                0.56733,                0.51085,                0.48792,                0.36821,                0.56433,                0.51247,                0.48466,                0.32522,                0.93147,                 2.3439,                 1.0104,                 1.0333,               0.001901,               0.001901,               0.001901
                     28,                0.49837,                0.65836,                0.45275,                0.87478,                0.86172,                0.61117,                0.68635,                0.50788,                0.85505,                0.60782,                0.67715,                  0.453,                0.92552,                 3.0068,                0.77556,                 1.0184,               0.001897,               0.001897,               0.001897
                     29,                0.54188,                0.66765,                0.45568,                 0.8855,                0.85348,                0.62473,                0.70345,                0.54469,                 0.8504,                0.61497,                0.68984,                0.45847,                0.80642,                 2.7175,                0.74365,                 0.9777,              0.0018931,              0.0018931,              0.0018931
                     30,                0.51508,                0.61332,                0.46419,                0.86245,                0.84107,                0.62961,                0.70273,                0.54054,                0.82646,                0.61226,                0.68298,                0.45356,                0.80825,                 2.6303,                0.74825,                0.97004,              0.0018891,              0.0018891,              0.0018891
                     31,                0.50368,                0.65059,                0.47796,                0.86714,                0.74562,                0.60846,                0.65185,                0.49404,                 0.7529,                0.58406,                0.64012,                0.43832,                0.83952,                 2.3712,                 0.8239,                0.98765,              0.0018852,              0.0018852,              0.0018852
                     32,                0.51306,                0.65595,                0.49617,                0.87719,                0.82983,                0.67137,                0.74051,                0.56499,                0.82078,                0.66161,                0.73224,                0.49533,                0.86451,                 2.2132,                0.68215,                0.98321,              0.0018812,              0.0018812,              0.0018812
                     33,                 0.5487,                0.71417,                0.45878,                0.87707,                0.85926,                0.68865,                0.75955,                0.58912,                0.85684,                0.66861,                0.74831,                0.51763,                0.80338,                 1.9512,                0.64569,                0.95949,              0.0018772,              0.0018772,              0.0018772
                     34,                0.53576,                 0.6772,                0.48463,                0.87807,                0.85108,                0.67245,                0.74666,                0.56134,                0.84929,                0.66619,                0.74223,                0.51641,                0.84648,                 2.0873,                0.69263,                0.95869,              0.0018733,              0.0018733,              0.0018733
                     35,                0.53263,                0.69328,                0.48134,                0.86563,                0.87381,                0.64964,                0.73539,                0.55689,                0.86571,                0.64262,                0.72788,                0.49636,                0.83622,                  2.136,                0.70468,                0.95491,              0.0018693,              0.0018693,              0.0018693
                     36,                0.60145,                0.71645,                0.49476,                0.88512,                0.78099,                0.70584,                0.72622,                0.54479,                0.81224,                0.66625,                0.71542,                0.45994,                0.85698,                 2.1474,                0.74179,                0.97282,              0.0018654,              0.0018654,              0.0018654
                     37,                0.52823,                0.65565,                 0.4583,                0.86353,                0.81538,                0.68221,                 0.7301,                0.53461,                0.80686,                0.67191,                0.72022,                0.49365,                0.87897,                 2.1261,                0.74559,                0.97642,              0.0018614,              0.0018614,              0.0018614
                     38,                 0.5674,                0.68801,                0.46724,                0.88147,                0.82546,                0.67967,                 0.7354,                0.53713,                 0.8327,                0.67137,                0.73052,                 0.4989,                0.88829,                 2.0783,                0.70852,                0.98582,              0.0018574,              0.0018574,              0.0018574
                     39,                0.54681,                 0.6726,                0.45074,                0.87291,                0.80152,                0.67234,                0.72705,                0.53543,                0.84471,                0.63503,                0.71673,                0.46798,                0.88669,                  2.163,                0.73575,                0.99569,              0.0018535,              0.0018535,              0.0018535
                     40,                0.52765,                0.62962,                0.54615,                 0.8805,                0.85654,                0.68644,                0.74318,                0.57084,                0.86041,                0.68523,                0.74322,                0.52441,                0.77398,                 1.7896,                0.65483,                0.95275,              0.0018495,              0.0018495,              0.0018495
                     41,                0.52695,                0.64081,                0.44875,                0.86653,                0.86041,                0.71864,                0.76094,                 0.5822,                0.86221,                0.71963,                 0.7635,                0.54492,                0.78154,                 1.7436,                 0.6059,                 0.9516,              0.0018456,              0.0018456,              0.0018456
                     42,                 0.4983,                0.58897,                 0.4519,                0.86279,                 0.8682,                0.72072,                0.76131,                0.59218,                0.86978,                 0.7208,                 0.7648,                0.53959,                0.77078,                 1.6868,                0.60614,                0.95178,              0.0018416,              0.0018416,              0.0018416
                     43,                0.49706,                0.63035,                0.43796,                0.86449,                0.85292,                0.73275,                0.76352,                0.60002,                0.86017,                0.72668,                0.76405,                0.54643,                0.74281,                 1.6486,                0.59365,                0.94177,              0.0018376,              0.0018376,              0.0018376
                     44,                0.51532,                0.58743,                0.42596,                0.85556,                0.87396,                0.68872,                0.74637,                0.57826,                0.87545,                0.67085,                0.73585,                0.52033,                0.78785,                 2.0229,                0.65924,                 0.9489,              0.0018337,              0.0018337,              0.0018337
                     45,                0.51121,                0.62194,                 0.4361,                0.85992,                0.86847,                0.70181,                0.75494,                0.59403,                0.87689,                0.68221,                0.74064,                0.52379,                0.76539,                 1.8324,                 0.6095,                0.94137,              0.0018297,              0.0018297,              0.0018297
                     46,                0.49171,                0.58125,                0.41495,                0.84622,                0.87175,                0.71513,                 0.7591,                0.59888,                0.87899,                0.70607,                0.75522,                0.54505,                0.75956,                 1.7482,                0.57446,                0.93747,              0.0018258,              0.0018258,              0.0018258
                     47,                0.47555,                0.57839,                0.41513,                0.85269,                0.85552,                 0.7193,                0.75806,                0.58926,                0.87212,                 0.6879,                0.74897,                0.53514,                0.77421,                 1.8371,                0.58337,                0.94122,              0.0018218,              0.0018218,              0.0018218
                     48,                0.50456,                0.57858,                0.42889,                0.85915,                0.88043,                 0.7218,                0.77997,                0.60394,                0.86431,                 0.7012,                0.76776,                0.53712,                0.77188,                 2.1614,                 0.5732,                0.94423,              0.0018178,              0.0018178,              0.0018178
                     49,                0.45966,                0.59173,                0.40682,                0.84777,                0.85568,                 0.7556,                0.79123,                0.62909,                0.87122,                0.73376,                0.78216,                0.56341,                0.71467,                 1.9939,                0.55299,                0.93842,              0.0018139,              0.0018139,              0.0018139
                     50,                0.46393,                0.58798,                0.40662,                 0.8556,                0.86186,                 0.7462,                0.78976,                0.62699,                0.87735,                0.72993,                 0.7862,                0.56734,                0.72714,                 1.9582,                0.54304,                0.94061,              0.0018099,              0.0018099,              0.0018099
                     51,                0.50031,                0.60035,                0.42201,                0.86576,                0.88568,                0.71422,                0.77988,                0.60058,                0.88528,                0.69848,                0.76936,                0.53898,                0.77997,                 1.8641,                0.56687,                0.95885,               0.001806,               0.001806,               0.001806
                     52,                0.48927,                0.56856,                0.42895,                0.85669,                0.86489,                0.67344,                0.75129,                0.57404,                0.85945,                0.66323,                0.73764,                0.50901,                0.81773,                 1.9372,                0.61762,                0.96811,               0.001802,               0.001802,               0.001802
                     53,                0.50713,                0.61603,                0.42809,                0.85182,                0.87846,                0.68984,                0.75736,                0.58962,                0.88279,                0.67679,                0.74914,                0.51561,                0.77136,                 1.8769,                0.60754,                0.95145,               0.001798,               0.001798,               0.001798
                     54,                0.47814,                 0.5958,                0.42378,                0.87001,                0.88071,                0.69668,                0.76006,                0.59571,                0.87663,                0.68655,                0.74889,                0.50961,                0.74637,                 1.8392,                0.60418,                0.95378,              0.0017941,              0.0017941,              0.0017941
                     55,                0.44995,                0.56126,                0.40471,                0.85337,                0.88109,                0.71526,                0.77229,                 0.5981,                 0.8661,                0.69456,                 0.7537,                0.52657,                0.78697,                 1.9675,                0.57866,                0.95542,              0.0017901,              0.0017901,              0.0017901
                     56,                0.43151,                0.56582,                0.38371,                0.84273,                0.84496,                0.70228,                0.75347,                0.60307,                0.87423,                 0.6654,                0.74004,                0.51168,                0.73672,                  1.691,                0.59577,                 0.9475,              0.0017862,              0.0017862,              0.0017862
                     57,                0.47884,                0.58715,                0.39585,                0.84669,                0.85946,                0.70065,                 0.7563,                0.59447,                0.85585,                0.68259,                0.74683,                0.51293,                 0.7759,                 1.7642,                0.59354,                0.95725,              0.0017822,              0.0017822,              0.0017822
                     58,                0.48584,                0.60457,                0.41177,                0.85571,                0.86848,                0.71263,                0.76532,                0.59498,                0.86907,                0.69957,                0.76167,                0.52848,                0.80244,                  1.718,                0.57811,                0.96629,              0.0017782,              0.0017782,              0.0017782
                     59,                 0.5005,                0.63889,                0.41192,                0.86771,                0.89439,                0.70824,                0.77212,                0.60787,                0.89355,                0.69902,                0.76589,                0.53974,                0.75222,                 1.7949,                0.55083,                0.95688,              0.0017743,              0.0017743,              0.0017743
                     60,                0.50846,                 0.5823,                0.41167,                0.85521,                0.87886,                0.73536,                0.77366,                0.61412,                0.86972,                 0.7256,                0.76978,                0.54197,                0.75204,                 1.8763,                0.54512,                 0.9573,              0.0017703,              0.0017703,              0.0017703
                     61,                0.49801,                0.57839,                0.43841,                0.86668,                0.87317,                0.71529,                0.76208,                0.60064,                0.87416,                0.70987,                0.76667,                0.53862,                0.76258,                 1.7385,                0.56966,                 0.9562,              0.0017664,              0.0017664,              0.0017664
                     62,                0.48541,                 0.6019,                0.42769,                0.85709,                0.85192,                 0.6974,                0.75004,                 0.5857,                0.86648,                0.68492,                0.75267,                0.52664,                0.79718,                 1.7161,                0.59621,                0.96685,              0.0017624,              0.0017624,              0.0017624
                     63,                0.46602,                0.55317,                0.40819,                0.84702,                0.87741,                0.71367,                0.76539,                0.59969,                0.86556,                0.69685,                0.75868,                0.53123,                0.76979,                 1.8404,                0.55839,                0.95491,              0.0017584,              0.0017584,              0.0017584
                     64,                0.46861,                0.64172,                0.40554,                0.85799,                0.84946,                0.72722,                0.76642,                0.61477,                0.84623,                  0.718,                0.76777,                0.55495,                0.70838,                 1.7708,                0.55628,                0.94197,              0.0017545,              0.0017545,              0.0017545
                     65,                0.46177,                0.59975,                0.39999,                0.85481,                 0.8777,                0.70119,                0.76464,                0.60889,                0.87631,                0.69957,                0.76834,                0.55062,                0.72001,                   1.89,                 0.5577,                0.94068,              0.0017505,              0.0017505,              0.0017505
                     66,                 0.4706,                0.64549,                0.38504,                 0.8486,                0.88426,                0.72093,                0.78249,                0.61973,                0.87407,                0.70716,                0.77703,                0.55887,                0.75724,                  2.059,                0.52774,                0.93665,              0.0017466,              0.0017466,              0.0017466
                     67,                  0.459,                0.57087,                0.40774,                0.85207,                0.87563,                0.73373,                0.78649,                0.63354,                0.86786,                0.72305,                0.78142,                0.55871,                0.71566,                 2.0705,                0.50733,                0.92399,              0.0017426,              0.0017426,              0.0017426
                     68,                0.46804,                0.54977,                 0.3856,                0.84252,                0.88056,                0.73156,                0.78975,                 0.6317,                0.87327,                0.71692,                0.78138,                 0.5565,                0.70124,                 1.7668,                0.51689,                0.92002,              0.0017386,              0.0017386,              0.0017386
                     69,                0.42006,                0.48186,                0.36857,                0.83982,                0.87006,                0.73427,                0.78812,                  0.634,                0.86126,                0.71706,                0.78477,                0.57266,                0.71912,                 1.7504,                0.51399,                0.93718,              0.0017347,              0.0017347,              0.0017347
                     70,                0.44087,                0.56415,                0.35997,                0.84536,                0.85042,                0.74458,                 0.7888,                0.64509,                0.86642,                0.71204,                0.78279,                0.57612,                0.67645,                 1.6003,                0.51323,                0.93314,              0.0017307,              0.0017307,              0.0017307
                     71,                0.45094,                 0.5642,                0.36845,                0.84505,                0.86927,                0.72614,                0.78878,                0.63441,                0.87131,                 0.7123,                   0.78,                0.56682,                0.70531,                 1.5998,                0.52212,                0.93383,              0.0017268,              0.0017268,              0.0017268
                     72,                0.43193,                0.49517,                0.35354,                0.82875,                0.87723,                0.73102,                0.79073,                0.62809,                0.85932,                 0.7077,                0.77503,                0.56482,                 0.7426,                 1.6952,                0.52497,                0.94184,              0.0017228,              0.0017228,              0.0017228
                     73,                0.43688,                0.51127,                0.36634,                0.84341,                0.89049,                0.71963,                 0.7898,                0.64596,                0.87661,                0.70716,                  0.779,                0.56836,                0.65825,                 1.5626,                 0.5155,                0.91402,              0.0017188,              0.0017188,              0.0017188
                     74,                0.43118,                  0.512,                 0.3625,                0.82971,                0.88173,                0.72367,                0.78546,                 0.6361,                0.87642,                0.71536,                0.78249,                0.56793,                0.69548,                 1.7386,                0.52493,                0.91952,              0.0017149,              0.0017149,              0.0017149
                     75,                0.44805,                0.55719,                0.37171,                0.83768,                0.88525,                0.71959,                0.78444,                0.61902,                0.86948,                0.71172,                0.77453,                0.56373,                0.76464,                  1.935,                0.53538,                0.93564,              0.0017109,              0.0017109,              0.0017109
                     76,                0.44423,                0.51719,                0.36501,                0.82647,                0.85651,                0.70553,                0.77821,                0.63702,                0.90469,                0.67842,                0.77397,                0.56921,                0.67276,                 1.6545,                0.53203,                0.93057,               0.001707,               0.001707,               0.001707
                     77,                0.42144,                0.51102,                0.35098,                0.83097,                0.87985,                0.70336,                0.77795,                0.62088,                0.88437,                0.69264,                0.77318,                0.55924,                0.72909,                 1.8391,                0.54233,                0.95117,               0.001703,               0.001703,               0.001703
                     78,                 0.4149,                0.50783,                0.35241,                0.83037,                0.87602,                 0.7089,                0.77778,                0.61547,                 0.8932,                0.69394,                0.77438,                0.55581,                0.74498,                 1.9054,                0.52385,                0.95801,               0.001699,               0.001699,               0.001699
                     79,                0.39258,                0.50455,                0.33672,                0.82861,                0.87183,                0.70282,                0.76861,                0.62363,                0.88025,                0.68926,                0.77009,                0.55252,                 0.7034,                 1.6756,                0.51773,                0.94575,              0.0016951,              0.0016951,              0.0016951
                     80,                0.38973,                0.50389,                0.33913,                0.82762,                0.84728,                0.71746,                 0.7619,                0.59892,                0.86274,                0.69873,                0.76384,                0.54768,                0.75874,                  1.744,                 0.5443,                0.95748,              0.0016911,              0.0016911,              0.0016911
                     81,                0.43398,                0.52751,                0.38812,                0.85657,                 0.8672,                0.71535,                0.76775,                0.62465,                0.87253,                0.70607,                0.77145,                 0.5582,                0.68143,                 1.6715,                0.52005,                0.93594,              0.0016872,              0.0016872,              0.0016872
                     82,                0.41811,                 0.5322,                0.34988,                0.84675,                 0.8711,                  0.722,                0.77615,                0.64204,                0.88109,                0.69794,                 0.7736,                0.55912,                0.64786,                 1.5554,                0.50731,                 0.9168,              0.0016832,              0.0016832,              0.0016832
                     83,                0.42749,                0.48714,                0.35505,                0.84275,                0.87773,                0.72796,                0.78959,                0.63803,                0.88537,                0.71367,                0.78363,                0.57458,                0.68105,                 1.6969,                0.49942,                0.91919,              0.0016792,              0.0016792,              0.0016792
                     84,                0.41275,                0.48131,                0.34502,                 0.8318,                0.87991,                0.72831,                0.78761,                 0.6308,                0.87212,                0.71746,                0.78486,                0.57403,                0.70539,                  1.773,                0.49671,                0.91735,              0.0016753,              0.0016753,              0.0016753
                     85,                 0.4271,                0.51777,                0.35352,                0.83237,                0.87682,                0.73373,                0.78556,                0.64263,                0.89036,                0.70902,                0.78086,                0.55558,                 0.6644,                 1.5996,                0.48985,                0.91262,              0.0016713,              0.0016713,              0.0016713
                     86,                0.45207,                0.53602,                0.36934,                0.83996,                0.87335,                0.74295,                0.78485,                0.63898,                0.86582,                0.72788,                0.78004,                 0.5517,                 0.6674,                 1.5641,                0.50178,                0.91493,              0.0016674,              0.0016674,              0.0016674
                     87,                0.43172,                0.48075,                0.34233,                0.83186,                0.87568,                0.73915,                0.77822,                 0.6159,                0.87551,                0.72777,                0.78025,                0.55593,                0.74776,                 1.5326,                0.51318,                0.93726,              0.0016634,              0.0016634,              0.0016634
                     88,                0.43556,                0.48167,                0.34771,                0.84199,                0.87552,                0.74566,                0.79381,                0.64075,                0.87095,                0.73198,                  0.786,                0.56812,                0.68161,                  1.344,                0.48865,                0.93106,              0.0016594,              0.0016594,              0.0016594
                     89,                0.40447,                0.47886,                0.33477,                0.82774,                0.87359,                0.75705,                0.79904,                0.64399,                0.86219,                0.73621,                0.78775,                0.56267,                 0.6925,                 1.4512,                0.48849,                0.93837,              0.0016555,              0.0016555,              0.0016555
                     90,                 0.4063,                0.49333,                0.33079,                0.83257,                0.87933,                0.75084,                0.80352,                0.64429,                0.87149,                0.73427,                0.79488,                0.56893,                0.69804,                 1.5524,                0.48363,                0.93609,              0.0016515,              0.0016515,              0.0016515
                     91,                0.40412,                0.45944,                  0.322,                0.82729,                0.87702,                0.75417,                0.80587,                0.64336,                0.86442,                0.74295,                0.80058,                0.58223,                0.70662,                 1.5756,                0.48227,                0.93571,              0.0016476,              0.0016476,              0.0016476
                     92,                0.41696,                0.53046,                0.33604,                0.83001,                0.86529,                 0.7315,                0.78921,                0.62884,                0.86171,                0.72072,                 0.7861,                 0.5691,                0.71246,                 1.8018,                0.50447,                0.92785,              0.0016436,              0.0016436,              0.0016436
                     93,                0.41714,                0.46368,                0.32951,                0.83004,                0.87058,                0.73321,                0.78907,                0.63475,                0.87451,                0.71475,                0.78558,                0.57061,                0.68991,                 1.7311,                0.49745,                0.92715,              0.0016396,              0.0016396,              0.0016396
                     94,                0.40669,                0.49301,                0.34263,                0.82628,                0.87668,                0.74788,                0.79355,                0.63953,                0.88709,                0.72126,                0.79251,                0.58589,                0.69239,                 1.6021,                0.49399,                0.93071,              0.0016357,              0.0016357,              0.0016357
                     95,                0.40055,                0.46232,                0.32934,                0.82749,                0.88652,                0.74561,                0.79225,                0.63505,                0.88817,                0.73807,                0.79448,                0.58807,                0.70814,                 1.5168,                0.49271,                0.93855,              0.0016317,              0.0016317,              0.0016317
                     96,                0.43836,                 0.5191,                0.35938,                0.84038,                0.87555,                0.74675,                0.79181,                0.63722,                0.90398,                0.72234,                0.78965,                0.57743,                0.68672,                   1.55,                0.48371,                0.93407,              0.0016278,              0.0016278,              0.0016278
                     97,                0.41969,                0.48202,                0.33125,                 0.8304,                0.88524,                 0.7359,                 0.7932,                0.63418,                0.90084,                0.71931,                0.79062,                0.57501,                0.70147,                 1.6906,                0.48696,                0.93334,              0.0016238,              0.0016238,              0.0016238
                     98,                0.40536,                0.47556,                 0.3225,                0.82762,                0.88017,                0.72722,                0.78901,                0.63002,                0.88206,                0.71584,                0.78499,                0.57211,                0.71914,                 1.7061,                0.49628,                0.93848,              0.0016198,              0.0016198,              0.0016198
                     99,                0.39209,                0.48137,                0.31255,                 0.8193,                0.87394,                0.74062,                0.79681,                0.64185,                0.89015,                0.71192,                0.79059,                0.58173,                0.68829,                 1.7043,                0.48512,                0.93622,              0.0016159,              0.0016159,              0.0016159
                    100,                0.42937,                0.50962,                 0.3457,                0.83382,                0.87487,                0.74696,                0.79722,                0.64222,                0.86407,                0.73768,                0.79253,                0.57197,                0.67156,                 1.8188,                0.47995,                0.92688,              0.0016119,              0.0016119,              0.0016119
                    101,                0.39858,                0.48958,                0.33321,                0.83308,                0.87208,                0.74295,                0.79289,                 0.6354,                0.85916,                0.73112,                0.78559,                0.56668,                0.70267,                 1.7068,                0.49078,                0.92349,               0.001608,               0.001608,               0.001608
                    102,                0.40173,                0.47657,                 0.3253,                0.82477,                0.87255,                 0.7277,                0.78923,                0.63035,                0.86361,                0.71475,                0.78393,                0.57643,                0.72282,                 1.7418,                0.50869,                0.92474,               0.001604,               0.001604,               0.001604
                    103,                0.38855,                0.46663,                0.32144,                0.82073,                0.87612,                 0.7249,                0.78534,                 0.6337,                0.86663,                0.71182,                0.77827,                0.57073,                0.69302,                 1.7247,                0.50524,                0.93062,                 0.0016,                 0.0016,                 0.0016
                    104,                0.40914,                0.46747,                0.33154,                0.83893,                0.85134,                0.74458,                0.78122,                0.61784,                  0.849,                0.73179,                0.77783,                0.55905,                0.73056,                 1.7878,                0.52007,                0.95596,              0.0015961,              0.0015961,              0.0015961
                    105,                0.41083,                0.51151,                0.33078,                0.83261,                0.86891,                0.73331,                0.78316,                0.62783,                0.86989,                0.71791,                0.77985,                 0.5692,                 0.7023,                 1.6604,                0.50088,                0.94352,              0.0015921,              0.0015921,              0.0015921
                    106,                0.37132,                0.44273,                0.30968,                0.81821,                  0.868,                 0.7218,                0.78371,                0.63177,                0.87041,                0.71027,                0.78169,                0.56673,                0.70716,                 1.7021,                0.50781,                0.93185,              0.0015882,              0.0015882,              0.0015882
                    107,                0.40382,                0.49831,                0.32681,                0.83391,                0.89126,                0.71963,                0.78998,                0.64154,                0.87794,                 0.7077,                0.78227,                0.56109,                0.69239,                  1.761,                0.50433,                0.92279,              0.0015842,              0.0015842,              0.0015842
                    108,                0.40545,                0.49453,                 0.3346,                0.82881,                0.88106,                0.74458,                0.79398,                0.62251,                0.87373,                0.73698,                0.78444,                0.56266,                0.74175,                  1.812,                0.50414,                0.94493,              0.0015802,              0.0015802,              0.0015802
                    109,                0.42263,                0.52132,                0.33981,                0.83484,                0.88071,                0.74872,                0.79871,                0.63283,                0.87818,                0.73861,                 0.7927,                0.56687,                0.72293,                 1.8364,                0.50244,                0.94896,              0.0015763,              0.0015763,              0.0015763
                    110,                 0.3998,                0.48909,                0.34339,                0.83274,                0.87614,                0.75217,                0.79864,                0.64344,                0.87558,                0.72722,                0.78851,                0.56888,                0.69814,                 1.8291,                0.48941,                0.94171,              0.0015723,              0.0015723,              0.0015723
