                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                 0.4623,                0.55334,                0.38558,                 0.8668,                0.86991,                 0.7359,                0.78862,                0.60086,                0.85955,                0.73012,                0.78255,                0.56381,                0.81404,                 2.3244,                0.56629,                0.99606,              0.0017901,              0.0017901,              0.0017901
                     56,                0.45244,                0.54966,                 0.3797,                0.85401,                0.86546,                0.73536,                0.79269,                0.63256,                0.85398,                 0.7256,                0.78517,                 0.5557,                0.69721,                 1.6124,                0.51686,                0.96782,              0.0017862,              0.0017862,              0.0017862
                     57,                0.48413,                0.59104,                0.39071,                0.86241,                0.87594,                0.72614,                0.79066,                0.61471,                0.86655,                0.71475,                0.78028,                0.54906,                0.76747,                 1.8117,                0.53982,                0.98074,              0.0017822,              0.0017822,              0.0017822
                     58,                0.47587,                0.60046,                0.39999,                0.86752,                0.84643,                0.74724,                0.78444,                0.60345,                0.86796,                0.71295,                0.78111,                0.56871,                0.80446,                 1.9227,                0.53737,                0.98736,              0.0017782,              0.0017782,              0.0017782
                     59,                0.48316,                0.62524,                0.40068,                0.87216,                0.85944,                0.75488,                0.79222,                0.62621,                  0.846,                0.73883,                0.78491,                0.57464,                0.72824,                 1.8923,                0.53053,                0.97217,              0.0017743,              0.0017743,              0.0017743
                     60,                0.44697,                0.54692,                0.37852,                0.85002,                0.86232,                0.74046,                0.79117,                0.61439,                0.86686,                0.72735,                0.78921,                0.56068,                0.76294,                 2.2997,                0.57559,                0.97821,              0.0017703,              0.0017703,              0.0017703
                     61,                0.44812,                0.57023,                 0.3989,                0.86481,                0.86844,                0.73742,                0.78389,                0.61268,                0.86008,                0.73004,                0.78311,                0.57457,                0.74431,                 2.0477,                0.54581,                0.97794,              0.0017664,              0.0017664,              0.0017664
                     62,                0.42759,                0.55402,                0.37918,                0.85625,                0.86429,                 0.7218,                0.77544,                0.61906,                0.88527,                0.70065,                0.77113,                0.56741,                0.71809,                 1.9267,                0.52203,                0.97537,              0.0017624,              0.0017624,              0.0017624
                     63,                0.41626,                0.52366,                0.36835,                0.84454,                0.85908,                0.73393,                0.78276,                0.62481,                0.88114,                0.70282,                0.77252,                0.56204,                0.71836,                 2.0605,                0.52666,                0.97774,              0.0017584,              0.0017584,              0.0017584
                     64,                0.43594,                0.64137,                0.38915,                0.86749,                0.86383,                0.73278,                0.77804,                0.62518,                  0.886,                0.69542,                 0.7725,                0.57032,                0.70431,                 1.8937,                0.51107,                0.97247,              0.0017545,              0.0017545,              0.0017545
                     65,                0.44109,                0.55206,                0.37839,                0.86369,                 0.8769,                0.72628,                0.78091,                0.62271,                0.86463,                0.71007,                0.77175,                0.55898,                0.72325,                 1.9618,                0.51443,                0.97618,              0.0017505,              0.0017505,              0.0017505
                     66,                0.44451,                0.59952,                0.38215,                0.85699,                0.86945,                0.73698,                0.79004,                0.61895,                0.85355,                0.71114,                0.77838,                0.55891,                 0.7612,                 2.0663,                0.51006,                0.99345,              0.0017466,              0.0017466,              0.0017466
                     67,                0.45502,                0.51851,                0.43518,                0.87579,                0.87667,                0.73698,                 0.7939,                0.63198,                0.86824,                0.71475,                0.78137,                0.56959,                0.70551,                 2.0745,                0.50592,                0.98309,              0.0017426,              0.0017426,              0.0017426
                     68,                0.45904,                0.51111,                0.36477,                0.84939,                0.88232,                0.72234,                0.78846,                0.60734,                0.87581,                0.71475,                0.78079,                0.55575,                0.77631,                 2.0678,                0.52462,                0.99897,              0.0017386,              0.0017386,              0.0017386
                     69,                0.40424,                0.45671,                0.35289,                0.84622,                0.87346,                0.74187,                 0.7882,                0.61326,                0.86455,                0.73382,                0.78451,                0.56405,                0.73184,                 1.8882,                0.50164,                0.98962,              0.0017347,              0.0017347,              0.0017347
                     70,                0.42136,                0.55498,                0.36049,                0.84895,                 0.8549,                 0.7679,                0.78898,                 0.6234,                0.85029,                0.75488,                0.78628,                0.57618,                0.69263,                 1.9617,                0.49586,                0.97576,              0.0017307,              0.0017307,              0.0017307
                     71,                0.41803,                0.55366,                 0.3564,                 0.8469,                0.86655,                0.75597,                0.78911,                0.62101,                0.85709,                 0.7397,                0.78353,                0.56909,                0.72173,                 1.9825,                0.49104,                0.97913,              0.0017268,              0.0017268,              0.0017268
                     72,                0.41271,                0.49563,                 0.3371,                0.83534,                0.86808,                0.76368,                0.79443,                0.62475,                0.88686,                0.73265,                0.78921,                0.55714,                0.71875,                 1.9044,                0.50685,                0.97011,              0.0017228,              0.0017228,              0.0017228
