                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.8897,                 2.3842,                 1.4357,                 0.8845,                0.31671,                0.38323,                0.23432,                 0.0972,                0.26159,                0.32635,                0.18383,                0.05981,                 1.9284,                 2.8546,                 22.494,                0.88935,             0.00041168,             0.00041168,             0.00041168
                     12,                 1.8619,                 2.8176,                 1.4796,                0.89791,                 0.2402,                0.39521,                0.20496,                 0.0834,                0.26749,                0.44012,                0.24037,                0.08334,                 1.9209,                 8.1645,                 37.203,                 0.8955,             0.00044998,             0.00044998,             0.00044998
                     13,                 1.9618,                 2.6471,                 1.5074,                0.89715,                0.37907,                0.34132,                0.24575,                0.10587,                0.39582,                0.39521,                0.30488,                0.10227,                  1.941,                 2.9412,                 8.2005,                0.90546,             0.00048812,             0.00048812,             0.00048812
                     14,                 1.8388,                 2.4806,                 1.4238,                0.90652,                0.15852,                0.38323,                0.10673,                0.04654,                0.14937,                0.36228,                0.10346,                0.03974,                 1.9675,                   3.38,                 45.312,                0.89564,              0.0005261,              0.0005261,              0.0005261
                     15,                 1.5394,                 2.0195,                 1.1614,                0.87038,                0.09705,                0.33832,                0.06866,                0.02921,                0.10513,                0.36228,                0.07325,                0.02705,                 2.0765,                 2.8239,                    nan,                0.89513,             0.00056392,             0.00056392,             0.00056392
                     16,                 2.0099,                 2.6538,                 1.3779,                0.89774,                0.21405,                0.38922,                0.14477,                 0.0578,                0.17878,                0.40719,                0.12813,                0.04217,                 2.0209,                 2.9423,                    nan,                0.88846,             0.00060159,             0.00060159,             0.00060159
                     17,                  1.722,                 2.0769,                 1.3177,                0.89203,                0.53996,                0.41317,                0.35562,                0.14058,                0.44441,                0.36527,                0.28261,                0.09404,                 2.0024,                  3.297,                 3.9694,                0.89946,             0.00063909,             0.00063909,             0.00063909
                     18,                 1.8211,                  2.289,                   1.42,                 0.8797,                0.58854,                0.44311,                0.43718,                0.18689,                0.49632,                0.41018,                0.38443,                 0.1259,                 1.8587,                 3.1785,                 2.0247,                0.88852,             0.00067644,             0.00067644,             0.00067644
                     19,                 1.7787,                 1.9323,                  1.179,                0.89014,                0.52871,                0.40719,                0.41688,                0.18843,                0.41919,                0.35629,                 0.3221,                0.09736,                 1.9207,                 3.1913,                 1.9459,                0.88687,             0.00071363,             0.00071363,             0.00071363
                     20,                 1.7442,                 2.0745,                 1.2332,                0.86635,                0.58039,                0.35329,                0.39413,                0.17449,                0.49978,                0.28418,                0.31396,                0.10491,                 1.9803,                 3.2212,                 2.5452,                0.89488,             0.00075066,             0.00075066,             0.00075066
                     21,                 1.8553,                 2.4061,                 1.2711,                 0.8869,                0.54212,                0.37126,                0.39067,                 0.1657,                0.44149,                0.30539,                0.30223,                0.08927,                 1.9336,                 3.2626,                 2.1285,                0.88695,             0.00078753,             0.00078753,             0.00078753
                     22,                 1.8196,                 2.3583,                 1.3005,                0.88176,                0.47933,                0.38922,                0.38077,                0.15814,                0.36939,                0.33832,                0.26685,                0.07595,                 2.0119,                 3.3568,                 1.8696,                0.89296,             0.00082424,             0.00082424,             0.00082424
                     23,                 1.9975,                 2.3569,                 1.3764,                0.84872,                0.55848,                0.35629,                0.38126,                0.16382,                0.37861,                0.35629,                0.28282,                 0.0823,                  2.024,                 3.3737,                 2.2829,                  0.904,              0.0008608,              0.0008608,              0.0008608
                     24,                 1.6829,                 2.1968,                 1.3807,                0.88059,                0.53804,                0.35329,                0.35176,                0.14274,                0.42005,                0.36228,                0.29632,                0.08829,                 2.1089,                 3.6651,                 2.2882,                0.93089,             0.00089719,             0.00089719,             0.00089719
                     25,                 1.7753,                 2.2345,                 1.4397,                0.90563,                0.12001,                0.34132,                 0.0757,                0.02989,                0.11376,                0.34132,                0.07379,                0.02455,                 2.2195,                 7.0512,                 54.525,                 1.0478,             0.00093343,             0.00093343,             0.00093343
                     26,                 1.7617,                 2.0885,                 1.2611,                0.86032,                0.09479,                0.34431,                0.06255,                0.02432,                0.09375,                0.34132,                0.06116,                 0.0202,                 2.4102,                 12.227,                    inf,                 1.2114,             0.00096951,             0.00096951,             0.00096951
                     27,                 1.8424,                  1.975,                 1.1763,                0.86309,                0.11882,                 0.3024,                0.07567,                0.02994,                0.10642,                0.33533,                0.06987,                0.02536,                 2.2501,                 21.086,                    inf,                 1.1382,              0.0010054,              0.0010054,              0.0010054
                     28,                 1.6599,                 2.1197,                  1.151,                0.85267,                0.11882,                 0.3024,                0.07567,                0.02994,                0.10642,                0.33533,                0.06987,                0.02536,                 2.2501,                 21.086,                    inf,                 1.1382,              0.0010412,              0.0010412,              0.0010412
                     29,                 1.7474,                 1.9216,                 1.1893,                0.84209,                0.53307,                 0.2485,                0.30068,                0.12194,                0.32391,                0.38585,                 0.2925,                0.09906,                 2.2356,                  4.392,                 2.6524,                0.95963,              0.0010768,              0.0010768,              0.0010768
                     30,                 2.0699,                   3.01,                 1.4161,                0.86677,                 0.5133,                0.28743,                 0.2843,                 0.1069,                 0.3409,                 0.3221,                0.25036,                0.07363,                 2.4464,                 5.6343,                 3.2952,                0.97719,              0.0011122,              0.0011122,              0.0011122
                     31,                 1.6853,                 1.8909,                 1.1316,                0.85596,                 0.5133,                0.28743,                 0.2843,                 0.1069,                 0.3409,                 0.3221,                0.25036,                0.07363,                 2.4464,                 5.6343,                 3.2952,                0.97719,              0.0011475,              0.0011475,              0.0011475
                     32,                 1.6256,                 2.0042,                 1.2765,                0.88711,                0.52176,                0.30838,                0.30173,                0.10214,                 0.3075,                0.26347,                0.19641,                0.05248,                 2.5189,                 5.6245,                 3.1282,                0.96471,              0.0011827,              0.0011827,              0.0011827
                     33,                 1.7244,                 2.0319,                 1.1932,                0.84067,                0.42871,                0.30557,                0.30189,                0.10993,                0.29794,                0.28443,                0.22424,                0.05585,                 2.4053,                 5.7265,                 2.5149,                0.94991,              0.0012176,              0.0012176,              0.0012176
                     34,                 1.5959,                 1.8437,                 1.0662,                0.86415,                0.42871,                0.30557,                0.30189,                0.10993,                0.29794,                0.28443,                0.22424,                0.05585,                 2.4053,                 5.7265,                 2.5149,                0.94991,              0.0012524,              0.0012524,              0.0012524
                     35,                  1.982,                 2.6821,                 1.2788,                0.86202,                0.26862,                0.23952,                0.19466,                0.07631,                0.14485,                0.26647,                0.13337,                 0.0458,                 2.4876,                 6.3316,                 4.1703,                 0.9578,              0.0012871,              0.0012871,              0.0012871
                     36,                 1.8953,                 2.3224,                 1.2002,                0.87439,                0.47759,                0.27844,                0.29143,                0.10842,                0.34714,                0.25749,                 0.2021,                0.05539,                 2.4507,                 6.6016,                 2.4977,                0.94686,              0.0013216,              0.0013216,              0.0013216
                     37,                 1.6708,                 2.0063,                 1.0797,                 0.8524,                0.47759,                0.27844,                0.29143,                0.10842,                0.34714,                0.25749,                 0.2021,                0.05539,                 2.4507,                 6.6016,                 2.4977,                0.94686,              0.0013559,              0.0013559,              0.0013559
                     38,                 1.7639,                 2.0478,                 1.2283,                0.86048,                0.41563,                0.28109,                0.26506,                0.10366,                 0.3824,                0.20578,                0.21004,                0.06003,                 2.4073,                 5.2718,                 2.3478,                0.95339,              0.0013901,              0.0013901,              0.0013901
                     39,                 1.8341,                 2.0764,                  1.439,                0.85674,                0.35602,                0.32036,                0.22823,                0.09319,                0.32939,                0.29341,                0.20576,                0.06518,                 2.1595,                 4.7913,                 3.1493,                0.93838,              0.0014241,              0.0014241,              0.0014241
                     40,                 1.6281,                 1.7936,                0.97417,                0.86462,                0.35602,                0.32036,                0.22823,                0.09319,                0.32939,                0.29341,                0.20576,                0.06518,                 2.1595,                 4.7913,                 3.1493,                0.93838,               0.001458,               0.001458,               0.001458
                     41,                 1.7281,                 1.7959,                 1.3245,                0.88354,                0.18247,                0.35629,                0.11515,                0.04595,                0.19693,                0.37957,                0.13186,                0.04483,                 2.1886,                  5.874,                 10.051,                0.96548,              0.0014917,              0.0014917,              0.0014917
                     42,                 1.5935,                 1.9376,                  1.356,                0.86138,                0.08382,                 0.3024,                0.05232,                0.02074,                0.07242,                0.26647,                0.04402,                 0.0163,                 2.4773,                 8.8544,                 120.59,                 1.0645,              0.0015252,              0.0015252,              0.0015252
                     43,                 1.5969,                 1.8107,                 1.3695,                0.89325,                0.08382,                 0.3024,                0.05232,                0.02074,                0.07242,                0.26647,                0.04402,                 0.0163,                 2.4773,                 8.8544,                 120.59,                 1.0645,              0.0015586,              0.0015586,              0.0015586
                     44,                 1.7468,                 2.0955,                 1.1626,                0.85778,                0.22055,                0.40719,                0.15145,                0.05938,                0.17016,                0.37425,                0.11709,                0.03688,                 2.1684,                 5.4487,                 5.6903,                0.93416,              0.0015919,              0.0015919,              0.0015919
                     45,                 1.9637,                 2.3552,                 1.2634,                0.87198,                0.22055,                0.40719,                0.15145,                0.05938,                0.17016,                0.37425,                0.11709,                0.03688,                 2.1684,                 5.4487,                 5.6903,                0.93416,              0.0016249,              0.0016249,              0.0016249
                     46,                 1.8524,                 2.2519,                 1.1604,                0.88511,                0.41571,                 0.3982,                0.30895,                0.11315,                0.41026,                0.37126,                0.28043,                0.08045,                 2.1695,                 4.6531,                 2.9014,                 0.9233,              0.0016578,              0.0016578,              0.0016578
                     47,                 1.5898,                 1.9552,                 1.0569,                0.84641,                0.41571,                 0.3982,                0.30895,                0.11315,                0.41026,                0.37126,                0.28043,                0.08045,                 2.1695,                 4.6531,                 2.9014,                 0.9233,              0.0016906,              0.0016906,              0.0016906
                     48,                 1.6833,                 2.0012,                 1.2833,                 0.8411,                0.40477,                0.37425,                0.31894,                0.12469,                0.35638,                0.36527,                0.26757,                0.07759,                 2.2093,                 5.3968,                 2.6277,                0.92722,              0.0017232,              0.0017232,              0.0017232
                     49,                 1.6826,                 1.9989,                 1.0524,                0.86139,                0.40477,                0.37425,                0.31894,                0.12469,                0.35638,                0.36527,                0.26757,                0.07759,                 2.2093,                 5.3968,                 2.6277,                0.92722,              0.0017556,              0.0017556,              0.0017556
                     50,                 1.8754,                 2.4204,                 1.2584,                0.85721,                0.39565,                0.36228,                0.31522,                0.11062,                0.24707,                0.34977,                0.19432,                0.05702,                 2.3709,                 5.7239,                 2.9908,                0.94635,              0.0017879,              0.0017879,              0.0017879
                     51,                 1.7568,                  2.034,                 1.1877,                0.85691,                0.39565,                0.36228,                0.31522,                0.11062,                0.24707,                0.34977,                0.19432,                0.05702,                 2.3709,                 5.7239,                 2.9908,                0.94635,               0.001802,               0.001802,               0.001802
                     52,                 1.7306,                   2.11,                 1.2404,                0.86072,                0.47235,                0.37126,                0.38348,                0.14568,                0.32146,                0.36228,                0.28445,                0.08017,                 2.1768,                 4.3184,                 2.5665,                0.93442,               0.001802,               0.001802,               0.001802
                     53,                  1.826,                 2.2075,                  1.222,                0.86975,                0.47235,                0.37126,                0.38348,                0.14568,                0.32146,                0.36228,                0.28445,                0.08017,                 2.1768,                 4.3184,                 2.5665,                0.93442,               0.001798,               0.001798,               0.001798
                     54,                 1.8394,                 1.9651,                 1.1248,                0.85141,                0.50764,                0.38623,                0.39775,                0.15984,                0.45219,                0.36826,                0.37576,                0.12594,                 2.1671,                 4.1196,                  2.443,                 0.9469,              0.0017941,              0.0017941,              0.0017941
                     55,                  1.877,                 2.1972,                 1.1331,                0.84064,                0.50764,                0.38623,                0.39775,                0.15984,                0.45219,                0.36826,                0.37576,                0.12594,                 2.1671,                 4.1196,                  2.443,                 0.9469,              0.0017901,              0.0017901,              0.0017901
                     56,                 1.7482,                 2.1388,                  1.104,                0.84959,                0.46906,                0.41617,                0.37109,                0.15183,                0.33782,                0.38323,                0.29723,                0.10394,                 2.1965,                 4.2265,                 2.6263,                0.96588,              0.0017862,              0.0017862,              0.0017862
                     57,                 1.7618,                 2.4022,                   1.19,                0.91264,                0.46906,                0.41617,                0.37109,                0.15183,                0.33782,                0.38323,                0.29723,                0.10394,                 2.1965,                 4.2265,                 2.6263,                0.96588,              0.0017822,              0.0017822,              0.0017822
                     58,                 1.7299,                 2.2294,                 1.0651,                  0.878,                0.35248,                0.26076,                0.25315,                0.10384,                0.31113,                0.22156,                0.21084,                0.06925,                 2.2747,                 4.7117,                 4.5339,                0.97507,              0.0017782,              0.0017782,              0.0017782
                     59,                 1.7715,                 1.9116,                 1.2511,                0.84652,                0.35248,                0.26076,                0.25315,                0.10384,                0.31113,                0.22156,                0.21084,                0.06925,                 2.2747,                 4.7117,                 4.5339,                0.97507,              0.0017743,              0.0017743,              0.0017743
                     60,                 1.8987,                 2.2855,                 1.4067,                0.84369,                0.45069,                0.28443,                  0.269,                0.10373,                  0.488,                0.26347,                0.26938,                0.08362,                 2.3027,                 6.2066,                 3.0526,                0.99358,              0.0017703,              0.0017703,              0.0017703
                     61,                 1.7731,                 2.2099,                 1.1111,                  0.859,                0.45069,                0.28443,                  0.269,                0.10373,                  0.488,                0.26347,                0.26938,                0.08362,                 2.3027,                 6.2066,                 3.0526,                0.99358,              0.0017664,              0.0017664,              0.0017664
                     62,                 1.8493,                 2.1545,                 1.1585,                0.86722,                0.08382,                0.22455,                 0.0521,                0.02318,                0.06933,                0.31138,                0.04761,                0.02016,                 2.3683,                 10.032,                 9.7495,                0.99664,              0.0017624,              0.0017624,              0.0017624
                     63,                 1.5673,                 1.8882,                 1.1699,                0.86532,                0.08382,                0.22455,                 0.0521,                0.02318,                0.06933,                0.31138,                0.04761,                0.02016,                 2.3683,                 10.032,                 9.7495,                0.99664,              0.0017584,              0.0017584,              0.0017584
                     64,                 1.6937,                 1.9221,                 1.1025,                0.84499,                0.44338,                0.35329,                0.33497,                0.13503,                0.31069,                0.30094,                0.23808,                0.07461,                 2.1561,                 4.6442,                 2.3923,                0.93232,              0.0017545,              0.0017545,              0.0017545
                     65,                 1.7094,                 1.7577,                 1.2659,                0.85819,                0.44338,                0.35329,                0.33497,                0.13503,                0.31069,                0.30094,                0.23808,                0.07461,                 2.1561,                 4.6442,                 2.3923,                0.93232,              0.0017505,              0.0017505,              0.0017505
                     66,                 1.7603,                 2.0002,                 1.2498,                0.84974,                0.55615,                0.33764,                 0.3718,                0.14793,                0.33452,                0.34132,                0.25791,                0.07523,                 2.1368,                 3.5915,                 1.8039,                0.92915,              0.0017466,              0.0017466,              0.0017466
                     67,                 1.6701,                 1.7322,                 1.0313,                0.86298,                0.55615,                0.33764,                 0.3718,                0.14793,                0.33452,                0.34132,                0.25791,                0.07523,                 2.1368,                 3.5915,                 1.8039,                0.92915,              0.0017426,              0.0017426,              0.0017426
                     68,                 1.7605,                 1.9005,                 1.3909,                0.87786,                0.51905,                0.35329,                0.37782,                0.17283,                0.42477,                0.37425,                0.36908,                0.11749,                 1.9767,                 3.5138,                 1.4248,                0.90946,              0.0017386,              0.0017386,              0.0017386
                     69,                 1.8408,                 2.0763,                 1.2081,                0.85161,                0.51905,                0.35329,                0.37782,                0.17283,                0.42477,                0.37425,                0.36908,                0.11749,                 1.9767,                 3.5138,                 1.4248,                0.90946,              0.0017347,              0.0017347,              0.0017347
                     70,                 1.8205,                 1.8629,                 1.3802,                0.85558,                0.52688,                0.38922,                 0.4094,                0.17399,                0.45345,                0.35928,                0.36672,                0.11803,                 2.0343,                 3.6237,                 1.4631,                0.91192,              0.0017307,              0.0017307,              0.0017307
                     71,                 1.8232,                  1.936,                 1.2318,                0.93231,                0.52688,                0.38922,                 0.4094,                0.17399,                0.45345,                0.35928,                0.36672,                0.11803,                 2.0343,                 3.6237,                 1.4631,                0.91192,              0.0017268,              0.0017268,              0.0017268
                     72,                 1.6906,                 1.7404,                 1.1324,                0.85725,                0.58394,                0.38623,                 0.4087,                0.14643,                0.35747,                0.33832,                0.27754,                0.08749,                 2.1126,                 3.6769,                 1.7342,                0.90728,              0.0017228,              0.0017228,              0.0017228
                     73,                 1.8227,                 2.1407,                 1.6759,                0.85782,                0.58394,                0.38623,                 0.4087,                0.14643,                0.35747,                0.33832,                0.27754,                0.08749,                 2.1126,                 3.6769,                 1.7342,                0.90728,              0.0017188,              0.0017188,              0.0017188
                     74,                 1.6832,                 1.9882,                 1.1503,                0.87283,                0.52903,                0.33234,                0.33127,                0.12485,                0.42444,                0.26946,                0.25589,                0.07528,                 2.1261,                 3.3332,                 2.1749,                0.90444,              0.0017149,              0.0017149,              0.0017149
                     75,                 1.6618,                 1.8681,                 1.0766,                 0.8682,                0.52903,                0.33234,                0.33127,                0.12485,                0.42444,                0.26946,                0.25589,                0.07528,                 2.1261,                 3.3332,                 2.1749,                0.90444,              0.0017109,              0.0017109,              0.0017109
                     76,                 1.7116,                 1.6994,                 1.1018,                0.86527,                0.33471,                0.41617,                0.24752,                0.10302,                0.32762,                0.31437,                0.21467,                0.06739,                 2.0097,                 3.2882,                 2.5078,                0.89631,               0.001707,               0.001707,               0.001707
                     77,                 1.4743,                  1.788,                 1.0047,                0.87091,                0.33471,                0.41617,                0.24752,                0.10302,                0.32762,                0.31437,                0.21467,                0.06739,                 2.0097,                 3.2882,                 2.5078,                0.89631,               0.001703,               0.001703,               0.001703
                     78,                 1.6141,                 1.7987,                 1.0188,                0.83741,                0.37959,                0.39521,                0.28721,                0.12059,                0.38782,                 0.4097,                0.29538,                 0.0982,                 1.9505,                 3.1005,                 2.3194,                0.88742,               0.001699,               0.001699,               0.001699
                     79,                 1.7637,                 1.9765,                 1.0473,                0.84645,                0.37959,                0.39521,                0.28721,                0.12059,                0.38782,                 0.4097,                0.29538,                 0.0982,                 1.9505,                 3.1005,                 2.3194,                0.88742,              0.0016951,              0.0016951,              0.0016951
                     80,                 1.7191,                 1.9073,                 1.0937,                0.84449,                0.42586,                0.41529,                0.36648,                0.15593,                0.43981,                0.38623,                0.37039,                0.11906,                 1.9502,                  3.001,                 2.1159,                0.88731,              0.0016911,              0.0016911,              0.0016911
                     81,                 1.7448,                 1.9625,                 1.0721,                0.83392,                0.42586,                0.41529,                0.36648,                0.15593,                0.43981,                0.38623,                0.37039,                0.11906,                 1.9502,                  3.001,                 2.1159,                0.88731,              0.0016872,              0.0016872,              0.0016872
                     82,                 1.6077,                  1.573,                 0.9989,                0.84956,                0.44268,                0.46407,                0.41602,                0.17176,                0.38099,                0.42016,                0.34632,                 0.0879,                 1.9457,                 2.9608,                 2.1607,                0.88913,              0.0016832,              0.0016832,              0.0016832
                     83,                 1.6211,                 1.8234,                 1.0197,                0.85234,                0.44268,                0.46407,                0.41602,                0.17176,                0.38099,                0.42016,                0.34632,                 0.0879,                 1.9457,                 2.9608,                 2.1607,                0.88913,              0.0016792,              0.0016792,              0.0016792
                     84,                 1.8333,                  1.908,                 1.1274,                 0.8619,                0.55973,                0.42515,                0.43456,                0.17727,                0.37373,                0.36826,                0.32786,                0.09136,                 1.9689,                 2.8112,                 1.9251,                0.89409,              0.0016753,              0.0016753,              0.0016753
                     85,                 1.8149,                 1.9644,                   1.04,                0.86072,                0.55973,                0.42515,                0.43456,                0.17727,                0.37373,                0.36826,                0.32786,                0.09136,                 1.9689,                 2.8112,                 1.9251,                0.89409,              0.0016713,              0.0016713,              0.0016713
                     86,                 1.6301,                 1.7307,                 1.0134,                0.86865,                0.53975,                0.43713,                0.40942,                0.18771,                0.44851,                0.44316,                0.42043,                0.14837,                 1.9028,                    2.8,                 1.8067,                 0.9083,              0.0016674,              0.0016674,              0.0016674
                     87,                  1.542,                 1.8286,                0.99343,                0.84473,                0.53975,                0.43713,                0.40942,                0.18771,                0.44851,                0.44316,                0.42043,                0.14837,                 1.9028,                    2.8,                 1.8067,                 0.9083,              0.0016634,              0.0016634,              0.0016634
                     88,                 1.6262,                 1.7517,                0.94266,                0.85259,                0.58619,                0.42814,                0.43023,                0.19107,                0.45556,                0.43114,                0.41603,                0.15884,                 1.9008,                 2.6589,                 1.6565,                0.89961,              0.0016594,              0.0016594,              0.0016594
                     89,                 1.6819,                 1.8541,                 1.0509,                0.85082,                0.58619,                0.42814,                0.43023,                0.19107,                0.45556,                0.43114,                0.41603,                0.15884,                 1.9008,                 2.6589,                 1.6565,                0.89961,              0.0016555,              0.0016555,              0.0016555
                     90,                 1.6579,                 1.7782,                0.97193,                0.84592,                0.56241,                0.41018,                0.41764,                0.18869,                0.44353,                0.46707,                0.41788,                0.14408,                  1.866,                 2.7126,                 1.5538,                  0.894,              0.0016515,              0.0016515,              0.0016515
                     91,                 1.5526,                 1.8046,                0.98251,                0.82547,                0.56241,                0.41018,                0.41764,                0.18869,                0.44353,                0.46707,                0.41788,                0.14408,                  1.866,                 2.7126,                 1.5538,                  0.894,              0.0016476,              0.0016476,              0.0016476
                     92,                 1.5477,                 1.6878,                0.94051,                0.84382,                0.54496,                 0.4491,                0.44938,                0.20464,                0.48951,                0.41018,                0.43125,                0.13084,                 1.8808,                 2.7575,                 1.4384,                0.89113,              0.0016436,              0.0016436,              0.0016436
                     93,                 1.8205,                 2.3564,                 1.1431,                0.84052,                0.54496,                 0.4491,                0.44938,                0.20464,                0.48951,                0.41018,                0.43125,                0.13084,                 1.8808,                 2.7575,                 1.4384,                0.89113,              0.0016396,              0.0016396,              0.0016396
                     94,                 1.7001,                 1.7555,                 1.0849,                0.83088,                0.68407,                0.42515,                0.47537,                0.20753,                0.46045,                0.46707,                0.45607,                0.14775,                 1.9405,                 2.9686,                 1.3695,                0.89686,              0.0016357,              0.0016357,              0.0016357
                     95,                 1.6101,                 1.7568,                0.93923,                0.84284,                0.68407,                0.42515,                0.47537,                0.20753,                0.46045,                0.46707,                0.45607,                0.14775,                 1.9405,                 2.9686,                 1.3695,                0.89686,              0.0016317,              0.0016317,              0.0016317
                     96,                 1.6695,                 2.0426,                 1.0451,                0.84211,                0.53946,                0.44012,                0.43675,                0.19269,                0.45506,                0.49401,                0.44216,                0.14053,                 1.9975,                 3.2429,                 1.3504,                0.90359,              0.0016278,              0.0016278,              0.0016278
                     97,                 1.5994,                 1.6552,                 1.0136,                0.86462,                0.53946,                0.44012,                0.43675,                0.19269,                0.45506,                0.49401,                0.44216,                0.14053,                 1.9975,                 3.2429,                 1.3504,                0.90359,              0.0016238,              0.0016238,              0.0016238
                     98,                 1.5637,                 1.7945,                0.96589,                0.86271,                0.51092,                0.41916,                0.43269,                0.18869,                0.47886,                0.47605,                0.45587,                0.13557,                 1.9981,                 3.1675,                 1.3722,                0.89909,              0.0016198,              0.0016198,              0.0016198
                     99,                 1.7802,                 2.2096,                 1.1111,                0.83527,                0.51092,                0.41916,                0.43269,                0.18869,                0.47886,                0.47605,                0.45587,                0.13557,                 1.9981,                 3.1675,                 1.3722,                0.89909,              0.0016159,              0.0016159,              0.0016159
                    100,                 1.5856,                 1.9509,                 1.0039,                 0.8415,                0.58064,                0.45509,                 0.4692,                0.20284,                0.52624,                0.46407,                0.46219,                0.14817,                 1.9197,                 2.7624,                  1.325,                0.89593,              0.0016119,              0.0016119,              0.0016119
                    101,                 1.8957,                 2.4758,                 1.2642,                 0.8504,                0.58064,                0.45509,                 0.4692,                0.20284,                0.52624,                0.46407,                0.46219,                0.14817,                 1.9197,                 2.7624,                  1.325,                0.89593,               0.001608,               0.001608,               0.001608
                    102,                 1.8138,                   2.12,                 1.1123,                0.83471,                0.57783,                0.47305,                0.47948,                0.21507,                0.47388,                0.46407,                0.41393,                0.12931,                 1.9344,                 2.6592,                 1.4138,                0.89267,               0.001604,               0.001604,               0.001604
                    103,                 1.6024,                 1.8294,                0.97411,                0.85019,                0.57783,                0.47305,                0.47948,                0.21507,                0.47388,                0.46407,                0.41393,                0.12931,                 1.9344,                 2.6592,                 1.4138,                0.89267,                 0.0016,                 0.0016,                 0.0016
                    104,                 1.6297,                 1.6899,                0.95663,                0.84036,                0.60006,                0.48515,                0.49327,                0.22394,                 0.5037,                0.44311,                0.43925,                0.14864,                  1.845,                 2.6284,                 1.3489,                0.88599,              0.0015961,              0.0015961,              0.0015961
                    105,                 1.5712,                   1.76,                0.95333,                0.82899,                0.60006,                0.48515,                0.49327,                0.22394,                 0.5037,                0.44311,                0.43925,                0.14864,                  1.845,                 2.6284,                 1.3489,                0.88599,              0.0015921,              0.0015921,              0.0015921
                    106,                 1.6656,                 2.0302,                0.96919,                0.83382,                0.61482,                0.43489,                0.46239,                0.19851,                0.54764,                0.48934,                0.50062,                0.17931,                 1.8955,                 2.6478,                 1.4757,                0.89592,              0.0015882,              0.0015882,              0.0015882
                    107,                 1.6541,                 1.7669,                0.89543,                0.82833,                0.61482,                0.43489,                0.46239,                0.19851,                0.54764,                0.48934,                0.50062,                0.17931,                 1.8955,                 2.6478,                 1.4757,                0.89592,              0.0015842,              0.0015842,              0.0015842
