                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                0.58455,                  0.828,                0.53603,                0.92402,                0.01389,                0.00108,                0.00706,                0.00285,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                    nan,              0.0010586,              0.0010586,              0.0010586
                     12,                0.53394,                0.83927,                 0.5006,                0.91961,                0.01389,                0.00108,                0.00706,                0.00285,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                    nan,              0.0011543,              0.0011543,              0.0011543
                     13,                0.55599,                0.86344,                0.53269,                0.91947,                0.00413,                0.00271,                0.00206,                0.00045,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                    nan,              0.0012496,              0.0012496,              0.0012496
                     14,                 0.5385,                0.83461,                0.59505,                0.91743,                0.00688,                0.00922,                0.00348,                0.00143,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                    nan,              0.0013445,              0.0013445,              0.0013445
                     15,                0.57394,                 0.8738,                0.55549,                0.94035,                0.01338,                 0.0385,                0.00699,                0.00247,                0.00716,                0.02061,                0.00367,                0.00098,                    nan,                    nan,                    nan,                    nan,               0.001439,               0.001439,               0.001439
                     16,                0.59716,                0.95477,                0.63611,                0.95194,                0.01538,                0.04447,                0.00806,                0.00325,                0.00113,                0.00325,                0.00058,                0.00013,                    nan,                    nan,                    nan,                    nan,              0.0015331,              0.0015331,              0.0015331
                     17,                0.64846,                0.93196,                 0.6507,                0.94408,                0.01227,                0.04393,                0.00646,                0.00252,                0.00697,                0.02495,                0.00359,                0.00111,                    nan,                    nan,                    nan,                    nan,              0.0016268,              0.0016268,              0.0016268
                     18,                0.64512,                0.83864,                0.55931,                0.94682,                0.00864,                0.03091,                0.00447,                0.00176,                0.00061,                0.00217,                0.00031,                  8e-05,                    nan,                    nan,                    nan,                    nan,              0.0017201,              0.0017201,              0.0017201
                     19,                 0.6575,                 0.9844,                 0.6403,                0.97837,                0.11467,                0.39967,                0.08469,                0.06106,                0.10799,                0.37907,                 0.0789,                0.04886,                    nan,                    nan,                    nan,                    nan,               0.001813,               0.001813,               0.001813
                     20,                0.75718,                 1.0133,                0.57452,                0.97217,                0.01892,                0.05098,                0.01019,                0.00673,                0.01248,                0.03362,                0.00642,                0.00472,                    nan,                    nan,                    nan,                    nan,              0.0019055,              0.0019055,              0.0019055
                     21,                0.65781,                  1.016,                0.58089,                0.97708,                0.19924,                0.41703,                0.14501,                0.09965,                0.19326,                0.37039,                0.13237,                0.07316,                    nan,                    nan,                    nan,                    nan,              0.0019208,              0.0019208,              0.0019208
                     22,                 0.6112,                0.93322,                0.50901,                0.93991,                0.32225,                 0.6372,                0.26056,                0.18834,                0.31349,                0.61171,                0.24473,                0.13939,                0.94355,                 806.24,                    inf,                 1.6683,              0.0019208,              0.0019208,              0.0019208
                     23,                0.58827,                 1.0766,                0.50772,                0.93948,                0.56632,                0.59165,                0.46295,                0.33214,                0.55915,                0.58568,                0.45189,                0.27447,                0.92527,                 3.9265,                 2.1848,                 1.1408,              0.0019168,              0.0019168,              0.0019168
                     24,                0.61211,                0.98627,                0.51532,                0.92869,                0.70314,                0.63581,                0.60873,                0.44553,                0.69003,                0.61207,                0.57413,                  0.347,                0.87918,                 3.6263,                 1.5682,                 1.1188,              0.0019129,              0.0019129,              0.0019129
                     25,                0.60185,                0.87316,                0.53489,                0.94804,                0.71483,                0.58568,                0.58929,                 0.4182,                0.69793,                0.55803,                0.54394,                0.31319,                  1.015,                 5.4683,                 1.1416,                 1.1636,              0.0019089,              0.0019089,              0.0019089
                     26,                0.61084,                0.91258,                0.58883,                0.96035,                0.59624,                0.60683,                0.46429,                0.34375,                0.57374,                0.57809,                0.43434,                0.26436,                0.87316,                 6.1356,                    inf,                 1.0764,               0.001905,               0.001905,               0.001905
                     27,                0.59742,                0.84419,                0.57877,                0.95003,                0.75698,                0.59628,                0.64312,                0.47946,                0.76769,                0.57267,                0.61676,                0.37457,                0.90206,                 4.2625,                 1.3125,                 1.1148,               0.001901,               0.001901,               0.001901
                     28,                0.62454,                0.80611,                0.54864,                0.95763,                0.40859,                0.58243,                0.30147,                0.22269,                0.40022,                 0.5705,                0.28755,                0.17731,                0.96551,                 70.674,                    inf,                 2.0383,               0.001897,               0.001897,               0.001897
                     29,                0.56451,                0.79723,                0.52732,                0.93659,                0.15043,                0.49132,                0.11065,                0.07806,                0.14208,                0.46041,                0.10156,                0.06612,                    nan,                    nan,                    nan,                    nan,              0.0018931,              0.0018931,              0.0018931
                     30,                0.54469,                0.73605,                0.54291,                0.92005,                0.49242,                0.59761,                0.35822,                0.26007,                0.48029,                0.57755,                0.34549,                0.22528,                0.95184,                    nan,                    inf,                 3.3137,              0.0018891,              0.0018891,              0.0018891
                     31,                0.52703,                0.79267,                0.52103,                0.91634,                0.76945,                0.69137,                  0.714,                0.55312,                0.78235,                0.67137,                0.70175,                 0.4685,                0.74198,                 2.4932,                0.89002,                 1.0374,              0.0018852,              0.0018852,              0.0018852
                     32,                0.54139,                0.80785,                0.54884,                0.93866,                0.78896,                0.72397,                0.72929,                0.53401,                0.77194,                0.73319,                0.72443,                0.47796,                 0.8022,                 2.3674,                 1.0601,                 1.0296,              0.0018812,              0.0018812,              0.0018812
                     33,                0.56718,                0.80798,                0.48237,                  0.909,                0.80487,                 0.7046,                0.73436,                0.53116,                 0.8065,                0.69469,                0.72652,                0.47197,                0.93207,                 2.8264,                 1.1295,                  1.113,              0.0018772,              0.0018772,              0.0018772
                     34,                0.57998,                0.76364,                0.49499,                0.93309,                0.82146,                0.72234,                0.75316,                0.56728,                0.82964,                0.70777,                0.74927,                0.51563,                0.84737,                 2.4447,                0.88675,                 1.0889,              0.0018733,              0.0018733,              0.0018733
                     35,                0.55072,                0.75905,                 0.4743,                0.91867,                0.81665,                0.69321,                 0.7391,                0.57111,                0.83085,                0.68194,                0.73859,                0.51288,                0.80139,                 2.3116,                0.89696,                 1.0695,              0.0018693,              0.0018693,              0.0018693
                     36,                0.60115,                0.76864,                0.49806,                0.93232,                0.85102,                0.70662,                0.74876,                0.56329,                0.84693,                0.69414,                0.73587,                0.48326,                0.78308,                 2.0401,                 0.7892,                 1.0489,              0.0018654,              0.0018654,              0.0018654
                     37,                0.50148,                0.65361,                0.47762,                0.90294,                0.80602,                0.71638,                0.74466,                0.56644,                0.80414,                0.71471,                0.74637,                0.50553,                0.75093,                 1.9835,                0.75643,                 1.0298,              0.0018614,              0.0018614,              0.0018614
                     38,                0.55029,                0.72133,                0.47628,                0.92256,                0.81675,                0.67436,                0.71558,                0.52212,                0.81853,                 0.6692,                0.71524,                0.48868,                0.89178,                 2.0842,                0.82029,                 1.1046,              0.0018574,              0.0018574,              0.0018574
                     39,                0.52487,                0.69095,                0.45884,                0.90849,                0.79716,                0.69631,                0.73077,                0.55565,                0.81808,                0.67245,                0.72266,                0.49318,                0.82612,                 2.0005,                0.69422,                 1.0668,              0.0018535,              0.0018535,              0.0018535
                     40,                0.48379,                 0.7113,                 0.5273,                0.92001,                0.80944,                0.65022,                0.69181,                0.50958,                0.80649,                0.63774,                0.68878,                0.44676,                 0.8535,                 2.0571,                0.79775,                 1.1007,              0.0018495,              0.0018495,              0.0018495
                     41,                0.54137,                 0.7249,                0.47097,                0.90961,                 0.8432,                0.73197,                 0.7556,                0.56516,                0.84744,                0.71697,                0.75166,                0.50461,                0.79659,                 1.9909,                 0.6894,                 1.0393,              0.0018456,              0.0018456,              0.0018456
                     42,                0.50227,                0.69121,                 0.4876,                0.92643,                0.83787,                0.73807,                0.76904,                0.59863,                 0.8429,                0.72741,                0.76727,                  0.523,                0.72912,                 1.9101,                0.66003,                  1.019,              0.0018416,              0.0018416,              0.0018416
                     43,                0.49466,                0.71913,                0.43047,                0.90601,                0.83784,                0.72343,                0.74959,                0.57619,                 0.8333,                0.69685,                0.73753,                0.50204,                0.75953,                 1.9482,                0.63187,                 1.0145,              0.0018376,              0.0018376,              0.0018376
                     44,                0.49132,                0.65905,                0.43996,                0.89238,                0.85459,                0.72343,                0.75342,                0.57747,                0.86486,                0.70282,                0.74373,                 0.5116,                0.78796,                 2.0969,                0.61729,                 1.0609,              0.0018337,              0.0018337,              0.0018337
                     45,                0.52572,                0.72244,                0.47052,                0.92329,                 0.8455,                0.74194,                0.76666,                0.58305,                0.85377,                 0.7218,                0.76522,                0.52646,                0.78185,                 1.9355,                0.61441,                 1.0516,              0.0018297,              0.0018297,              0.0018297
                     46,                0.51627,                0.65005,                0.42887,                0.88654,                0.83543,                0.75542,                0.77316,                0.57893,                0.84827,                0.73067,                0.76882,                0.51729,                0.79126,                 1.7993,                0.66254,                 1.0348,              0.0018258,              0.0018258,              0.0018258
                     47,                0.49074,                0.66495,                0.44678,                0.89684,                0.85124,                0.73234,                0.76887,                0.57561,                0.85074,                0.71638,                0.76238,                0.52364,                0.78856,                 1.8329,                0.60285,                 1.0311,              0.0018218,              0.0018218,              0.0018218
                     48,                0.49909,                0.60137,                0.44546,                0.90139,                0.84887,                0.73373,                0.77151,                 0.5938,                0.83408,                0.72072,                0.76171,                0.51511,                0.73632,                 1.8956,                0.62884,                 1.0205,              0.0018178,              0.0018178,              0.0018178
                     49,                0.46051,                 0.6105,                0.40931,                0.88566,                0.84469,                0.70987,                0.75906,                0.57147,                0.83563,                0.70303,                0.75255,                0.51739,                0.80204,                 2.0109,                0.67949,                 1.0411,              0.0018139,              0.0018139,              0.0018139
                     50,                0.46782,                0.58979,                0.39313,                0.88355,                0.79934,                 0.6913,                0.73976,                0.56344,                 0.8244,                0.66269,                0.73393,                0.51209,                0.77468,                 2.3012,                0.65925,                 1.0482,              0.0018099,              0.0018099,              0.0018099
                     51,                0.50538,                 0.6511,                0.42715,                0.89984,                0.75304,                0.68601,                0.71916,                0.54423,                0.79384,                0.64371,                0.70964,                0.47937,                0.79931,                 2.3209,                0.63704,                 1.0693,               0.001806,               0.001806,               0.001806
                     52,                0.45777,                 0.5854,                0.40934,                0.88125,                0.84684,                0.73265,                0.76902,                0.58837,                0.84672,                0.70698,                0.76014,                0.52363,                0.77294,                 1.9065,                0.58423,                 1.0244,               0.001802,               0.001802,               0.001802
                     53,                 0.4951,                0.65869,                0.39992,                0.88241,                0.85229,                0.73222,                0.77521,                0.60576,                0.85891,                0.71692,                0.76743,                0.53228,                0.72416,                 1.8579,                 0.5797,                0.98945,               0.001798,               0.001798,               0.001798
                     54,                0.47426,                0.60185,                0.41694,                0.90313,                0.85042,                0.72126,                0.76561,                0.60734,                0.86539,                0.70662,                0.76189,                 0.5386,                0.70329,                 1.8791,                0.53799,                0.99023,              0.0017941,              0.0017941,              0.0017941
                     55,                0.45166,                 0.5676,                0.38888,                0.88141,                 0.8592,                0.71808,                0.76523,                0.59853,                0.87198,                0.70987,                0.76648,                0.55213,                0.71459,                 1.9397,                0.53859,                0.98654,              0.0017901,              0.0017901,              0.0017901
                     56,                0.44919,                0.60024,                0.38199,                0.87833,                 0.8384,                0.69685,                0.74422,                0.57796,                0.86764,                 0.6833,                0.73887,                0.51646,                0.76434,                 1.8942,                0.57077,                  1.023,              0.0017862,              0.0017862,              0.0017862
                     57,                0.47516,                0.61596,                0.40183,                0.88386,                0.86388,                0.69957,                 0.7545,                0.59405,                0.87608,                0.68629,                0.74116,                0.52177,                0.72208,                 1.9059,                0.58003,                 1.0044,              0.0017822,              0.0017822,              0.0017822
                     58,                0.46336,                0.65768,                0.39362,                0.88645,                0.87331,                0.71312,                0.76686,                0.61442,                 0.8937,                0.69414,                0.75433,                0.54663,                0.70639,                 1.7467,                0.53567,                0.98717,              0.0017782,              0.0017782,              0.0017782
                     59,                0.49385,                 0.6669,                0.41413,                0.90002,                0.85325,                0.73102,                 0.7688,                0.60638,                0.87183,                0.69794,                 0.7565,                0.53021,                0.72854,                 1.9146,                0.56641,                 1.0047,              0.0017743,              0.0017743,              0.0017743
                     60,                0.46274,                0.59219,                0.40029,                0.87178,                0.85986,                0.74783,                0.77837,                0.61804,                0.87596,                0.72761,                 0.7768,                0.56127,                0.70657,                 1.7693,                0.54818,                 1.0104,              0.0017703,              0.0017703,              0.0017703
                     61,                0.51173,                0.64084,                0.41798,                0.90114,                0.84441,                0.73915,                0.77349,                0.60917,                0.87029,                0.70879,                0.76869,                0.55046,                0.71942,                  1.827,                0.51914,                 1.0111,              0.0017664,              0.0017664,              0.0017664
                     62,                0.48925,                0.64786,                 0.4066,                0.88856,                0.83697,                0.71692,                0.76209,                0.57908,                0.85292,                0.68492,                0.74863,                0.52443,                0.80636,                 2.2376,                0.55267,                  1.034,              0.0017624,              0.0017624,              0.0017624
                     63,                  0.499,                0.59073,                0.40446,                0.87835,                0.83707,                0.73048,                0.76842,                0.58211,                0.87393,                0.68043,                0.75763,                0.52891,                0.82439,                 2.1825,                0.55683,                 1.0396,              0.0017584,              0.0017584,              0.0017584
                     64,                0.49446,                0.73392,                0.43406,                0.90988,                0.85912,                0.73102,                0.76935,                0.60911,                0.86815,                0.71055,                0.76302,                0.54516,                0.67782,                  1.717,                0.52756,                0.98473,              0.0017545,              0.0017545,              0.0017545
                     65,                0.45451,                0.59333,                0.38967,                0.88496,                0.88406,                0.70708,                0.76375,                 0.5994,                0.87262,                0.69473,                 0.7564,                0.53076,                0.70642,                 1.9479,                0.52463,                 1.0031,              0.0017505,              0.0017505,              0.0017505
                     66,                 0.4612,                0.64671,                0.38944,                0.88154,                0.88131,                0.72505,                0.77684,                0.59937,                0.86477,                 0.7115,                0.76692,                0.53596,                 0.7668,                  2.137,                0.51941,                 1.0351,              0.0017466,              0.0017466,              0.0017466
                     67,                0.46939,                 0.6034,                0.47328,                0.90144,                0.87727,                0.74892,                 0.7856,                0.62104,                0.86163,                0.73953,                 0.7798,                0.55719,                0.71812,                 1.8363,                0.49568,                 1.0089,              0.0017426,              0.0017426,              0.0017426
                     68,                 0.4739,                0.55967,                0.38034,                0.87195,                0.86035,                0.72836,                0.77609,                0.59389,                0.88524,                0.68547,                 0.7624,                0.52959,                 0.7834,                 1.8269,                0.56416,                 1.0352,              0.0017386,              0.0017386,              0.0017386
                     69,                0.41624,                0.53551,                0.37827,                0.87174,                0.87522,                0.70933,                0.76783,                0.59847,                0.87575,                0.69184,                0.75826,                0.54032,                0.77709,                 1.9699,                0.55601,                 1.0267,              0.0017347,              0.0017347,              0.0017347
                     70,                0.42965,                0.59828,                0.34622,                0.86427,                0.86649,                 0.7359,                  0.776,                0.62138,                0.89249,                0.69631,                0.76605,                0.54826,                0.69283,                 1.7785,                0.53747,                0.99289,              0.0017307,              0.0017307,              0.0017307
                     71,                0.44433,                0.61865,                0.36233,                0.87325,                0.87634,                0.73788,                0.78065,                0.61884,                 0.8824,                0.72343,                0.77399,                0.54837,                0.71158,                 1.6299,                0.51618,                0.98971,              0.0017268,              0.0017268,              0.0017268
                     72,                0.42251,                0.52045,                0.34136,                  0.849,                0.86741,                0.72831,                0.77364,                0.60629,                0.87191,                0.71475,                0.76669,                0.52937,                 0.7326,                 1.9122,                0.53007,                0.98825,              0.0017228,              0.0017228,              0.0017228
                     73,                0.42933,                 0.5411,                0.35555,                0.86597,                0.87858,                 0.7359,                0.78497,                0.62476,                0.90417,                0.70553,                0.77638,                0.54897,                0.69115,                 1.8069,                0.48135,                0.98284,              0.0017188,              0.0017188,              0.0017188
                     74,                 0.4127,                0.53329,                0.33622,                0.85054,                0.86181,                0.74742,                0.78432,                0.61136,                 0.8541,                0.73482,                0.78138,                0.57155,                0.74738,                 1.9179,                0.50672,                  1.002,              0.0017149,              0.0017149,              0.0017149
                     75,                0.42984,                0.57275,                0.35945,                0.86958,                0.85533,                0.73101,                0.77635,                0.61448,                 0.8818,                 0.7077,                0.77687,                0.57358,                0.73438,                 1.9342,                0.52002,                 1.0119,              0.0017109,              0.0017109,              0.0017109
                     76,                0.43883,                0.55403,                0.34456,                0.85088,                0.86808,                0.71095,                0.76742,                0.60783,                0.89081,                0.69306,                0.76814,                0.54548,                0.73243,                 2.3504,                0.54552,                 1.0097,               0.001707,               0.001707,               0.001707
                     77,                0.42732,                 0.5526,                0.33449,                0.85665,                0.85487,                0.74108,                0.77655,                0.61029,                0.86079,                0.72429,                0.77755,                0.56153,                0.73807,                 2.1952,                0.53506,                 1.0038,               0.001703,               0.001703,               0.001703
                     78,                0.41527,                0.54785,                0.33417,                0.85721,                0.87388,                0.75152,                0.79349,                0.63632,                 0.8635,                0.73755,                0.79167,                0.58123,                0.69778,                  1.619,                0.47399,                 0.9926,               0.001699,               0.001699,               0.001699
                     79,                0.40005,                0.53459,                0.33061,                0.85958,                0.86014,                0.75488,                0.79441,                0.63681,                 0.8637,                0.73542,                0.79686,                 0.5807,                0.70248,                 1.4833,                0.48348,                 1.0014,              0.0016951,              0.0016951,              0.0016951
                     80,                0.40232,                0.55515,                0.32804,                0.85123,                0.85474,                0.71855,                 0.7716,                0.61985,                0.87921,                0.70654,                0.77263,                0.55489,                0.69537,                 1.4712,                0.49805,                 1.0057,              0.0016911,              0.0016911,              0.0016911
                     81,                0.42935,                0.56598,                0.37223,                0.89797,                0.89694,                0.69902,                 0.7771,                0.61998,                0.89994,                0.69902,                0.77956,                0.56746,                0.68965,                 1.4771,                0.49045,                 1.0013,              0.0016872,              0.0016872,              0.0016872
                     82,                 0.4196,                 0.5955,                0.35017,                0.87977,                0.89518,                0.69089,                0.76414,                0.60983,                0.89658,                0.69197,                0.76643,                0.55571,                0.69777,                 1.5641,                 0.4945,                 1.0079,              0.0016832,              0.0016832,              0.0016832
                     83,                0.41377,                 0.5428,                0.35765,                0.87012,                0.86254,                0.72668,                0.77146,                0.61392,                0.88539,                0.70879,                0.77215,                0.56243,                0.69721,                 1.7456,                0.48684,                 1.0083,              0.0016792,              0.0016792,              0.0016792
                     84,                0.42169,                0.60298,                0.36526,                0.87166,                0.85901,                0.73352,                0.78642,                 0.6266,                0.87544,                0.70553,                0.78006,                0.56326,                0.70351,                 1.8055,                0.48512,                 1.0159,              0.0016753,              0.0016753,              0.0016753
                     85,                0.43955,                0.56967,                0.35215,                0.86062,                0.85878,                0.74892,                0.78744,                0.62395,                0.87181,                0.71855,                0.77764,                0.55654,                0.72463,                  1.754,                0.48202,                 1.0136,              0.0016713,              0.0016713,              0.0016713
                     86,                0.43166,                0.57107,                0.36885,                0.86989,                0.86138,                0.75163,                0.78937,                0.61798,                0.84976,                0.74078,                0.78149,                0.56098,                0.72358,                 1.6021,                0.49718,                 1.0129,              0.0016674,              0.0016674,              0.0016674
                     87,                0.42231,                0.53112,                0.33693,                 0.8654,                0.85648,                0.74437,                0.78702,                0.62126,                 0.8637,                0.71963,                0.77897,                0.55312,                0.70797,                 1.5131,                0.51257,                 1.0064,              0.0016634,              0.0016634,              0.0016634
                     88,                0.42648,                0.53581,                0.36174,                0.86885,                0.84612,                 0.7067,                0.77736,                0.61508,                0.85081,                0.68965,                0.76896,                0.55483,                0.73881,                 1.6811,                0.51545,                 1.0062,              0.0016594,              0.0016594,              0.0016594
                     89,                 0.4116,                0.51724,                0.33179,                0.84648,                0.83977,                 0.7077,                0.77728,                0.61731,                 0.8988,                0.66463,                0.77398,                0.55267,                0.71936,                 1.5489,                 0.5045,                 1.0005,              0.0016555,              0.0016555,              0.0016555
                     90,                0.41157,                0.54242,                0.33961,                0.86791,                0.89245,                0.70651,                0.78327,                0.62801,                0.88878,                0.69902,                0.78116,                0.56225,                0.69426,                 1.5222,                0.50348,                  1.004,              0.0016515,              0.0016515,              0.0016515
                     91,                0.39409,                0.50803,                0.32575,                0.85029,                0.88306,                 0.7397,                0.78762,                0.61963,                0.86879,                0.73249,                0.78418,                0.57067,                0.72752,                  1.734,                0.51038,                 1.0132,              0.0016476,              0.0016476,              0.0016476
                     92,                0.41001,                0.54484,                0.33843,                0.85547,                0.87519,                 0.7256,                0.77215,                0.61119,                0.88373,                0.70895,                0.77072,                0.56006,                0.70413,                 1.7003,                0.49357,                 1.0094,              0.0016436,              0.0016436,              0.0016436
                     93,                0.39129,                  0.497,                0.32253,                0.84976,                0.86983,                0.72668,                0.77122,                  0.606,                0.87398,                0.72614,                0.77658,                0.57043,                0.73501,                 1.8176,                0.50053,                 1.0181,              0.0016396,              0.0016396,              0.0016396
                     94,                0.40232,                 0.5047,                0.33829,                0.85632,                 0.8668,                0.74464,                  0.777,                0.61194,                0.87707,                0.72885,                0.77841,                0.57622,                0.71837,                 1.8475,                0.50502,                 1.0079,              0.0016357,              0.0016357,              0.0016357
                     95,                0.39281,                0.48671,                0.32693,                0.85493,                0.87633,                0.73915,                0.77635,                 0.6192,                0.86881,                0.73265,                0.77421,                0.56364,                0.69292,                 1.7873,                0.48941,                0.99013,              0.0016317,              0.0016317,              0.0016317
                     96,                0.41209,                0.52562,                0.32632,                0.85532,                0.88379,                0.73373,                0.77951,                0.60499,                0.88994,                0.72351,                0.78007,                0.56662,                0.72693,                 1.7995,                 0.4957,                0.99766,              0.0016278,              0.0016278,              0.0016278
                     97,                0.40364,                0.49618,                 0.3164,                0.85032,                0.88227,                0.74783,                0.78356,                0.62274,                0.86869,                0.73548,                0.77703,                0.56134,                0.67649,                 1.7539,                0.48148,                0.98752,              0.0016238,              0.0016238,              0.0016238
                     98,                0.39597,                0.48699,                0.32047,                0.85331,                0.89327,                0.73074,                0.77374,                 0.6129,                0.88488,                0.72111,                0.76634,                 0.5513,                0.69572,                 1.7761,                0.49434,                 1.0041,              0.0016198,              0.0016198,              0.0016198
                     99,                0.37549,                 0.4726,                0.29002,                0.83878,                0.88877,                0.72798,                0.77387,                0.60995,                0.89197,                0.71367,                0.76842,                0.56589,                0.71925,                 1.7742,                0.51525,                 1.0084,              0.0016159,              0.0016159,              0.0016159
                    100,                 0.4104,                0.50664,                0.32782,                0.84713,                0.89108,                0.71855,                 0.7789,                0.61854,                0.88456,                0.70336,                0.77129,                0.56871,                0.69928,                 1.6299,                0.50082,                 1.0004,              0.0016119,              0.0016119,              0.0016119
                    101,                0.38927,                0.49433,                0.31644,                 0.8517,                0.89363,                0.71204,                0.77452,                0.61051,                 0.8871,                0.69523,                 0.7685,                0.55715,                0.72698,                 1.6443,                0.48668,                 1.0041,               0.001608,               0.001608,               0.001608
                    102,                0.39894,                0.50608,                0.32453,                0.84755,                0.89036,                0.72221,                0.78529,                0.62464,                0.87707,                0.70421,                0.77414,                0.56494,                0.70184,                 1.6229,                0.47095,                 1.0021,               0.001604,               0.001604,               0.001604
                    103,                0.37676,                0.46136,                   0.31,                0.84217,                0.86332,                0.74078,                0.78768,                0.64266,                0.86836,                0.70879,                0.77551,                0.55975,                0.65301,                 1.5332,                0.46454,                0.99214,                 0.0016,                 0.0016,                 0.0016
                    104,                0.40578,                0.49019,                0.33203,                0.86914,                0.87337,                0.74429,                0.79508,                0.62953,                0.85375,                0.74079,                 0.7936,                0.57773,                0.74354,                 1.5032,                0.47848,                 1.0179,              0.0015961,              0.0015961,              0.0015961
                    105,                0.41062,                0.51502,                0.31697,                0.85002,                0.87774,                0.74566,                  0.793,                0.64181,                0.86871,                0.72234,                0.78677,                0.56778,                0.67944,                  1.462,                0.45012,                0.99833,              0.0015921,              0.0015921,              0.0015921
                    106,                0.35998,                0.44897,                0.29515,                0.83662,                 0.8869,                0.73482,                0.79397,                 0.6437,                0.88015,                0.71692,                0.78403,                0.55918,                0.66841,                 1.4696,                0.45182,                0.99954,              0.0015882,              0.0015882,              0.0015882
                    107,                0.37746,                0.48099,                0.30225,                0.84668,                0.88294,                0.73482,                0.79504,                0.64032,                0.87291,                0.72126,                0.78683,                0.56127,                0.66985,                 1.4828,                0.46055,                0.99953,              0.0015842,              0.0015842,              0.0015842
                    108,                0.39379,                0.49892,                0.32175,                0.85422,                0.87232,                0.74892,                0.78968,                0.61902,                0.85779,                0.74024,                0.78893,                0.56972,                0.72219,                  1.675,                0.48614,                 1.0225,              0.0015802,              0.0015802,              0.0015802
                    109,                0.39818,                0.55445,                0.33259,                0.85626,                 0.8545,                0.74524,                0.78889,                0.62491,                0.85829,                0.73244,                0.78768,                0.57546,                0.70556,                 1.7988,                0.50896,                 1.0148,              0.0015763,              0.0015763,              0.0015763
                    110,                 0.3698,                0.49378,                0.30898,                0.85209,                0.85891,                 0.7397,                0.78567,                0.62592,                0.86031,                0.72808,                0.78265,                0.56887,                0.70216,                 1.8567,                0.49124,                  1.019,              0.0015723,              0.0015723,              0.0015723
                    111,                0.38347,                0.49882,                0.30517,                0.85561,                0.86324,                0.73593,                0.78421,                0.62312,                0.84998,                0.72207,                0.77879,                0.56243,                0.70812,                 1.9148,                0.47807,                 1.0125,              0.0015684,              0.0015684,              0.0015684
