                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                  1.853,                 2.4582,                 1.4824,                0.91113,                0.40053,                0.46407,                 0.3007,                0.11662,                0.31134,                0.35928,                0.20609,                0.05823,                 1.9357,                 2.6428,                 3.3917,                0.89196,             0.00093343,             0.00093343,             0.00093343
                     26,                 1.8931,                 2.2995,                 1.2875,                0.87404,                0.48443,                 0.3503,                 0.3565,                0.14116,                0.25833,                 0.2994,                0.20546,                0.05126,                 2.0504,                 2.6469,                 2.4912,                0.89226,             0.00096951,             0.00096951,             0.00096951
                     27,                 1.9379,                 2.3123,                 1.2487,                0.87179,                0.43855,                0.37725,                0.38238,                0.15678,                0.32257,                0.28743,                0.25205,                0.06865,                 2.0304,                 2.5562,                 2.2868,                0.89161,              0.0010054,              0.0010054,              0.0010054
                     28,                 1.7555,                 2.1653,                 1.2361,                0.86129,                0.43855,                0.37725,                0.38238,                0.15678,                0.32257,                0.28743,                0.25205,                0.06865,                 2.0304,                 2.5562,                 2.2868,                0.89161,              0.0010412,              0.0010412,              0.0010412
                     29,                  1.812,                 2.2205,                 1.2288,                0.85262,                0.51758,                0.38623,                0.38883,                0.16342,                0.42457,                0.32473,                 0.3209,                0.09079,                 1.9868,                 2.6941,                 2.4284,                0.89505,              0.0010768,              0.0010768,              0.0010768
                     30,                 2.2064,                 3.3134,                 1.6214,                0.87708,                0.59326,                0.36228,                0.39852,                0.15813,                0.49596,                0.35329,                 0.3576,                0.10406,                 2.0142,                 2.9626,                  2.241,                0.90043,              0.0011122,              0.0011122,              0.0011122
                     31,                 1.8072,                 1.9463,                 1.2017,                0.87373,                0.59326,                0.36228,                0.39852,                0.15813,                0.49596,                0.35329,                 0.3576,                0.10406,                 2.0142,                 2.9626,                  2.241,                0.90043,              0.0011475,              0.0011475,              0.0011475
                     32,                 1.7674,                  2.286,                 1.4122,                0.91655,                0.48818,                0.44311,                0.40769,                0.15177,                0.37911,                0.38024,                0.30669,                0.07784,                 2.1037,                 3.2056,                  1.913,                 0.8996,              0.0011827,              0.0011827,              0.0011827
                     33,                 1.8465,                  2.329,                 1.2007,                0.85209,                0.47314,                0.41018,                 0.3785,                0.14202,                 0.3511,                0.32724,                 0.2461,                0.06315,                 2.1753,                 3.0904,                 1.8803,                0.91153,              0.0012176,              0.0012176,              0.0012176
                     34,                 1.7191,                 1.9724,                  1.164,                0.88105,                0.47314,                0.41018,                 0.3785,                0.14202,                 0.3511,                0.32724,                 0.2461,                0.06315,                 2.1753,                 3.0904,                 1.8803,                0.91153,              0.0012524,              0.0012524,              0.0012524
                     35,                 2.1409,                 2.6468,                 1.4626,                0.86391,                0.45805,                0.42765,                0.38263,                0.14246,                 0.3141,                0.32635,                0.24756,                0.07093,                 2.0852,                 3.1623,                 1.8498,                 0.8935,              0.0012871,              0.0012871,              0.0012871
                     36,                 1.9099,                 2.2173,                 1.2588,                0.87789,                0.48237,                0.35629,                0.36629,                0.14141,                 0.2803,                 0.3024,                0.22154,                0.06129,                 2.1297,                 3.7041,                 1.8405,                0.90938,              0.0013216,              0.0013216,              0.0013216
                     37,                 1.7725,                 2.0985,                 1.1234,                0.86599,                0.48237,                0.35629,                0.36629,                0.14141,                 0.2803,                 0.3024,                0.22154,                0.06129,                 2.1297,                 3.7041,                 1.8405,                0.90938,              0.0013559,              0.0013559,              0.0013559
