                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.7977,                 2.4371,                 1.3621,                0.87817,                0.05116,                0.22156,                0.03605,                0.01634,                0.04867,                0.21856,                0.03448,                0.01429,                    nan,                 643.02,                    nan,                    nan,             0.00041168,             0.00041168,             0.00041168
                     12,                 1.9195,                 2.4786,                 1.3755,                 0.8872,                0.02933,                0.13174,                 0.0166,                 0.0068,                  0.034,                0.15269,                 0.0196,                0.00892,                    nan,                    nan,                    nan,                    nan,             0.00044998,             0.00044998,             0.00044998
                     13,                 1.8951,                 2.5077,                 1.6959,                0.89775,                  0.018,                0.08084,                0.00973,                0.00466,                0.02067,                0.09281,                0.01132,                0.00363,                    nan,                    nan,                    nan,                    nan,             0.00048812,             0.00048812,             0.00048812
                     14,                  1.849,                 2.3599,                 1.9208,                0.92116,                   0.05,                0.22455,                0.03546,                0.01818,                   0.04,                0.17964,                0.02866,                0.01129,                    nan,                    nan,                    nan,                    nan,              0.0005261,              0.0005261,              0.0005261
                     15,                 1.5205,                 1.8093,                 1.5729,                0.86756,                0.08424,                0.34431,                0.05636,                0.02586,                 0.0635,                0.26647,                0.04175,                0.01403,                    nan,                    nan,                    nan,                    nan,             0.00056392,             0.00056392,             0.00056392
                     16,                 1.8971,                 2.6059,                  1.391,                0.88377,                  0.083,                0.36152,                0.06242,                0.02865,                0.08267,                0.37126,                0.06236,                0.02343,                    nan,                    nan,                    nan,                    nan,             0.00060159,             0.00060159,             0.00060159
                     17,                 1.7265,                  1.925,                 1.5661,                0.88586,                0.01933,                0.08683,                0.01091,                0.00494,                  0.018,                0.08084,                0.01011,                0.00501,                    nan,                    nan,                    nan,                    nan,             0.00063909,             0.00063909,             0.00063909
                     18,                 1.8571,                 2.2762,                 1.5795,                0.87633,                0.05981,                0.24551,                0.03685,                0.01523,                0.05235,                0.21557,                0.03165,                0.01155,                    nan,                    nan,                    nan,                    nan,             0.00067644,             0.00067644,             0.00067644
                     19,                 1.8344,                  2.121,                 1.3202,                0.88818,                 0.0637,                0.24251,                0.04109,                0.01483,                0.05526,                0.21257,                0.03317,                0.01305,                    nan,                    nan,                    nan,                    nan,             0.00071363,             0.00071363,             0.00071363
                     20,                 1.8012,                 2.2367,                 1.3677,                0.87182,                0.03858,                0.16168,                0.02241,                0.00842,                0.04333,                0.19461,                 0.0259,                0.01026,                    nan,                    nan,                    nan,                    nan,             0.00075066,             0.00075066,             0.00075066
                     21,                 1.7941,                 2.2516,                 1.3621,                0.89374,                0.03477,                0.15569,                 0.0201,                0.00793,                0.03801,                0.17066,                0.02231,                0.00995,                    nan,                    nan,                    nan,                    nan,             0.00078753,             0.00078753,             0.00078753
                     22,                 1.7995,                 2.2722,                 1.3627,                0.88147,                0.04157,                0.17964,                0.03518,                0.01242,                0.03682,                0.16467,                0.02688,                0.00934,                    nan,                    nan,                    nan,                    nan,             0.00082424,             0.00082424,             0.00082424
                     23,                 1.9878,                 2.4615,                  1.408,                0.85293,                   0.01,                0.04491,                0.00755,                0.00327,                0.00733,                0.03293,                0.00441,                0.00187,                    nan,                    nan,                    nan,                    nan,              0.0008608,              0.0008608,              0.0008608
                     24,                 1.6453,                 2.0407,                 1.4265,                0.87809,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,             0.00089719,             0.00089719,             0.00089719
                     25,                 1.8179,                 2.3245,                 1.4476,                0.90309,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,             0.00093343,             0.00093343,             0.00093343
                     26,                 1.7757,                 2.0924,                 1.3452,                0.86202,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,             0.00096951,             0.00096951,             0.00096951
                     27,                 1.8027,                 2.0355,                 1.2557,                0.86518,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,              0.0010054,              0.0010054,              0.0010054
                     28,                 1.7082,                  2.072,                 1.1071,                0.85442,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,              0.0010412,              0.0010412,              0.0010412
                     29,                 1.8256,                  1.962,                 1.1904,                0.85341,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,              0.0010768,              0.0010768,              0.0010768
                     30,                 2.0905,                 2.9145,                 1.3792,                0.86661,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,              0.0011122,              0.0011122,              0.0011122
                     31,                 1.6811,                 1.8439,                 1.1817,                0.85324,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,              0.0011475,              0.0011475,              0.0011475
                     32,                 1.6459,                 1.9387,                 1.1733,                0.89483,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,              0.0011827,              0.0011827,              0.0011827
                     33,                 1.6993,                 2.0904,                 1.1578,                0.83899,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,              0.0012176,              0.0012176,              0.0012176
                     34,                  1.582,                 1.9975,                 1.0446,                0.85902,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,              0.0012524,              0.0012524,              0.0012524
                     35,                 1.9641,                 2.7398,                 1.3216,                0.85819,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,              0.0012871,              0.0012871,              0.0012871
                     36,                 1.8836,                 2.2523,                 1.2483,                0.87411,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,              0.0013216,              0.0013216,              0.0013216
                     37,                 1.8481,                 2.0955,                 1.1417,                0.86466,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,              0.0013559,              0.0013559,              0.0013559
                     38,                 1.8705,                 2.0413,                 1.1695,                0.87306,                0.00067,                0.00299,                0.00038,                  8e-05,                0.00133,                0.00599,                0.00075,                  8e-05,                    nan,                    nan,                    nan,                    nan,              0.0013901,              0.0013901,              0.0013901
                     39,                 1.8423,                 2.3402,                 1.4996,                0.86142,                0.00308,                0.00299,                0.00155,                0.00109,                0.01231,                0.01198,                0.00633,                0.00188,                    nan,                    nan,                    nan,                    nan,              0.0014241,              0.0014241,              0.0014241
                     40,                 1.7143,                 2.0922,                 1.0596,                0.87579,                0.00308,                0.00299,                0.00155,                0.00109,                0.01231,                0.01198,                0.00633,                0.00188,                    nan,                    nan,                    nan,                    nan,               0.001458,               0.001458,               0.001458
                     41,                 1.8607,                 1.8892,                 1.2727,                0.90563,                0.00308,                0.00299,                0.00155,                0.00109,                0.01231,                0.01198,                0.00633,                0.00188,                    nan,                    nan,                    nan,                    nan,              0.0014917,              0.0014917,              0.0014917
                     42,                 1.7175,                 2.0839,                 1.2796,                0.87444,                0.00308,                0.00299,                0.00155,                0.00109,                0.01231,                0.01198,                0.00633,                0.00188,                    nan,                    nan,                    nan,                    nan,              0.0015252,              0.0015252,              0.0015252
                     43,                 1.7216,                 1.9361,                 1.2915,                0.89646,                0.00308,                0.00299,                0.00155,                0.00109,                0.01231,                0.01198,                0.00633,                0.00188,                    nan,                    nan,                    nan,                    nan,              0.0015586,              0.0015586,              0.0015586
                     44,                 1.8554,                 2.2951,                 1.1824,                0.86781,                0.31282,                0.00599,                0.06033,                 0.0118,                0.15594,                0.00299,                0.02883,                 0.0173,                    nan,                    nan,                    nan,                    nan,              0.0015919,              0.0015919,              0.0015919
                     45,                 2.0065,                 2.4936,                 1.5568,                0.86562,                0.31282,                0.00599,                0.06033,                 0.0118,                0.15594,                0.00299,                0.02883,                 0.0173,                    nan,                    nan,                    nan,                    nan,              0.0016249,              0.0016249,              0.0016249
                     46,                 1.9333,                 2.5622,                  1.356,                0.89839,                0.31282,                0.00599,                0.06033,                 0.0118,                0.15594,                0.00299,                0.02883,                 0.0173,                    nan,                    nan,                    nan,                    nan,              0.0016578,              0.0016578,              0.0016578
                     47,                 1.7024,                 2.0957,                 1.1534,                0.86032,                0.31282,                0.00599,                0.06033,                 0.0118,                0.15594,                0.00299,                0.02883,                 0.0173,                    nan,                    nan,                    nan,                    nan,              0.0016906,              0.0016906,              0.0016906
                     48,                 1.8914,                 2.3147,                 1.3241,                0.85045,                0.31282,                0.00599,                0.06033,                 0.0118,                0.15594,                0.00299,                0.02883,                 0.0173,                    nan,                    nan,                    nan,                    nan,              0.0017232,              0.0017232,              0.0017232
                     49,                 1.8602,                 2.2867,                 1.2089,                0.87418,                0.31282,                0.00599,                0.06033,                 0.0118,                0.15594,                0.00299,                0.02883,                 0.0173,                    nan,                    nan,                    nan,                    nan,              0.0017556,              0.0017556,              0.0017556
                     50,                 2.0025,                  2.427,                 1.2764,                0.86445,                0.42857,                0.00898,                 0.2174,                0.08685,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                    nan,              0.0017879,              0.0017879,              0.0017879
                     51,                 1.8398,                 2.0421,                 1.1751,                0.86844,                0.42857,                0.00898,                 0.2174,                0.08685,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                    nan,               0.001802,               0.001802,               0.001802
                     52,                 1.7868,                 2.1263,                  1.271,                0.87486,                  0.386,                0.17964,                0.19784,                0.07208,                0.25266,                0.17066,                0.15221,                0.05334,                 2.2598,                 3.8315,                 2.7128,                0.93305,               0.001802,               0.001802,               0.001802
                     53,                 1.9464,                  2.458,                 1.2873,                0.88211,                  0.386,                0.17964,                0.19784,                0.07208,                0.25266,                0.17066,                0.15221,                0.05334,                 2.2598,                 3.8315,                 2.7128,                0.93305,               0.001798,               0.001798,               0.001798
                     54,                 2.0993,                 2.5034,                 1.3307,                0.87682,                0.30705,                0.16168,                0.14432,                0.04183,                0.33873,                 0.1497,                0.13593,                0.05325,                 2.7338,                 3.2041,                 2.1374,                 1.0759,              0.0017941,              0.0017941,              0.0017941
                     55,                  1.994,                 2.2671,                 1.3079,                0.85782,                0.30705,                0.16168,                0.14432,                0.04183,                0.33873,                 0.1497,                0.13593,                0.05325,                 2.7338,                 3.2041,                 2.1374,                 1.0759,              0.0017901,              0.0017901,              0.0017901
                     56,                 1.9126,                 2.2283,                 1.3308,                 0.8705,                0.30705,                0.16168,                0.14432,                0.04183,                0.33873,                 0.1497,                0.13593,                0.05325,                    nan,                    nan,                    nan,                    nan,              0.0017862,              0.0017862,              0.0017862
                     57,                 1.7928,                  2.392,                 1.1891,                 0.9199,                0.30705,                0.16168,                0.14432,                0.04183,                0.33873,                 0.1497,                0.13593,                0.05325,                    nan,                    nan,                    nan,                    nan,              0.0017822,              0.0017822,              0.0017822
                     58,                 1.7096,                 2.0458,                 1.1044,                0.87979,                0.05081,                0.07485,                0.03391,                0.01127,                0.05285,                0.07784,                0.03828,                0.01098,                 3.9573,                 9.5103,                 3.6318,                 1.3321,              0.0017782,              0.0017782,              0.0017782
                     59,                 1.8315,                 1.8842,                 1.2513,                0.86038,                0.05081,                0.07485,                0.03391,                0.01127,                0.05285,                0.07784,                0.03828,                0.01098,                 3.9573,                 9.5103,                 3.6318,                 1.3321,              0.0017743,              0.0017743,              0.0017743
                     60,                 1.9229,                 2.3977,                 1.2933,                0.85287,                0.32574,                 0.1018,                0.11461,                0.03901,                0.10335,                0.22156,                0.09974,                0.03195,                 3.3497,                 9.5831,                 3.1388,                 1.1715,              0.0017703,              0.0017703,              0.0017703
                     61,                 1.7714,                 2.1513,                 1.1041,                0.85634,                0.32574,                 0.1018,                0.11461,                0.03901,                0.10335,                0.22156,                0.09974,                0.03195,                 3.3497,                 9.5831,                 3.1388,                 1.1715,              0.0017664,              0.0017664,              0.0017664
                     62,                 1.7979,                 2.1057,                 1.0669,                0.86264,                0.43352,                0.34731,                0.32104,                 0.1192,                0.42231,                0.33832,                0.29893,                0.09685,                 2.1981,                  4.325,                 1.9807,                0.94515,              0.0017624,              0.0017624,              0.0017624
                     63,                 1.5739,                 1.8635,                 1.2616,                0.86275,                0.43352,                0.34731,                0.32104,                 0.1192,                0.42231,                0.33832,                0.29893,                0.09685,                 2.1981,                  4.325,                 1.9807,                0.94515,              0.0017584,              0.0017584,              0.0017584
                     64,                 1.6955,                 1.8845,                 1.0575,                0.84654,                0.49779,                0.36826,                0.38121,                0.14936,                0.36242,                0.40419,                0.32742,                0.11128,                  2.096,                 3.2867,                 2.2817,                0.92539,              0.0017545,              0.0017545,              0.0017545
                     65,                 1.6785,                  1.928,                 1.0889,                0.86153,                0.49779,                0.36826,                0.38121,                0.14936,                0.36242,                0.40419,                0.32742,                0.11128,                  2.096,                 3.2867,                 2.2817,                0.92539,              0.0017505,              0.0017505,              0.0017505
                     66,                 1.7669,                 2.2969,                 1.1011,                0.86136,                0.48227,                0.36228,                0.38821,                0.14534,                0.33735,                0.29641,                0.26089,                0.08027,                 2.2433,                 3.5217,                 2.0962,                0.94065,              0.0017466,              0.0017466,              0.0017466
                     67,                  1.697,                 1.8029,                 1.0574,                0.87602,                0.48227,                0.36228,                0.38821,                0.14534,                0.33735,                0.29641,                0.26089,                0.08027,                 2.2433,                 3.5217,                 2.0962,                0.94065,              0.0017426,              0.0017426,              0.0017426
                     68,                 1.8424,                 1.9304,                 1.3769,                0.90875,                0.49581,                0.38323,                0.37234,                0.13634,                0.42914,                0.36228,                  0.292,                0.08448,                 2.1988,                 3.8991,                 1.6154,                 0.9446,              0.0017386,              0.0017386,              0.0017386
                     69,                 1.8392,                 2.1838,                 1.0763,                0.86014,                0.49581,                0.38323,                0.37234,                0.13634,                0.42914,                0.36228,                  0.292,                0.08448,                 2.1988,                 3.8991,                 1.6154,                 0.9446,              0.0017347,              0.0017347,              0.0017347
                     70,                 1.8596,                 1.8972,                 1.1706,                0.85092,                0.54839,                0.29341,                0.31133,                  0.118,                0.31241,                0.36228,                0.27106,                0.07019,                 2.1678,                 3.0188,                 1.6425,                0.93541,              0.0017307,              0.0017307,              0.0017307
                     71,                 1.8884,                 2.1283,                 1.3499,                  0.963,                0.54839,                0.29341,                0.31133,                  0.118,                0.31241,                0.36228,                0.27106,                0.07019,                 2.1678,                 3.0188,                 1.6425,                0.93541,              0.0017268,              0.0017268,              0.0017268
                     72,                 1.7946,                 1.8359,                 1.0936,                0.86213,                0.37181,                0.22455,                0.20287,                0.09146,                0.31248,                0.19461,                0.18153,                0.05829,                 2.0855,                  3.613,                   2.71,                0.95462,              0.0017228,              0.0017228,              0.0017228
                     73,                 1.8134,                 2.1609,                 1.4409,                0.86608,                0.37181,                0.22455,                0.20287,                0.09146,                0.31248,                0.19461,                0.18153,                0.05829,                 2.0855,                  3.613,                   2.71,                0.95462,              0.0017188,              0.0017188,              0.0017188
                     74,                 1.6497,                 1.9078,                 1.1469,                0.88063,                0.48446,                0.25749,                0.24782,                 0.0998,                0.43939,                0.23353,                0.23754,                0.08415,                 2.1296,                 2.5513,                  1.814,                0.94992,              0.0017149,              0.0017149,              0.0017149
                     75,                 1.6709,                 1.9128,                 1.1214,                0.87833,                0.48446,                0.25749,                0.24782,                 0.0998,                0.43939,                0.23353,                0.23754,                0.08415,                 2.1296,                 2.5513,                  1.814,                0.94992,              0.0017109,              0.0017109,              0.0017109
                     76,                 1.8076,                  1.758,                 1.1083,                0.88235,                0.49614,                0.25449,                 0.2361,                0.08015,                0.41185,                0.21557,                 0.2008,                 0.0546,                 2.0217,                 2.3861,                 1.7803,                0.90691,               0.001707,               0.001707,               0.001707
                     77,                 1.5914,                 1.8381,                 1.0715,                0.88074,                0.49614,                0.25449,                 0.2361,                0.08015,                0.41185,                0.21557,                 0.2008,                 0.0546,                 2.0217,                 2.3861,                 1.7803,                0.90691,               0.001703,               0.001703,               0.001703
                     78,                 1.6885,                 1.7946,                 1.1293,                0.84149,                0.30122,                0.20958,                0.14988,                0.05501,                0.26394,                0.22455,                0.13722,                0.04263,                 2.3194,                 4.1609,                 3.1444,                0.95588,               0.001699,               0.001699,               0.001699
                     79,                 1.8098,                 2.0698,                 1.0715,                0.86165,                0.30122,                0.20958,                0.14988,                0.05501,                0.26394,                0.22455,                0.13722,                0.04263,                 2.3194,                 4.1609,                 3.1444,                0.95588,              0.0016951,              0.0016951,              0.0016951
                     80,                 1.7159,                 1.8604,                 1.1137,                0.85222,                0.43433,                0.20659,                0.20881,                0.07747,                0.39351,                0.24251,                0.21799,                0.07526,                 2.0355,                 4.0062,                 2.3126,                 0.9337,              0.0016911,              0.0016911,              0.0016911
                     81,                 1.7562,                 1.9774,                 1.0755,                 0.8355,                0.43433,                0.20659,                0.20881,                0.07747,                0.39351,                0.24251,                0.21799,                0.07526,                 2.0355,                 4.0062,                 2.3126,                 0.9337,              0.0016872,              0.0016872,              0.0016872
                     82,                 1.5679,                 1.4708,                 1.0423,                0.85332,                0.33681,                0.23353,                0.19502,                0.07731,                 0.3042,                 0.2487,                0.17887,                0.05992,                 2.0093,                 3.8415,                 2.9063,                0.96621,              0.0016832,              0.0016832,              0.0016832
                     83,                 1.6879,                  1.932,                 1.1042,                0.86088,                0.33681,                0.23353,                0.19502,                0.07731,                 0.3042,                 0.2487,                0.17887,                0.05992,                 2.0093,                 3.8415,                 2.9063,                0.96621,              0.0016792,              0.0016792,              0.0016792
                     84,                 1.7853,                 1.9878,                 1.2054,                0.86446,                0.10752,                0.26347,                0.05751,                0.02231,                0.09702,                0.21257,                0.04599,                0.01431,                 2.0032,                 8.0859,                  7.654,                 1.0061,              0.0016753,              0.0016753,              0.0016753
                     85,                 1.7944,                 2.2313,                 1.2147,                 0.8588,                0.10752,                0.26347,                0.05751,                0.02231,                0.09702,                0.21257,                0.04599,                0.01431,                 2.0032,                 8.0859,                  7.654,                 1.0061,              0.0016713,              0.0016713,              0.0016713
                     86,                 1.6413,                 1.8382,                 1.1373,                0.86939,                0.07876,                0.22455,                0.04103,                0.01516,                0.07604,                0.21856,                0.04085,                0.01565,                 2.2389,                 7.0166,                 32.305,                0.98523,              0.0016674,              0.0016674,              0.0016674
                     87,                 1.5995,                 1.8325,                 1.1863,                0.84951,                0.07876,                0.22455,                0.04103,                0.01516,                0.07604,                0.21856,                0.04085,                0.01565,                 2.2389,                 7.0166,                 32.305,                0.98523,              0.0016634,              0.0016634,              0.0016634
                     88,                 1.7102,                 1.8049,                 1.1381,                0.85758,                0.17374,                0.17365,                0.07916,                0.02876,                0.15965,                 0.2006,                 0.0842,                0.03026,                 2.4031,                 5.1746,                 14.663,                 1.0175,              0.0016594,              0.0016594,              0.0016594
                     89,                  1.638,                 1.8062,                 1.1189,                0.84974,                0.17374,                0.17365,                0.07916,                0.02876,                0.15965,                 0.2006,                 0.0842,                0.03026,                 2.4031,                 5.1746,                 14.663,                 1.0175,              0.0016555,              0.0016555,              0.0016555
                     90,                 1.6009,                 1.7874,                0.97527,                0.84276,                0.18976,                0.10939,                0.06737,                0.02631,                0.12339,                 0.2006,                0.08243,                0.03176,                 2.4704,                 2.8546,                 5.5186,                 1.0193,              0.0016515,              0.0016515,              0.0016515
                     91,                 1.5879,                 1.7715,                 1.0709,                0.83713,                0.18976,                0.10939,                0.06737,                0.02631,                0.12339,                 0.2006,                0.08243,                0.03176,                 2.4704,                 2.8546,                 5.5186,                 1.0193,              0.0016476,              0.0016476,              0.0016476
                     92,                 1.5607,                 1.7108,                0.99263,                 0.8493,                0.30309,                0.22156,                0.19553,                0.07924,                0.25015,                0.20359,                 0.1695,                0.05059,                 2.2203,                  21.21,                 2.2123,                 1.1764,              0.0016436,              0.0016436,              0.0016436
                     93,                 1.8431,                 2.2152,                 1.2459,                0.84579,                0.30309,                0.22156,                0.19553,                0.07924,                0.25015,                0.20359,                 0.1695,                0.05059,                 2.2203,                  21.21,                 2.2123,                 1.1764,              0.0016396,              0.0016396,              0.0016396
                     94,                 1.6846,                  1.798,                 1.1615,                0.83851,                0.18121,                0.30539,                0.09909,                0.03495,                0.15432,                0.28743,                0.08212,                0.02598,                 2.2827,                 143.67,                 92.162,                 1.7749,              0.0016357,              0.0016357,              0.0016357
                     95,                 1.6243,                 1.7938,                 1.0165,                0.84469,                0.18121,                0.30539,                0.09909,                0.03495,                0.15432,                0.28743,                0.08212,                0.02598,                 2.2827,                 143.67,                 92.162,                 1.7749,              0.0016317,              0.0016317,              0.0016317
                     96,                  1.721,                 2.1506,                 1.1119,                 0.8476,                0.17747,                0.32105,                0.08993,                0.03484,                0.15246,                0.28168,                0.08324,                0.02806,                 2.3313,                 1029.5,                    inf,                 3.1109,              0.0016278,              0.0016278,              0.0016278
                     97,                 1.5673,                 1.6704,                 1.0902,                0.85752,                0.17747,                0.32105,                0.08993,                0.03484,                0.15246,                0.28168,                0.08324,                0.02806,                 2.3313,                 1029.5,                    inf,                 3.1109,              0.0016238,              0.0016238,              0.0016238
                     98,                 1.5195,                 1.6242,                  1.126,                 0.8613,                0.11628,                0.30539,                0.06643,                0.02641,                0.10109,                0.28443,                0.06124,                0.02015,                 2.4168,                 215.77,                    inf,                 2.2017,              0.0016198,              0.0016198,              0.0016198
                     99,                 1.8874,                 2.0682,                 1.2233,                0.83709,                0.11628,                0.30539,                0.06643,                0.02641,                0.10109,                0.28443,                0.06124,                0.02015,                 2.4168,                 215.77,                    inf,                 2.2017,              0.0016159,              0.0016159,              0.0016159
                    100,                 1.6476,                 1.9988,                 1.0686,                 0.8424,                 0.1124,                 0.3024,                0.06691,                0.02803,                0.11031,                0.30838,                0.06739,                0.02327,                 2.4147,                 34.752,                    inf,                 1.3404,              0.0016119,              0.0016119,              0.0016119
                    101,                 1.9405,                 2.4658,                 1.4324,                0.85098,                 0.1124,                 0.3024,                0.06691,                0.02803,                0.11031,                0.30838,                0.06739,                0.02327,                 2.4147,                 34.752,                    inf,                 1.3404,               0.001608,               0.001608,               0.001608
                    102,                 1.8203,                 1.9375,                 1.2585,                 0.8372,                0.21703,                0.33533,                0.12846,                 0.0525,                0.21819,                 0.4491,                0.15435,                0.05217,                 2.2175,                 3.1199,                 11.848,                0.95385,               0.001604,               0.001604,               0.001604
                    103,                 1.5624,                 1.8389,                0.97383,                0.85272,                0.21703,                0.33533,                0.12846,                 0.0525,                0.21819,                 0.4491,                0.15435,                0.05217,                 2.2175,                 3.1199,                 11.848,                0.95385,                 0.0016,                 0.0016,                 0.0016
                    104,                 1.5961,                 1.8309,                0.98361,                 0.8414,                0.51495,                0.38779,                0.37072,                0.15145,                0.49436,                0.39521,                0.39032,                0.12587,                 2.0627,                 2.8302,                 1.4827,                0.95328,              0.0015961,              0.0015961,              0.0015961
                    105,                 1.5834,                 1.7131,                 1.0079,                0.82566,                0.51495,                0.38779,                0.37072,                0.15145,                0.49436,                0.39521,                0.39032,                0.12587,                 2.0627,                 2.8302,                 1.4827,                0.95328,              0.0015921,              0.0015921,              0.0015921
                    106,                 1.7316,                  1.934,                 1.0366,                0.83517,                0.55435,                0.37725,                0.40072,                0.17143,                 0.4665,                0.36652,                  0.347,                0.10886,                 2.0167,                 2.9469,                  1.353,                0.94116,              0.0015882,              0.0015882,              0.0015882
                    107,                 1.6438,                 1.7593,                  0.942,                0.82542,                0.55435,                0.37725,                0.40072,                0.17143,                 0.4665,                0.36652,                  0.347,                0.10886,                 2.0167,                 2.9469,                  1.353,                0.94116,              0.0015842,              0.0015842,              0.0015842
                    108,                  1.612,                 1.9097,                 1.0675,                 0.8442,                0.51308,                0.40719,                0.39442,                0.16968,                0.35708,                0.36916,                0.29919,                0.09234,                 2.0067,                 2.7495,                 1.4167,                0.90812,              0.0015802,              0.0015802,              0.0015802
                    109,                 1.5734,                 1.8192,                0.96459,                0.83729,                0.51308,                0.40719,                0.39442,                0.16968,                0.35708,                0.36916,                0.29919,                0.09234,                 2.0067,                 2.7495,                 1.4167,                0.90812,              0.0015763,              0.0015763,              0.0015763
